pcode,name,governorate_name,region_name,n_neighbours,island_bridged,region_cluster,region_saied_mean,region_zammel_mean,region_maghzaoui_mean,saied_lisa_class,saied_lisa_i,saied_lisa_p,saied_lisa_sig,saied_gi_z,saied_gi_p,saied_gi_sig,zammel_lisa_class,zammel_lisa_i,zammel_lisa_p,zammel_lisa_sig,zammel_gi_z,zammel_gi_p,zammel_gi_sig,maghzaoui_lisa_class,maghzaoui_lisa_i,maghzaoui_lisa_p,maghzaoui_lisa_sig,maghzaoui_gi_z,maghzaoui_gi_p,maghzaoui_gi_sig
TN336161,El Bradaa Sud,Mahdia,Centre East,5,0,0,95.2446,3.5100,1.2454,ns,0.195466,0.359300,0,0.853605,0.359300,0,ns,0.165749,0.330300,0,-0.893085,0.330300,0,ns,0.074767,0.699200,0,-0.302389,0.699200,0
TN336162,El Bradaa Nord,Mahdia,Centre East,7,0,0,95.2446,3.5100,1.2454,ns,0.092147,0.554000,0,0.564465,0.554000,0,ns,0.049142,0.697200,0,-0.366142,0.697200,0,ns,0.161227,0.239100,0,-0.919113,0.239100,0
TN345151,La Medina,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,ns,1.013226,0.006500,0,-3.435941,0.006500,0,ns,1.170824,0.006100,0,3.507135,0.006100,0,ns,0.031040,0.054600,0,1.523163,0.054600,0
TN345152,Bab El Bhar,Sfax,Centre East,3,0,1,90.3080,7.2373,2.4547,ns,2.104692,0.035200,0,-2.143491,0.035200,0,ns,2.028702,0.033200,0,2.193304,0.033200,0,ns,0.640741,0.186200,0,0.924748,0.186200,0
TN345153,Cite El Khiari,Sfax,Centre East,8,0,1,90.3080,7.2373,2.4547,ns,1.235527,0.019100,0,-2.556553,0.019100,0,ns,1.130245,0.019500,0,2.602951,0.019500,0,ns,0.454464,0.148300,0,1.180443,0.148300,0
TN345154,El Bassatine,Sfax,Centre East,7,0,1,90.3080,7.2373,2.4547,ns,1.306564,0.032400,0,-2.199600,0.032400,0,ns,1.405145,0.032300,0,2.219869,0.032300,0,ns,0.180421,0.163300,0,1.053269,0.163300,0
TN345155,Er-Rbadh,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,ns,0.894047,0.003900,0,-3.494695,0.003900,0,ns,1.014722,0.006100,0,3.528285,0.006100,0,ns,0.051131,0.045200,0,1.639389,0.045200,0
TN345156,15 Novembre,Sfax,Centre East,5,0,1,90.3080,7.2373,2.4547,ns,1.556661,0.022900,0,-2.510391,0.022900,0,ns,1.754175,0.021000,0,2.577134,0.021000,0,ns,0.122545,0.162800,0,1.105352,0.162800,0
TN345157,Ain Chaikh Rouhou,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,LL,1.986128,0.001300,1,-4.325098,0.001300,1,HH,2.188814,0.001100,1,4.563591,0.001100,1,ns,0.237504,0.069200,0,1.434847,0.069200,0
TN345158,Cite Ettaouidhi,Sfax,Centre East,4,0,1,90.3080,7.2373,2.4547,ns,0.081648,0.035200,0,-2.167258,0.035200,0,ns,0.240735,0.028500,0,2.348127,0.028500,0,ns,-0.104136,0.483100,0,0.535336,0.483100,0
TN345159,Merkez Kaddour,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,ns,1.808268,0.003400,0,-3.890909,0.003400,0,ns,1.421273,0.003600,0,4.014746,0.003600,0,ns,0.921286,0.056900,0,1.525357,0.056900,0
TN345160,Merkez El Pacha,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,ns,4.250610,0.001900,0,-3.994165,0.001900,0,ns,4.391721,0.002600,0,4.121876,0.002600,0,ns,0.860692,0.048200,0,1.648571,0.048200,0
TN345161,Sidi Abbes,Sfax,Centre East,7,0,1,90.3080,7.2373,2.4547,LL,4.500328,0.000300,1,-5.490118,0.000300,1,HH,5.164294,0.000400,1,5.787471,0.000400,1,ns,0.326400,0.034100,0,1.794107,0.034100,0
TN345162,Mohamed Ali,Sfax,Centre East,5,0,1,90.3080,7.2373,2.4547,ns,0.850323,0.024300,0,-2.489846,0.024300,0,ns,0.894242,0.021400,0,2.566528,0.021400,0,ns,0.152892,0.177300,0,1.018549,0.177300,0
TN345251,Merkez Chaker,Sfax,Centre East,7,0,1,90.3080,7.2373,2.4547,ns,2.156082,0.006100,0,-3.251415,0.006100,0,ns,2.286992,0.007000,0,3.329022,0.007000,0,ns,0.362135,0.087800,0,1.386521,0.087800,0
TN345252,Cite El Habib,Sfax,Centre East,7,0,1,90.3080,7.2373,2.4547,ns,0.346572,0.225900,0,-1.153245,0.225900,0,ns,0.337080,0.229100,0,1.137753,0.229100,0,ns,0.104837,0.406300,0,0.650852,0.406300,0
TN345253,Soukra,Sfax,Centre East,4,0,1,90.3080,7.2373,2.4547,ns,1.369064,0.028800,0,-2.318396,0.028800,0,ns,1.312609,0.030400,0,2.284325,0.030400,0,ns,0.448691,0.090100,0,1.305404,0.090100,0
TN345254,El Alia,Sfax,Centre East,7,0,1,90.3080,7.2373,2.4547,ns,3.123673,0.002300,0,-4.125141,0.002300,0,ns,3.498911,0.002100,0,4.438433,0.002100,0,ns,0.312330,0.140800,0,1.104293,0.140800,0
TN345255,Oued Er-Rmel,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,ns,0.847734,0.013800,0,-2.827941,0.013800,0,ns,0.913860,0.012400,0,2.904673,0.012400,0,ns,0.124213,0.148500,0,1.133227,0.148500,0
TN345256,El Houda,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,ns,0.669357,0.060800,0,-1.776949,0.060800,0,ns,0.828087,0.045800,0,1.932581,0.045800,0,ns,0.010650,0.628300,0,0.393052,0.628300,0
TN345257,Cite El Bahri,Sfax,Centre East,5,0,1,90.3080,7.2373,2.4547,ns,0.076197,0.315200,0,-0.945833,0.315200,0,ns,0.086976,0.236800,0,1.088884,0.236800,0,ns,0.001222,0.980600,0,0.019382,0.980600,0
TN345351,Sakiet Ezzit,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,LL,3.769005,0.001000,1,-4.646440,0.001000,1,ns,4.351219,0.001500,0,4.917640,0.001500,0,ns,0.264993,0.073300,0,1.422935,0.073300,0
TN345352,Merkez Bouassida,Sfax,Centre East,7,0,1,90.3080,7.2373,2.4547,LL,2.652394,0.000500,1,-4.556395,0.000500,1,HH,2.867432,0.000500,1,4.805976,0.000500,1,ns,0.375098,0.054900,0,1.539246,0.054900,0
TN345353,Es-Sedra,Sfax,Centre East,7,0,1,90.3080,7.2373,2.4547,ns,1.749712,0.022500,0,-2.531477,0.022500,0,ns,2.159686,0.015100,0,2.865589,0.015100,0,ns,0.034025,0.760200,0,0.236194,0.760200,0
TN345354,Chihia,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,LL,4.502210,0.000500,1,-4.882031,0.000500,1,HH,4.731563,0.000300,1,4.995157,0.000300,1,ns,0.813518,0.024000,0,2.115058,0.024000,0
TN345355,Teniour,Sfax,Centre East,5,0,1,90.3080,7.2373,2.4547,ns,3.358508,0.003000,0,-4.056251,0.003000,0,ns,3.820363,0.002800,0,4.338393,0.002800,0,ns,0.286067,0.136700,0,1.144952,0.136700,0
TN345356,Sidi Salah,Sfax,Centre East,7,0,1,90.3080,7.2373,2.4547,ns,-0.323144,0.075700,0,-1.666732,0.075700,0,ns,-0.276984,0.041900,0,1.996903,0.041900,0,ns,0.065749,0.776900,0,-0.225172,0.776900,0
TN345357,El Ons,Sfax,Centre East,2,0,1,90.3080,7.2373,2.4547,ns,0.794047,0.293800,0,-0.921146,0.293800,0,ns,1.058738,0.146300,0,1.148644,0.146300,0,ns,-0.067188,0.727500,0,-0.278864,0.727500,0
TN345451,Sakiet Eddaier,Sfax,Centre East,5,0,1,90.3080,7.2373,2.4547,ns,3.744447,0.002700,0,-4.056585,0.002700,0,ns,4.496790,0.002900,0,4.352533,0.002900,0,ns,0.132289,0.170900,0,1.054062,0.170900,0
TN345452,Khiria,Sfax,Centre East,5,0,1,90.3080,7.2373,2.4547,ns,3.356066,0.011200,0,-3.165516,0.011200,0,ns,4.052280,0.009000,0,3.446028,0.009000,0,ns,0.113395,0.347800,0,0.711581,0.347800,0
TN345453,Merkez Es-Sebai,Sfax,Centre East,5,0,1,90.3080,7.2373,2.4547,ns,2.401392,0.009200,0,-3.260074,0.009200,0,ns,2.869565,0.007100,0,3.624316,0.007100,0,ns,0.082483,0.618000,0,0.416656,0.618000,0
TN345454,Bedarna,Sfax,Centre East,7,0,1,90.3080,7.2373,2.4547,ns,0.041376,0.022300,0,-2.473170,0.022300,0,ns,0.252901,0.016900,0,2.751245,0.016900,0,ns,-0.080765,0.655500,0,0.358543,0.655500,0
TN345455,Sidi Mansour,Sfax,Centre East,4,1,1,90.3080,7.2373,2.4547,ns,0.424874,0.384900,0,-0.822998,0.384900,0,ns,0.591626,0.238100,0,1.068799,0.238100,0,ns,-0.040960,0.641800,0,-0.336240,0.641900,0
TN345456,Cite Bourguiba,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,ns,1.034222,0.009800,0,-3.132805,0.009800,0,ns,1.256789,0.006800,0,3.481074,0.006800,0,ns,0.031762,0.552700,0,0.460328,0.552700,0
TN345457,Saltnia,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,ns,1.899636,0.007700,0,-3.282141,0.007700,0,ns,2.304184,0.006000,0,3.675362,0.006000,0,ns,0.052687,0.635200,0,0.395560,0.635200,0
TN345458,Merkez Kaaniche,Sfax,Centre East,5,0,1,90.3080,7.2373,2.4547,ns,1.365072,0.022100,0,-2.521693,0.022100,0,ns,1.667140,0.016700,0,2.762905,0.016700,0,ns,0.037168,0.524500,0,0.504308,0.524500,0
TN345551,El Ain,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,ns,2.226673,0.011000,0,-3.039372,0.011000,0,ns,2.512500,0.009500,0,3.236279,0.009500,0,ns,0.208402,0.222700,0,0.906057,0.222700,0
TN345552,Gremda,Sfax,Centre East,4,0,1,90.3080,7.2373,2.4547,ns,4.194257,0.005700,0,-3.644072,0.005700,0,ns,4.619545,0.005900,0,3.823863,0.005900,0,ns,0.504784,0.099400,0,1.249656,0.099400,0
TN345553,Bouzaiane,Sfax,Centre East,7,0,1,90.3080,7.2373,2.4547,LL,4.145879,0.001300,1,-4.431469,0.001300,1,ns,4.608466,0.001600,0,4.536889,0.001600,0,ns,0.415475,0.029500,0,1.935172,0.029500,0
TN345554,El Afrane Nord,Sfax,Centre East,5,0,1,90.3080,7.2373,2.4547,ns,4.108595,0.005200,0,-3.815796,0.005200,0,ns,4.587049,0.006000,0,3.932236,0.006000,0,ns,0.409990,0.056500,0,1.518243,0.056500,0
TN345555,Khazanet,Sfax,Centre East,8,0,1,90.3080,7.2373,2.4547,ns,-0.130115,0.359200,0,-0.876264,0.359200,0,ns,-0.109419,0.362900,0,0.866626,0.362900,0,ns,-0.068425,0.554600,0,0.487203,0.554600,0
TN345556,El Aouabed,Sfax,Centre East,8,0,1,90.3080,7.2373,2.4547,ns,0.305341,0.009500,0,-3.013370,0.009500,0,ns,0.087607,0.008200,0,3.207803,0.008200,0,ns,0.265876,0.248600,0,0.909767,0.248600,0
TN345557,Ayoun El Mayel,Sfax,Centre East,7,0,1,90.3080,7.2373,2.4547,ns,0.391482,0.031500,0,-2.154032,0.031500,0,ns,0.450947,0.023100,0,2.358217,0.023100,0,ns,0.027651,0.560500,0,0.457448,0.560500,0
TN345651,Tina,Sfax,Centre East,4,0,1,90.3080,7.2373,2.4547,ns,-0.040012,0.396200,0,-0.810156,0.396200,0,ns,-0.043389,0.509300,0,0.636553,0.509300,0,ns,0.028599,0.193800,0,0.988587,0.193800,0
TN345652,Sidi Abid,Sfax,Centre East,5,0,1,90.3080,7.2373,2.4547,ns,-0.118083,0.365900,0,-0.847518,0.365900,0,ns,-0.092834,0.445800,0,0.722168,0.445800,0,ns,-0.087220,0.276700,0,0.828652,0.276700,0
TN345653,El Hajeb,Sfax,Centre East,8,0,1,90.3080,7.2373,2.4547,ns,0.010938,0.524500,0,-0.605769,0.524500,0,ns,0.035280,0.477800,0,0.673782,0.477800,0,ns,-0.009457,0.911900,0,0.094131,0.911800,0
TN345751,Agareb,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,ns,-0.029617,0.922300,0,0.092954,0.922300,0,ns,-0.026714,0.941200,0,-0.073484,0.941200,0,ns,0.001117,0.887500,0,-0.113380,0.887600,0
TN345752,Gargour,Sfax,Centre East,8,0,1,90.3080,7.2373,2.4547,ns,0.030122,0.675500,0,0.414471,0.675500,0,ns,0.032902,0.812900,0,-0.230808,0.812900,0,ns,-0.146939,0.326600,0,-0.789939,0.326600,0
TN345753,Bouledhieb,Sfax,Centre East,4,0,1,90.3080,7.2373,2.4547,ns,-0.132919,0.288700,0,0.979107,0.288700,0,ns,-0.216559,0.284200,0,-0.969033,0.284200,0,ns,0.112058,0.504900,0,-0.534394,0.504900,0
TN345754,El Mahrouka,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,ns,-0.018399,0.885900,0,-0.137313,0.885900,0,ns,-0.034674,0.787300,0,0.261455,0.787300,0,ns,0.043974,0.682800,0,-0.340653,0.682800,0
TN345755,Ettorba,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,ns,-0.114326,0.655500,0,0.434800,0.655500,0,ns,-0.141109,0.629700,0,-0.468763,0.629700,0,ns,-0.001520,0.883200,0,-0.114709,0.883200,0
TN345756,Ben Sahloun,Sfax,Centre East,8,0,1,90.3080,7.2373,2.4547,ns,0.050689,0.610400,0,0.496429,0.610400,0,ns,0.048284,0.659500,0,-0.432657,0.659500,0,ns,0.010143,0.575000,0,-0.448300,0.575000,0
TN345757,Zeliana,Sfax,Centre East,5,0,1,90.3080,7.2373,2.4547,ns,0.149604,0.470000,0,0.692246,0.470000,0,ns,0.172456,0.431900,0,-0.740125,0.431900,0,ns,0.010830,0.796700,0,-0.193302,0.796700,0
TN345758,Es-Soghar,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,ns,-0.002510,0.845600,0,-0.193152,0.845600,0,ns,0.001692,0.779100,0,0.266339,0.779100,0,ns,0.009598,0.868900,0,-0.134214,0.868900,0
TN345851,Djebeniana,Sfax,Centre East,5,0,1,90.3080,7.2373,2.4547,ns,1.168400,0.021700,0,-2.518728,0.021700,0,ns,1.019854,0.020100,0,2.595661,0.020100,0,ns,0.471942,0.180300,0,1.056906,0.180300,0
TN345852,Batria,Sfax,Centre East,6,0,0,95.2446,3.5100,1.2454,ns,0.000508,0.973000,0,-0.030777,0.973000,0,ns,0.013838,0.736700,0,0.327652,0.736700,0,ns,0.073423,0.226600,0,-0.951516,0.226600,0
TN345853,Baltech,Sfax,Centre East,6,0,0,95.2446,3.5100,1.2454,ns,0.034384,0.737500,0,0.326393,0.737500,0,ns,0.013243,0.906800,0,-0.110288,0.906800,0,ns,0.021855,0.275100,0,-0.827933,0.275100,0
TN345854,Hazeg,Sfax,Centre East,5,0,1,90.3080,7.2373,2.4547,ns,0.785691,0.054200,0,-1.799105,0.054200,0,ns,0.937792,0.051000,0,1.812910,0.051000,0,ns,-0.027734,0.262300,0,0.852093,0.262300,0
TN345855,El Kalelja,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,ns,0.292599,0.558300,0,-0.556014,0.558300,0,ns,0.403302,0.530700,0,0.591937,0.530700,0,ns,-0.031953,0.841700,0,0.171004,0.841700,0
TN345856,El Ajengna,Sfax,Centre East,6,0,0,95.2446,3.5100,1.2454,ns,0.054878,0.784600,0,0.261817,0.784600,0,ns,0.011488,0.954700,0,-0.055509,0.954700,0,ns,0.138913,0.297700,0,-0.858772,0.297700,0
TN345857,El Louza,Sfax,Centre East,2,0,0,95.2446,3.5100,1.2454,ns,-0.028259,0.462300,0,-0.692445,0.462300,0,ns,-0.033792,0.318500,0,0.858273,0.318500,0,ns,0.004684,0.816200,0,-0.179063,0.816200,0
TN345858,El Houdh,Sfax,Centre East,7,0,0,95.2446,3.5100,1.2454,ns,0.031367,0.298000,0,-0.985106,0.298000,0,ns,0.031606,0.252400,0,1.069041,0.252400,0,ns,0.004848,0.792600,0,0.225697,0.792600,0
TN345951,El Amra,Sfax,Centre East,4,0,1,90.3080,7.2373,2.4547,ns,0.780880,0.042600,0,-2.002475,0.042600,0,ns,0.566635,0.050600,0,1.847018,0.050600,0,ns,0.710774,0.053100,0,1.485281,0.053100,0
TN345952,Beliana,Sfax,Centre East,4,0,1,90.3080,7.2373,2.4547,ns,1.938132,0.039200,0,-2.097891,0.039200,0,ns,1.588061,0.046200,0,1.951198,0.046200,0,ns,1.253278,0.053400,0,1.568530,0.053400,0
TN345953,El Mesatria,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,ns,0.737902,0.159100,0,-1.306360,0.159100,0,ns,0.576402,0.224100,0,1.123028,0.224100,0,ns,0.562340,0.107200,0,1.269548,0.107200,0
TN345954,Es Salam,Sfax,Centre East,5,0,0,95.2446,3.5100,1.2454,ns,-0.352435,0.055300,0,-1.818880,0.055300,0,ns,-0.395048,0.047200,0,1.913118,0.047200,0,ns,-0.035179,0.429000,0,0.626560,0.429100,0
TN345955,Dherra Beni Ziad,Sfax,Centre East,4,0,1,90.3080,7.2373,2.4547,ns,0.430025,0.454500,0,-0.702707,0.454500,0,ns,0.417851,0.482500,0,0.660470,0.482500,0,ns,0.118706,0.529800,0,0.485749,0.529800,0
TN345956,Bou Derbala,Sfax,Centre East,3,0,1,90.3080,7.2373,2.4547,ns,0.181139,0.168000,0,-1.205012,0.168000,0,ns,0.050227,0.075800,0,1.519851,0.075800,0,ns,-0.187852,0.596400,0,-0.417781,0.596400,0
TN346051,El Hencha,Sfax,Centre East,8,0,0,95.2446,3.5100,1.2454,ns,0.110161,0.232600,0,1.136428,0.232600,0,ns,0.075746,0.236900,0,-1.103722,0.236900,0,ns,0.094912,0.393900,0,-0.668553,0.393900,0
TN346052,En-Nasr,Sfax,Centre East,9,0,1,90.3080,7.2373,2.4547,ns,-0.076364,0.768700,0,0.286667,0.768700,0,ns,-0.053226,0.879400,0,-0.150662,0.879400,0,ns,0.110485,0.470500,0,-0.581945,0.470500,0
TN346053,Sidi Hassen Belhaj,Sfax,Centre East,7,0,0,95.2446,3.5100,1.2454,ns,0.345611,0.177600,0,1.249373,0.177600,0,ns,0.284905,0.213800,0,-1.150626,0.213800,0,ns,0.221173,0.224300,0,-0.964171,0.224300,0
TN346054,Dokhane,Sfax,Centre East,5,0,0,95.2446,3.5100,1.2454,ns,-0.061761,0.492500,0,-0.664569,0.492500,0,ns,-0.024108,0.454800,0,0.712811,0.454800,0,ns,-0.041505,0.825000,0,0.172603,0.825000,0
TN346055,Bir Chaaba,Sfax,Centre East,5,0,0,95.2446,3.5100,1.2454,ns,0.053548,0.896800,0,0.126936,0.896800,0,ns,-0.023887,0.945000,0,0.068418,0.945000,0,ns,0.217448,0.383900,0,-0.661592,0.383900,0
TN346056,Merkez Mosbah,Sfax,Centre East,6,0,0,95.2446,3.5100,1.2454,ns,0.240965,0.285400,0,1.007686,0.285400,0,ns,0.223053,0.310900,0,-0.939711,0.310900,0,ns,0.091821,0.357900,0,-0.734530,0.357900,0
TN346057,Bir Salah,Sfax,Centre East,5,0,0,95.2446,3.5100,1.2454,ns,-0.145825,0.191100,0,1.212869,0.191100,0,ns,-0.144640,0.243900,0,-1.067417,0.243900,0,ns,-0.011748,0.153700,0,-1.096740,0.153700,0
TN346058,El Hajjara,Sfax,Centre East,8,0,0,95.2446,3.5100,1.2454,ns,0.243568,0.211600,0,1.180401,0.211600,0,ns,0.214793,0.298200,0,-0.981248,0.298200,0,ns,0.076045,0.112300,0,-1.257658,0.112300,0
TN346059,Jouaouda,Sfax,Centre East,5,0,0,95.2446,3.5100,1.2454,ns,0.045838,0.794700,0,0.246272,0.794700,0,ns,-0.007908,0.985500,0,0.016938,0.985500,0,ns,0.046129,0.199200,0,-0.929281,0.199200,0
TN346151,Menzel Chaker,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,ns,-0.017788,0.287400,0,0.989795,0.287400,0,ns,-0.043927,0.248100,0,-1.057191,0.248100,0,ns,0.017644,0.737200,0,-0.279194,0.737200,0
TN346152,Bou Jarboue,Sfax,Centre East,9,0,1,90.3080,7.2373,2.4547,ns,-0.043308,0.499500,0,0.660259,0.499500,0,ns,-0.046264,0.601700,0,-0.510473,0.601700,0,ns,0.039730,0.299000,0,-0.826583,0.299000,0
TN346153,Majel Edarj,Sfax,Centre East,5,0,1,90.3080,7.2373,2.4547,ns,-0.011836,0.935400,0,-0.080830,0.935400,0,ns,-0.004633,0.978900,0,0.022464,0.978900,0,ns,-0.015067,0.781500,0,0.236832,0.781500,0
TN346154,Bir Mellouli,Sfax,Centre East,5,0,1,90.3080,7.2373,2.4547,ns,0.046949,0.829000,0,0.219349,0.829000,0,ns,0.069527,0.743500,0,-0.323124,0.743500,0,ns,-0.016720,0.781700,0,0.229327,0.781700,0
TN346155,Bechka,Sfax,Centre East,7,0,1,90.3080,7.2373,2.4547,ns,0.099770,0.596500,0,0.511354,0.596500,0,ns,0.139354,0.623900,0,-0.474197,0.623900,0,ns,-0.081273,0.638800,0,-0.380021,0.638800,0
TN346156,Bou-Thadi,Sfax,Centre East,11,0,1,90.3080,7.2373,2.4547,ns,0.042253,0.348900,0,0.892243,0.348900,0,ns,0.048050,0.442200,0,-0.720419,0.442200,0,ns,-0.039180,0.214000,0,-1.026664,0.214000,0
TN346157,El Bokaa El Bidha,Sfax,Centre East,9,0,1,90.3080,7.2373,2.4547,ns,0.045833,0.513500,0,0.622695,0.513500,0,ns,0.091450,0.455500,0,-0.698904,0.455500,0,ns,-0.011674,0.943700,0,-0.063337,0.943800,0
TN346158,El Aouadhna,Sfax,Centre East,7,0,0,95.2446,3.5100,1.2454,ns,0.124644,0.438900,0,0.725506,0.438900,0,ns,0.146732,0.415000,0,-0.756947,0.415000,0,ns,0.004943,0.753600,0,-0.260006,0.753600,0
TN346159,Telil El Ajla,Sfax,Centre East,7,0,1,90.3080,7.2373,2.4547,ns,0.114894,0.642500,0,0.442305,0.642500,0,ns,0.104188,0.586500,0,-0.511157,0.586500,0,ns,0.000593,0.999600,0,-0.000379,0.999600,0
TN346160,El Achech,Sfax,Centre East,6,0,0,95.2446,3.5100,1.2454,ns,0.213480,0.198400,0,1.201295,0.198400,0,ns,0.196630,0.189600,0,-1.208004,0.189600,0,ns,0.081601,0.452300,0,-0.574524,0.452300,0
TN346161,El Hadj Kacem,Sfax,Centre East,7,0,1,90.3080,7.2373,2.4547,ns,0.089624,0.670400,0,0.406267,0.670400,0,ns,0.093022,0.630700,0,-0.460399,0.630700,0,ns,0.004766,0.973300,0,-0.028251,0.973300,0
TN346162,Chaleb,Sfax,Centre East,9,0,0,95.2446,3.5100,1.2454,ns,0.062392,0.522700,0,0.619247,0.522700,0,ns,0.048835,0.394300,0,-0.810758,0.394300,0,ns,-0.053552,0.710800,0,0.308890,0.710800,0
TN346251,El Ghraiba,Sfax,Centre East,7,0,1,90.3080,7.2373,2.4547,ns,0.003853,0.762200,0,0.294872,0.762200,0,ns,0.013863,0.738400,0,-0.327291,0.738400,0,ns,-0.004271,0.954000,0,-0.047182,0.954000,0
TN346252,El Manar,Sfax,Centre East,5,0,1,90.3080,7.2373,2.4547,ns,-0.004044,0.975500,0,0.032444,0.975500,0,ns,-0.041615,0.733600,0,-0.329506,0.733600,0,ns,-0.025667,0.221600,0,0.922395,0.221600,0
TN346253,El Hchichina Sud,Sfax,Centre East,3,0,1,90.3080,7.2373,2.4547,ns,0.014198,0.214500,0,-1.100552,0.214500,0,ns,-0.126110,0.240300,0,1.032397,0.240300,0,ns,0.341166,0.291200,0,0.790559,0.291200,0
TN346254,Hchichina Nord,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,ns,0.083575,0.359500,0,-0.875360,0.359500,0,ns,0.071673,0.391700,0,0.808759,0.391700,0,ns,0.046217,0.414000,0,0.669335,0.414000,0
TN346255,El Chaal,Sfax,Centre East,5,0,1,90.3080,7.2373,2.4547,ns,0.120438,0.581700,0,0.527795,0.581700,0,ns,0.186026,0.407000,0,-0.781637,0.407000,0,ns,-0.043031,0.482000,0,0.560926,0.482000,0
TN346351,Bir Ali Ben Khelifa,Sfax,Centre East,4,0,1,90.3080,7.2373,2.4547,ns,0.023844,0.907500,0,-0.112215,0.907500,0,ns,0.005074,0.981000,0,0.022711,0.981000,0,ns,0.043667,0.662200,0,0.353164,0.662200,0
TN346352,Sidi Dhaher,Sfax,Centre East,9,0,1,90.3080,7.2373,2.4547,ns,0.011768,0.290900,0,1.000906,0.290900,0,ns,0.053386,0.367600,0,-0.858685,0.367600,0,ns,-0.148790,0.223400,0,-0.960417,0.223400,0
TN346353,Sidi Ali Belabed,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,ns,-0.385587,0.441200,0,0.738375,0.441200,0,ns,-0.490424,0.361800,0,-0.850131,0.361800,0,ns,-0.000300,0.995100,0,-0.004745,0.995100,0
TN346354,Bou Slim,Sfax,Centre East,7,0,1,90.3080,7.2373,2.4547,ns,0.084033,0.733900,0,0.333698,0.733900,0,ns,0.056388,0.829100,0,-0.212285,0.829200,0,ns,0.048782,0.468500,0,-0.545400,0.468500,0
TN346355,El Abraj,Sfax,Centre East,6,0,1,90.3080,7.2373,2.4547,ns,0.161937,0.512100,0,0.630024,0.512100,0,ns,0.157020,0.493800,0,-0.653648,0.493800,0,ns,0.044726,0.759200,0,-0.246837,0.759200,0
TN346356,Sdiret Sud,Sfax,Centre East,7,0,1,90.3080,7.2373,2.4547,ns,0.010214,0.947500,0,-0.063859,0.947500,0,ns,-0.018367,0.933300,0,-0.080023,0.933300,0,ns,-0.097752,0.535600,0,0.480009,0.535600,0
TN346357,Sdiret Nord,Sfax,Centre East,8,0,1,90.3080,7.2373,2.4547,ns,-0.003273,0.973200,0,-0.033893,0.973200,0,ns,-0.004229,0.973400,0,0.034695,0.973400,0,ns,0.000240,0.986200,0,0.014667,0.986200,0
TN346358,El Gandoul,Sfax,Centre East,6,0,0,95.2446,3.5100,1.2454,ns,0.164698,0.462100,0,0.707996,0.462100,0,ns,0.193490,0.446600,0,-0.721499,0.446600,0,ns,0.001205,0.692200,0,-0.314452,0.692200,0
TN346359,Oued Ech-Cheikh,Sfax,Centre East,4,0,1,90.3080,7.2373,2.4547,ns,0.021284,0.556100,0,0.565210,0.556100,0,ns,0.084648,0.466000,0,-0.687013,0.466000,0,ns,0.027249,0.899400,0,0.102494,0.899400,0
TN346360,Ouadrane Sud,Sfax,Centre East,8,0,0,95.2446,3.5100,1.2454,ns,0.208576,0.305700,0,0.980353,0.305700,0,ns,0.187158,0.369400,0,-0.857798,0.369400,0,ns,0.079670,0.256800,0,-0.884147,0.256800,0
TN346361,Ouadrane Nord,Sfax,Centre East,7,0,0,95.2446,3.5100,1.2454,ns,0.348190,0.060100,0,1.796250,0.060100,0,ns,0.282034,0.064700,0,-1.723539,0.064700,0,ns,0.221037,0.145400,0,-1.166372,0.145400,0
TN346362,En-Nadhour,Sfax,Centre East,7,0,0,95.2446,3.5100,1.2454,ns,0.025074,0.913000,0,0.108325,0.913000,0,ns,0.042424,0.869700,0,-0.161851,0.869700,0,ns,-0.004335,0.888800,0,0.114172,0.888800,0
TN346451,Sbih,Sfax,Centre East,3,0,1,90.3080,7.2373,2.4547,ns,0.197786,0.308200,0,-0.929921,0.308200,0,ns,0.036018,0.643900,0,0.441486,0.643900,0,ns,1.086572,0.025700,0,2.038312,0.025700,0
