election,round,governorate,delegation,constituency,candidate,votes,vote_source,votes_digits_ocr,votes_words_ocr,year,source_file,drive_id
locales_2023,1,الكاف,الكاف الشرقيه,وادي السواني,قيس عبيدي,66,agree,66,سته وستون,2023,قرار الهيئة لمعتمدية الكاف الشرقية__63__الكاف.PDF,1qNBRJ84ksU_mr9eC5ADmNCo-nFOzSSbg
locales_2023,1,الكاف,الكاف الشرقيه,وادي السواني,علاله كلاعي,65,agree,65,خمسه وستون,2023,قرار الهيئة لمعتمدية الكاف الشرقية__63__الكاف.PDF,1qNBRJ84ksU_mr9eC5ADmNCo-nFOzSSbg
locales_2023,1,الكاف,الكاف الغربيه,الحوارث,اسامه سحنون,165,agree,165,مايه وخمسه وستون,2023,قرار الهيئة لمعتمدية الكاف الغربية__64__الكاف.PDF,1fz63zLYoubrGXS8JBs1iXmW02-mbgUoE
locales_2023,1,الكاف,الكاف الغربيه,الحوارث,ربيع عمري,113,agree,113,مايه وثلاثه عشر,2023,قرار الهيئة لمعتمدية الكاف الغربية__64__الكاف.PDF,1fz63zLYoubrGXS8JBs1iXmW02-mbgUoE
locales_2023,1,الكاف,الكاف الغربيه,الحوارث,محسن عبيدي مايه وسبعه 107 9 ا[07,200,digits-only,200,,2023,قرار الهيئة لمعتمدية الكاف الغربية__64__الكاف.PDF,1fz63zLYoubrGXS8JBs1iXmW02-mbgUoE
locales_2023,1,الكاف,الكاف الغربيه,الحوارث,طارق عزيز ابراهيم,71,agree,71,واحد وسبعون,2023,قرار الهيئة لمعتمدية الكاف الغربية__64__الكاف.PDF,1fz63zLYoubrGXS8JBs1iXmW02-mbgUoE
locales_2023,1,الكاف,الكاف الغربيه,الحوارث,سفيان الشارني,432,agree,432,اربعمايه واثنان وثلاثون,2023,قرار الهيئة لمعتمدية الكاف الغربية__64__الكاف.PDF,1fz63zLYoubrGXS8JBs1iXmW02-mbgUoE
locales_2023,1,الكاف,الكاف الغربيه,الحوارث,سيف ميساوي,228,agree,228,مايتان وثمانيه وعشرون,2023,قرار الهيئة لمعتمدية الكاف الغربية__64__الكاف.PDF,1fz63zLYoubrGXS8JBs1iXmW02-mbgUoE
locales_2023,1,الكاف,الكاف الغربيه,الحوارث,سامي عامري,289,agree,289,مايتان وتسعه وثمانون,2023,قرار الهيئة لمعتمدية الكاف الغربية__64__الكاف.PDF,1fz63zLYoubrGXS8JBs1iXmW02-mbgUoE
locales_2023,1,الكاف,الكاف الغربيه,الحوارث,جمال الدين الورغي,169,agree,169,مايه وتسعه وستون,2023,قرار الهيئة لمعتمدية الكاف الغربية__64__الكاف.PDF,1fz63zLYoubrGXS8JBs1iXmW02-mbgUoE
locales_2023,1,الكاف,الكاف الغربيه,وادي الرمل,مكرم محفوظي مايتان وخمسه وسبعون 2/5,59060008,digits-only,59060008,,2023,قرار الهيئة لمعتمدية الكاف الغربية__64__الكاف.PDF,1fz63zLYoubrGXS8JBs1iXmW02-mbgUoE
locales_2023,1,الكاف,الكاف الغربيه,وادي الرمل,نور الدين شارني,145,agree,145,مايه وخمسه واربعون,2023,قرار الهيئة لمعتمدية الكاف الغربية__64__الكاف.PDF,1fz63zLYoubrGXS8JBs1iXmW02-mbgUoE
locales_2023,1,الكاف,الكاف الغربيه,وادي الرمل,نزار العبيدي,209,agree,209,مايتان وتسعه,2023,قرار الهيئة لمعتمدية الكاف الغربية__64__الكاف.PDF,1fz63zLYoubrGXS8JBs1iXmW02-mbgUoE
locales_2023,1,الكاف,الكاف الغربيه,وادي الرمل,علاله بننصر,85,digits-wrong,855,خمسه وثمانون,2023,قرار الهيئة لمعتمدية الكاف الغربية__64__الكاف.PDF,1fz63zLYoubrGXS8JBs1iXmW02-mbgUoE
locales_2023,1,الكاف,تاجروين,الحوض - (تاجروين),بدرالدين سمعلي,130,digits-wrong,10,مايه وثلاثون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,الحوض - (تاجروين),جمال العلواوي,37,digits-wrong,0207,سبعه وثلاثون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,النجاه - (تاجروين)؛ تصرح,البادي جربوعي,24,digits-wrong,44,اربعه وعشرون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,النجاه - (تاجروين)؛ تصرح,علي رحالي,48,digits-wrong,18,ثمانيه واربعون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,"برج الديوانه, تصرح",سامي الزيدي,103,digits-wrong,3,مايه وثلاثه,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,"برج الديوانه, تصرح",تيجاني حمايدي,35,agree,35,خمسه وثلاثون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,تاجروين الجنوبيه,وام محفوظي,163,digits-wrong,63,مايه وثلاثه وستون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,تاجروين الجنوبيه,عبداللطيف مسعودي,186,digits-wrong,6,مايه وسته وثمانون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,تاجروين الجنوبيه,الاسعد زغلامي خلفاوي,98,digits-wrong,038,ثمانيه وتسعون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,تاجروين الجنوبيه,عليه بوغانمي,147,digits-wrong,7,مايه وسبعه واربعون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,تاجروين الجنوبيه,ندي عبروقي,43,digits-wrong,3,ثلاثه واربعون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,"تاجروين الشماليه, تصرح",نزار جبابلي قفانيه وتلاثوت,38,digits-only,38,,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,"تاجروين الشماليه, تصرح",رفيق بنعلي,63,digits-wrong,3,ثلاثه وستون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,"تاجروين الشماليه, تصرح",علاءالدين بنعلي,9,agree,9,تسعه,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,جزه يتقدم الها,ثهانيه,20,digits-wrong,28,وعشرون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,جزه يتقدم الها,مانه,10,digits-wrong,0,وعشره,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,حي بورقيبه,ايناس السعيدي,121,digits-wrong,1,مايه وواحد وعشرون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,حي بورقيبه,يوسف حميد,105,digits-wrong,5,مايه وخمسه,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,حي بورقيبه,خديجه بنعلي,53,agree,53,ثلاثه وخمسون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,حي بورقيبه,وليد قاسمي,144,digits-wrong,214,مايه واربعه واربعون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,حي بورقيبه,وفاء مولبي,79,digits-wrong,9,تسعه وسبعون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,حي بورقيبه,عاطف سعيدي,44,agree,44,اربعه واربعون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,سيدي عبد الباسط,وقاءسالج,73,digits-wrong,3,ثلاثه وسبعون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,سيدي عبد الباسط,ايوب قاسمي,46,agree,46,سته واربعون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,سيدي عبد الباسط,كمال الواعري ثلوثهوصبعون,173,digits-only,173,,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,سيدي عبد الباسط,سهيل عيساوي,21,digits-wrong,0231,واحد وعشرون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,سيدي مطير,فتحي الشارني,34,agree,34,اربعه وثلاثون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,سيدي مطير,حنان شارني,30,digits-wrong,0,ثلاثون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,سيدي مطير,عبدالجليل رابعي,80,digits-wrong,00,ثمانون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,"عين الابار, تصرح",مريم بلكيلاني,388,digits-wrong,8,ثلاثمايه وثمانيه وثمانون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,"عين الابار, تصرح",يوسف البوعايمي مايه واثكان:وستبعون,72,digits-only,72,,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,"عين الابار, تصرح",نبيل بنتواتي فداون,20,digits-only,20,,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,"قرن حلفايه, تصرح",الطاهر شارني واحن:وثماتو,1,digits-only,01,,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,"قرن حلفايه, تصرح",ياشين المعاوي تلوته وصعوق,63,digits-only,63,,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,"منزل سالم, تصرح",وليد البوغالمي ماقه وستحون,160,digits-only,160,,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,تاجروين,"منزل سالم, تصرح",محسن عثماني,78,digits-wrong,8,ثمانيه وسبعون,2023,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
locales_2023,1,الكاف,ساقيه سيدي يوسف,الطابيه,عبدالحميد بومنيجل,67,agree,67,سبعه وستون,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,الطابيه,حميد سوايسيه,66,agree,66,سته وستون,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,"الطابيه,",محسن الشارني,88,digits-wrong,58,ثمانيه وثمانون,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,جرادو,محمد الاخضر اترايعيه,165,agree,165,مايه وخمسه وستون,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,جرادو,فاتح جوابليه,152,agree,152,مايه واثنان وخمسون,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,جرادو,الاخضر رايسي,28,agree,28,ثمانيه وعشرون,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,ساقيه,المعز كوكه,417,agree,417,اربعمايه وسبعه عشر,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,ساقيه,الطاهر قري مايثه,93,digits-wrong,153,وثلاثه وتسعون,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,ساقيه,ماهر روابحيه,93,digits-wrong,53,ثلاثه وتسعون,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,ساقيه,فوزي مرازقيه ماثتان,2,digits-wrong,202,واثنان,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,ساقيه,طارق الورغي,53,digits-wrong,58,ثلاثه وخمسون,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,ساقيه,بلقاسم عامر,111,agree,111,مايه واحد عشره,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,سيدي رابح,منير التليلي,234,agree,234,مايتان واربعه وثلاثون,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,سيدي رابح,محمد الطاهر التليلي,47,digits-wrong,017,سبعه واربعون,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,سيدي رابح,حمه التليلي,76,agree,76,سته وسبعون,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,سيدي رابح,الحبيب التليلي,43,agree,43,ثلاثه واربعون,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,عين,كمال الدين عبيدي,144,agree,144,مايه واربعه واربعون,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,عين,عمر الشارني,116,agree,116,مايه وسته عشر,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,عين,نورالدين وحيشي,107,agree,107,مايه وسبعه,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,عين مازر,السعيد العماري,48,agree,48,ثمانيه واربعون,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,عين مازر,محمدعلي هميسي,48,agree,48,ثمانيه واربعون,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
locales_2023,1,الكاف,ساقيه سيدي يوسف,عين مازر,المنصف قري,118,agree,118,مايه وثمانيه عشر,2023,ساقية سيدي يوسف.PDF,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
