constituency,rank,rank_check,list_name,list_name_source,list_name_ocr,list_name_text_layer,votes,share_pct,share_recomputed,share_decimals,share_check,constituency_valid_votes_lists,share_over,source_pages
القصرين,13,agree,قائمة الشباب للرق والبناء,ocr,قائمة الشباب للرق والبناء,قائمة الشباب للرقي والبناء,1153,1.08,1.08,2,agree,104193,106849,68 69 70
القصرين,14,agree,قائمة حزب آفاق تونس,decision,قائمة حزب آفاق تونس,قائمة حزب آفاق تونس,1108,1.04,1.04,2,agree,104193,106849,68 69 70
القصرين,15,agree,قائمة المستقلة 17 ديسمبر,ocr,قائمة المستقلة 17 ديسمبر,قائمة المستقلة ديسمبر,1076,1.01,1.01,2,agree,104193,106849,68 69 70
القصرين,16,agree,قائمة حزب العريضة الشعبية,ocr,قائمة حزب العريضة الشعبية,قائمة حزب العريضة الشعبية,1027,0.96,0.96,2,agree,104193,106849,68 69 70
القصرين,17,agree,قائمة أمل القصرين,ocr,قائمة أمل القصرين,قائمة أمل القصرين,1022,0.96,0.96,2,agree,104193,106849,68 69 70
القصرين,18,agree,قائمة صوت القصرين,ocr,قائمة صوت القصرين,قائمة صوت القصرين,975,0.91,0.91,2,agree,104193,106849,68 69 70
القصرين,19,agree,قائمة الاتحاد من أجل تونس,ocr,قائمة الاتحاد من أجل تونس,قائمة الاتحاد من أجل تونس,949,0.89,0.89,2,agree,104193,106849,68 69 70
القصرين,20,agree,قائمة المستقلة لدفع التنمية والتشغيل بالقصرين,ocr,قائمة المستقلة لدفع التنمية والتشغيل بالقصرين,قائمة المستقلة لدفع التنمية والتشغيل بالقصرين,903,0.85,0.85,2,agree,104193,106849,68 69 70
القصرين,21,agree,قائمة حركة التونسي,ocr,قائمة حركة التونسي,قائمة حركة التونسي,901,0.84,0.84,2,agree,104193,106849,68 69 70
القصرين,22,agree,قائمة حركة الديمقراطيين الاشتراكيين,ocr,قائمة حركة الديمقراطيين الاشتراكيين,قائمة حركة الديمقراطيين الاشتراكيين,896,0.84,0.84,2,agree,104193,106849,68 69 70
القصرين,23,agree,قائمة حزب التيار الديمقراطي,decision,قائمة حزب التيار الديمقراض,قائمة حزب التيارالديمقراطي,890,0.83,0.83,2,agree,104193,106849,68 69 70
القصرين,24,agree,قائمة الحركة الدستورية,ocr,قائمة الحركة الدستورية,قائمة الحركة ر الدستو ية,888,0.83,0.83,2,agree,104193,106849,68 69 70
القصرين,25,agree,قائمة حزب التحالف الديمقراطي,decision,قائمة حزب التحالف الديمقرامي,قائمة حزب التحالف الديمقراطي,876,0.82,0.82,2,agree,104193,106849,68 69 70
القصرين,26,agree,قائمة حركة وفاء,ocr,قائمة حركة وفاء,قائمة حركة وفاء,770,0.72,0.72,2,agree,104193,106849,68 69 70
القصرين,27,agree,قائمة القصرين أولا,ocr,قائمة القصرين أولا,قائمة القصرين أوال,757,0.71,0.71,2,agree,104193,106849,68 69 70
القصرين,28,agree,قائمة حزب الأمان,ocr,قائمة حزب الأمان,قائمة حزب الأمان,714,0.67,0.67,2,agree,104193,106849,68 69 70
القصرين,29,agree,قائمة الحزب الاشتراى,ocr,قائمة الحزب الاشتراى,قائمة الحزب الاشتراكي,714,0.67,0.67,2,agree,104193,106849,68 69 70
القصرين,30,agree,قائمة حزب البناء الوطنى,ocr,قائمة حزب البناء الوطني,قائمة حزب البنا ء الوطني,694,0.65,0.65,2,agree,104193,106849,68 69 70
القصرين,31,agree,قائمة الأمل,ocr,قائمة الأمل,قائمة الأمـــل,689,0.64,0.64,2,agree,104193,106849,68 69 70
القصرين,32,agree,قائمة بني وطني,ocr,قائمة بني وطني,قائمة بني وطني,683,0.64,0.64,2,agree,104193,106849,68 69 70
القصرين,33,agree,قائمة أحرار القصرين,ocr,قائمة أحرار القصرين,قائمة أحرارالقصرين,573,0.54,0.54,2,agree,104193,106849,68 69 70
القصرين,34,agree,قائمة شبابنا فخر وعزة,ocr,قائمة شبابنا فخر وعزة,قائمة شبابنا فخروعزة,566,0.53,0.53,2,agree,104193,106849,68 69 70
القصرين,35,agree,قائمة نداء قرطاج,ocr,قائمة نداء قرطاج,قائمة نداء قرطاج,554,0.52,0.52,2,agree,104193,106849,68 69 70
القصرين,36,agree,قائمة نعم نستطيع,ocr,قائمة نعم نستطيع,قائمة نعم نستطيع,534,0.5,0.5,2,agree,104193,106849,68 69 70
القصرين,37,agree,قائمة المنارة الشعبية الاجتماعية,ocr,قائمة المنارة الشعبية الاجتماعية,قائمة ر المنا ة الشعبية الاجتماعية,522,0.49,0.49,2,agree,104193,106849,68 69 70
القصرين,38,agree,قائمة الحرية والإنصاف,ocr,قائمة الحرية والإنصاف,قائمة الحرية الإنصافو,513,0.48,0.48,2,agree,104193,106849,68 69 70
القصرين,39,agree,قائمة المستقلة الشعانبي,ocr,قائمة المستقلة الشعانبي,قائمة المستقلة الشعانبي,469,0.44,0.44,2,agree,104193,106849,68 69 70
القصرين,40,agree,قائمة المستقبل,ocr,قائمة المستقبل,قائمة المستقبل,467,0.44,0.44,2,agree,104193,106849,68 69 70
القصرين,41,agree,قائمة صقور الحربة,ocr,قائمة صقور الحربة,قائمة صقور الحرية,466,0.44,0.44,2,agree,104193,106849,68 69 70
القصرين,42,agree,قائمة حزب اللقاء الدستورى,ocr,قائمة حزب اللقاء الدستورى,قائمة حزب اللقاء ر الدستو ي,440,0.41,0.41,2,agree,104193,106849,68 69 70
القصرين,43,agree,قائمةالبديل,ocr,قائمةالبديل,قائمةالبديــل,409,0.38,0.38,2,agree,104193,106849,68 69 70
القصرين,44,agree,قائمة حزب الغد,ocr,قائمة حزب الغد,قائمة حزب الـغد,404,0.38,0.38,2,agree,104193,106849,68 69 70
القصرين,45,agree,قائمة القرار,ocr,قائمة القرار,قائمة القـــرار,400,0.37,0.37,2,agree,104193,106849,68 69 70
القصرين,46,agree,قائمة تونس العزيزة,ocr,قائمة تونس العزيزة,قائمة تونس العزيزة,398,0.37,0.37,2,agree,104193,106849,68 69 70
القصرين,47,agree,قائمة أولاد الشعب,ocr,قائمة أولاد الشعب,قائمة أوالد الشعب,362,0.34,0.34,2,agree,104193,106849,68 69 70
القصرين,48,agree,قائمة رد الاعتبار,decision,قائمة رد الاعتبار,قائمة رد الاعتبار,353,0.33,0.33,2,agree,104193,106849,68 69 70
القصرين,49,agree,قائمة حزب الإصلاح والتنمية,ocr,قائمة حزب الإصلاح والتنمية,قائمة حزب الإصالح والتنمية,334,0.31,0.31,2,agree,104193,106849,68 69 70
القصرين,50,agree,قائمة حزب التكتل الشعبى من أجل تونس,ocr,قائمة حزب التكتل الشعبى من أجل تونس,قائمة حزب التكتل الشعبي من أجل تونس,334,0.31,0.31,2,agree,104193,106849,68 69 70
القصرين,51,agree,قائمة حزب النور للديمقراطية والتنمية,ocr,قائمة حزب النور للديمقراطية والتنمية,قائمة حزب النور للديمقراطية والتنمية,297,0.28,0.28,2,agree,104193,106849,68 69 70
القصرين,52,agree,قائمة المستقلون الأحرار,ocr,قائمة المستقلة الأحرار,قائمة المستقلة الأحرار,291,0.27,0.27,2,agree,104193,106849,68 69 70
القصرين,53,agree,قائمة العبد,ocr,قائمة العبد,قائمة العهد,285,0.27,0.27,2,agree,104193,106849,68 69 70
القصرين,54,agree,قائمة الجبهة الوطنية للإنقاذ,decision,قائمة الجهة الوطنية للإنقاذ,قائمة الجبهة الوطنية لإلنقاذ,282,0.26,0.26,2,agree,104193,106849,68 69 70
القصرين,55,agree,قائمة التنمية الشاملة,ocr,قائمة التنمية الشاملة,قائمة التنمية الشاملة,277,0.26,0.26,2,agree,104193,106849,68 69 70
القصرين,56,agree,قائمة غدا......أفضل,ocr,قائمة غدا......أفضل,قائمة أفضل......غدا,277,0.26,0.26,2,agree,104193,106849,68 69 70
القصرين,57,agree,قائمة شباب الوسط للعمل والتنمية,ocr,قائمة شباب الوسط للعمل والتنمية,قائمة شباب الوسط للعمل والتنمية,272,0.25,0.25,2,agree,104193,106849,68 69 70
القصرين,58,agree,قائمة اتحاد الشباب الديمقراطى التونسى,ocr,قائمة اتحاد الشباب الديمقراط التونيسى,قائمة اتحاد الشباب الديمقراطي التونسي,268,0.25,0.25,2,agree,104193,106849,68 69 70
القصرين,59,agree,قائمة الشباب المدني الحر,ocr,قائمة الشباب المدني الحر,قائمة الشباب المدني الحر,260,0.24,0.24,2,agree,104193,106849,68 69 70
القصرين,60,agree,قائمة حزب الأصالة والتقدم,ocr,قائمة حزب الأصالة والتقدم,قائمة حزب الأصالة والتقدم,256,0.24,0.24,2,agree,104193,106849,68 69 70
القصرين,61,agree,قائمة حركة الشباب الوطني التونسي,ocr,قائمة حركة الشباب الوطني التونبي,قائمة حركة الشباب الوطني التونسي,253,0.24,0.24,2,agree,104193,106849,68 69 70
القصرين,62,agree,قائمة الشعب يريد,ocr,قائمة الشعب يريد,قائمة الشعب يريد,244,0.23,0.23,2,agree,104193,106849,68 69 70
القصرين,63,agree,قائمة الياسمين,ocr,قائمة الياسمين,قائمة الياسمين,236,0.22,0.22,2,agree,104193,106849,68 69 70
القصرين,64,agree,قائمة الذهبية المستقلة,ocr,قائمة الذهبية المستقلة,قائمة الذهبية المستقلة,225,0.21,0.21,2,agree,104193,106849,68 69 70
القصرين,65,agree,قائمة صوت المستقل,ocr,قائمة صوت المستقل,قائمة صوت المستقل,221,0.21,0.21,2,agree,104193,106849,68 69 70
القصرين,66,agree,قائمة الحركة الديمقراطية للإصلاح والبناء,ocr,قائمة الحركة الديمقراطية للإصلاح والبناء,قائمة الحركة الديمقراطية لإلصالح والبناء,208,0.19,0.19,2,agree,104193,106849,68 69 70
القصرين,67,agree,قائمة أول الغيث,ocr,قائمة أول الغيث,قائمة أول الغيث,151,0.14,0.14,2,agree,104193,106849,68 69 70
القصرين,68,agree,قائمة الربيع العربي لتحقيق السيادة الاقتصادية,ocr,قائمة الربيع العربي لتحقيق السيادة الاقتصادية,قائمة الربيع العربي لتحقيق السيادة الاقتصادية,148,0.14,0.14,2,agree,104193,106849,68 69 70
القصرين,69,agree,قائمة اتحاد القوى الشبابية,ocr,قائمة اتحاد القوى الشبابية,قائمة اتحاد القوى الشبابية,123,0.12,0.12,2,agree,104193,106849,68 69 70
قفصة,1,agree,قائمة حزب حركة النهضة,decision,قائمة حزب حركة الهضة,قائمة حزب حركة النهضة,28265,26.66,26.66,2,agree,104056,106021,71 72
قفصة,2,agree,قائمة حزب حركة نداء تونس,decision,,قائمة حركة نداء تونس,21821,20.58,20.58,2,agree,104056,106021,71 72
قفصة,3,agree,قائمة الجبهة الشعبية,decision,قائمة الجهة الشعبية,قائمة الجبهة الشعبية,5664,5.34,5.34,2,agree,104056,106021,71 72
قفصة,4,agree,قائمة رد الاعتبار,decision,قائمة رد الاعتبار,قائمة رد الاعتبار,5236,4.94,4.94,2,agree,104056,106021,71 72
قفصة,5,agree,قائمة حزب المبادرة,decision,قائمة حزب المبادرة,قائمة حزب ر المباد ة,4623,4.36,4.36,2,agree,104056,106021,71 72
قفصة,6,agree,القائمة المستقلة الإقلاع,ocr,القائمة المستقلة الإقلاع,القائمة المستقلة الإقالع,3526,3.33,3.33,2,agree,104056,106021,71 72
قفصة,7,agree,قائمة الشباب المستقل,ocr,قائمة الشباب المستقل,قائمة الشباب المستقل,3394,3.2,3.2,2,agree,104056,106021,71 72
قفصة,8,agree,قائمة حزب الاتحاد الوطني الحر,decision,قائمة حزب الاتحاد الوطنى الحر,قائمة حزب الاتحاد الوطني الحر,2945,2.78,2.78,2,agree,104056,106021,71 72
قفصة,9,agree,قائمة حزب حركة الشعب,decision,قائمة حركة الشعب,قائمة حركة الشعب,2410,2.27,2.27,2,agree,104056,106021,71 72
