election,doc_type,collection,scope,governorate,delegation,constituency,sector,polling_centre,bureau_folder,bureau_code,filename,file_ext,file_url,path
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,المنزه السادس,م.إعدادية المنزه السادس,,03010610204,03010610204.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/المنزه السادس/م.إعدادية المنزه السادس/03010610204.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/المنزه السادس/م.إعدادية المنزه السادس/03010610204.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,المنزه السادس,م إبتدائية نهج بلال المنزه السادس,,03010610101,03010610101.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/المنزه السادس/م إبتدائية نهج بلال المنزه السادس/03010610101.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/المنزه السادس/م إبتدائية نهج بلال المنزه السادس/03010610101.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,المنزه السادس,م إبتدائية نهج بلال المنزه السادس,,03010610102,03010610102.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/المنزه السادس/م إبتدائية نهج بلال المنزه السادس/03010610102.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/المنزه السادس/م إبتدائية نهج بلال المنزه السادس/03010610102.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,المنزه السادس,م إبتدائية نهج بلال المنزه السادس,,03010610103,03010610103.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/المنزه السادس/م إبتدائية نهج بلال المنزه السادس/03010610103.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/المنزه السادس/م إبتدائية نهج بلال المنزه السادس/03010610103.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,المنزه السادس,م إبتدائية نهج بلال المنزه السادس,,03010610104,03010610104.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/المنزه السادس/م إبتدائية نهج بلال المنزه السادس/03010610104.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/المنزه السادس/م إبتدائية نهج بلال المنزه السادس/03010610104.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,المنزه السادس,م إبتدائية نهج بلال المنزه السادس,,03010610105,03010610105.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/المنزه السادس/م إبتدائية نهج بلال المنزه السادس/03010610105.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/المنزه السادس/م إبتدائية نهج بلال المنزه السادس/03010610105.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 1,م.إبتدائية المنزه الثامن -النصر 1,,03010710101,03010710101.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 1/م.إبتدائية المنزه الثامن -النصر 1/03010710101.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 1/م.إبتدائية المنزه الثامن -النصر 1/03010710101.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 1,م.إبتدائية المنزه الثامن -النصر 1,,03010710102,03010710102.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 1/م.إبتدائية المنزه الثامن -النصر 1/03010710102.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 1/م.إبتدائية المنزه الثامن -النصر 1/03010710102.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 1,م.إبتدائية المنزه الثامن -النصر 1,,03010710103,03010710103_.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 1/م.إبتدائية المنزه الثامن -النصر 1/03010710103_.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 1/م.إبتدائية المنزه الثامن -النصر 1/03010710103_.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 1,م.إبتدائية المنزه الثامن -النصر 1,,03010710104,03010710104.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 1/م.إبتدائية المنزه الثامن -النصر 1/03010710104.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 1/م.إبتدائية المنزه الثامن -النصر 1/03010710104.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 1,م.إبتدائية المنزه السابع أريانة -النصر 1,,03010710201,03010710201.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 1/م.إبتدائية المنزه السابع أريانة -النصر 1/03010710201.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 1/م.إبتدائية المنزه السابع أريانة -النصر 1/03010710201.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 1,م.إبتدائية المنزه السابع أريانة -النصر 1,,03010710202,03010710202.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 1/م.إبتدائية المنزه السابع أريانة -النصر 1/03010710202.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 1/م.إبتدائية المنزه السابع أريانة -النصر 1/03010710202.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 1,م.إبتدائية المنزه السابع أريانة -النصر 1,,03010710203,03010710203.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 1/م.إبتدائية المنزه السابع أريانة -النصر 1/03010710203.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 1/م.إبتدائية المنزه السابع أريانة -النصر 1/03010710203.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 1,م.إبتدائية المنزه السابع أريانة -النصر 1,,03010710204,03010710204.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 1/م.إبتدائية المنزه السابع أريانة -النصر 1/03010710204.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 1/م.إبتدائية المنزه السابع أريانة -النصر 1/03010710204.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 1,م.إبتدائية المنزه السابع أريانة -النصر 1,,03010710205,03010710205.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 1/م.إبتدائية المنزه السابع أريانة -النصر 1/03010710205.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 1/م.إبتدائية المنزه السابع أريانة -النصر 1/03010710205.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 2,المدرسة الإبتدائية النصر,,03010810101,03010810101.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/المدرسة الإبتدائية النصر/03010810101.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/المدرسة الإبتدائية النصر/03010810101.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 2,المدرسة الإبتدائية النصر,,03010810102,03010810102.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/المدرسة الإبتدائية النصر/03010810102.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/المدرسة الإبتدائية النصر/03010810102.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 2,المدرسة الإبتدائية النصر,,03010810103,03010810103.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/المدرسة الإبتدائية النصر/03010810103.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/المدرسة الإبتدائية النصر/03010810103.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 2,المدرسة الإبتدائية النصر,,03010810104,03010810104.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/المدرسة الإبتدائية النصر/03010810104.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/المدرسة الإبتدائية النصر/03010810104.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 2,م.إبتدائية رياض النصر 2,,03010810201,03010810201.pdf,pdf,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/م.إبتدائية رياض النصر 2/03010810201.pdf,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/م.إبتدائية رياض النصر 2/03010810201.pdf
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 2,م.إبتدائية رياض النصر 2,,03010810202,03010810202.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/م.إبتدائية رياض النصر 2/03010810202.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/م.إبتدائية رياض النصر 2/03010810202.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 2,م.إبتدائية رياض النصر 2,,03010810203,03010810203.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/م.إبتدائية رياض النصر 2/03010810203.jpg,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/م.إبتدائية رياض النصر 2/03010810203.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 2,م.إبتدائية رياض النصر 2,,03010810204,03010810204.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/م.إبتدائية رياض النصر 2/03010810204.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/م.إبتدائية رياض النصر 2/03010810204.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 2,م.إعدادية رياض النصر أريانة -النصر 2,,03010810301,03010810301.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/م.إعدادية رياض النصر أريانة -النصر 2/03010810301.jpg,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/م.إعدادية رياض النصر أريانة -النصر 2/03010810301.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 2,م.إعدادية رياض النصر أريانة -النصر 2,,03010810302,03010810302.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/م.إعدادية رياض النصر أريانة -النصر 2/03010810302.jpg,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/م.إعدادية رياض النصر أريانة -النصر 2/03010810302.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 2,م.إعدادية رياض النصر أريانة -النصر 2,,03010810303,03010810303.jpg,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/م.إعدادية رياض النصر أريانة -النصر 2/03010810303.jpg,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/م.إعدادية رياض النصر أريانة -النصر 2/03010810303.jpg
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 2,م.إعدادية رياض النصر أريانة -النصر 2,,03010810304,03010810304.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/م.إعدادية رياض النصر أريانة -النصر 2/03010810304.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/م.إعدادية رياض النصر أريانة -النصر 2/03010810304.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 2,م.إعدادية رياض النصر أريانة -النصر 2,,03010810305,03010810305.pdf,pdf,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/م.إعدادية رياض النصر أريانة -النصر 2/03010810305.pdf,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/م.إعدادية رياض النصر أريانة -النصر 2/03010810305.pdf
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 2,معهد حي النصر -النصر 2,,03010810401,03010810401.pdf,pdf,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/معهد حي النصر -النصر 2/03010810401.pdf,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/معهد حي النصر -النصر 2/03010810401.pdf
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 2,معهد حي النصر -النصر 2,,03010810402,03010810402.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/معهد حي النصر -النصر 2/03010810402.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/معهد حي النصر -النصر 2/03010810402.JPG
presidentielle_2024,pv_centre_vote,PvCvPresidentielle24,,أريانة,أريانة المدينة,,النصر 2,معهد حي النصر -النصر 2,,03010810403,03010810403.JPG,jpg,https://www.isie.tn/wp-content/uploads/2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/معهد حي النصر -النصر 2/03010810403.JPG,2024/PvCvPresidentielle24/أريانة/أريانة المدينة/النصر 2/معهد حي النصر -النصر 2/03010810403.JPG
