governorate_ar,constituency_ar,delegation_ar,imada_ar,centre_name_ar,centre_name_fr,ussd_code,governorate,source_page
زغوان,زغوان,الناظور,صوار,م إبتدائية الزبيدين,E.P.ZBIDINE,2848,زغوان,35
زغوان,زغوان,الناظور,صوار,م إبتدائية سيدي بنور,E.P.SIDI BANNOUR,2849,زغوان,35
زغوان,زغوان,الناظور,صوار,م إبتدائية صوار,E.P.SOUAR,2850,زغوان,35
زغوان,زغوان,الناظور,عري البطوم,م إبتدائية الحناينية,E.P.HANAYNIA,2851,زغوان,35
زغوان,زغوان,الناظور,عري البطوم,م إبتدائية القليب العال,E.P. ELGLIB EL AALI,2852,زغوان,35
زغوان,زغوان,الناظور,عري البطوم,م إبتدائية بوعرارة,E.P.BOUARARA,2853,زغوان,35
زغوان,زغوان,الناظور,عري البطوم,م إبتدائية عري البطوم,E.P.AIN BATTOUM,2854,زغوان,35
زغوان,زغوان,بي مشارقة,بوشة,م إبتدائية بوشة,E.P.BOUCHA,2855,زغوان,36
زغوان,زغوان,بي مشارقة,بي مشارقة,م إبتدائية 2مارس 4391 بي مشارقة,E.P.2 MARS 1934 BIR MCHERGUA,2856,زغوان,36
زغوان,زغوان,بي مشارقة,بي مشارقة,م إبتدائية الأمل بي مشارقة,E.P.EL AMEL BIR MCHERGA,2857,زغوان,36
زغوان,زغوان,بي مشارقة,بي مشارقة محطة,م إبتدائية النجاح - بي مشارقة محطة,E.P.ENNAJAH BIR MCHERGUA GARE,2858,زغوان,36
زغوان,زغوان,بي مشارقة,جبل الوسط,المدرسة الابتدائية ح الهضاب 20  جبل الوسط,E.P CITE ALHIDHAB 02 JBEL  ELOUST,2859,زغوان,36
زغوان,زغوان,بي مشارقة,جبل الوسط,م إ الامتياز جبل الوسط,"E.P, ALIMTIEZ.JEBEL ELOUST",2860,زغوان,36
زغوان,زغوان,بي مشارقة,دلائل العروس,م إبتدائية الفراكسري,E.P.FRAKSSINE,2861,زغوان,36
زغوان,زغوان,بي مشارقة,دلائل العروس,م إبتدائية دلائل العروس,E.P.DLAYEL EL AROUSSE,2862,زغوان,36
زغوان,زغوان,بي مشارقة,سمنجة,م إبتدائية خنيقة مقرة,E.P.KHENIGUET MAGRA,2863,زغوان,36
زغوان,زغوان,بي مشارقة,سمنجة,م إبتدائية سمنجة,E.P.SMINJA,2864,زغوان,36
زغوان,زغوان,بي مشارقة,عر ي الصفصاف,م إبتدائية عر ي الصفصاف,E.P.AIN SAF SAF,2865,زغوان,36
زغوان,زغوان,بي مشارقة,عر ي الصفصاف,م إبتدائية هنشري التلة,E.P.HENCHIR ETTALLA,2866,زغوان,36
زغوان,زغوان,بي مشارقة,عر ي عسكر,م إبتدائية المناقع,E.P.MENAGAA,2867,زغوان,36
زغوان,زغوان,بي مشارقة,ع ي عسكر ر,م إبتدائية ع ي عسكر ر,E.P.AIN ASKER,2868,زغوان,36
زغوان,زغوان,زغوان,العيثة,م إبتدائية سيدي مريــــح  - العيثة,E.P.SIDI MRAYEH  - EL AITHA ZAGHOUAN,2869,زغوان,36
زغوان,زغوان,زغوان,العيثة,م إبتدائية وادي الربــح - العيثة,E.P.OUED ERREBH - EL AITHA,2870,زغوان,36
زغوان,زغوان,زغوان,بي حليمة,م إبتدائية بي حليمة,E.P.BIR HALIMA,2871,زغوان,36
زغوان,زغوان,زغوان,بي حليمة,م إبتدائية واد الغيان ر,E.P.OUED EL GHIRANE,2872,زغوان,36
زغوان,زغوان,زغوان,جيملة,م إبتدائية العقايلية - جيملة,E.P.ELAKAILIA JIMLA,2873,زغوان,36
زغوان,زغوان,زغوان,جيملة,م إبتدائية حميان - جيملة,E.P.HEMIANE JIMLA,2874,زغوان,36
زغوان,زغوان,زغوان,جيملة,م إبتدائية شهدة - جيملة,E.P.CHEHDA JIMLA,2875,زغوان,36
زغوان,زغوان,زغوان,جيملة,م إبتدائية وادي الصبايحية - جيملة,E.P.OUED SBAIHIA JIMLA,2876,زغوان,36
زغوان,زغوان,زغوان,زغوان الجنوبية,م إبتدائية الحنايا - زغوان الجنوبية,E.P.EL HANAYA ZAGHOUAN SUD,2877,زغوان,36
زغوان,زغوان,زغوان,زغوان الجنوبية,م إبتدائية ح اليهة زغوان,E.P.CITE NOZHA ZAGHOUAN,2878,زغوان,36
زغوان,زغوان,زغوان,زغوان الجنوبية,م إبتدائية طريق السوان زغوان,E.P.ROUTE ESSOUANI ZAGHOUAN,2879,زغوان,36
زغوان,زغوان,زغوان,زغوان الشمالية,المدرسة الابتدائية المحلة زغوان,E.P EL MAHLA ZAGHOUAN,2880,زغوان,36
زغوان,زغوان,زغوان,زغوان الشمالية,م إبتدائية ابن خلدون زغوان,E.P.IBN KHALDOUN   ZAGHOUAN,2881,زغوان,36
زغوان,زغوان,زغوان,زغوان الشمالية,م إبتدائية ح العرائس زغوان,E.P.CITE ELARAIS ZAGHOUAN,2882,زغوان,36
زغوان,زغوان,زغوان,زغوان المدينة,م إبتدائية نهج الشواشية زغوان,E.P.RUE CHAOUACHIA ZAGHOUAN,2883,زغوان,36
زغوان,زغوان,زغوان,مقرن,م إ الشهيد شكري بن عمارة الروايقية,E.P ACHAHID CHOKRI BEN AMARA .ERROUAIGUIA,2884,زغوان,36
زغوان,زغوان,زغوان,مقرن,م إبتدائية المقرن,E.P.MOGRANE,2885,زغوان,36
زغوان,زغوان,زغوان,وادي الرمل,م إبتدائية الجمال - وادي الرمل,E.P.ELJAMEL OUED RAMEL,2886,زغوان,36
زغوان,زغوان,زغوان,وادي الرمل,م إبتدائية بوسليم - وادي الرمل,E.P.BOUSLIM OUED RAMEL,2887,زغوان,36
زغوان,زغوان,زغوان,وادي الرمل,م إبتدائية مركز عل الصغري - وادي الرمل,E.P.MARKEZ ALI B.SGHAIER OUED RAMEL,2888,زغوان,36
زغوان,زغوان,زغوان,وادي الزيت,م إبتدائية عري الصابون,E.P.AIN ASSABOUNE,2889,زغوان,36
زغوان,زغوان,زغوان,وادي الزيت,م إبتدائية وادي الزيت,E.P.OUED EZZIT,2890,زغوان,36
زغوان,زغوان,صواف,الحمرية,م إبتدائية الحمرية,E.P.ELHAMIRA,2891,زغوان,36
زغوان,زغوان,صواف,الحمرية,م إبتدائية وادي الطويل,E.P.OUED TOUIL,2892,زغوان,36
زغوان,زغوان,صواف,الدغافلة الرشقية,م إبتدائية دغافلة - الدغافلة الرشقية,E.P.DGHAFLA DGHAFLA EST,2893,زغوان,36
زغوان,زغوان,صواف,الدغافلة الرشقية,م إبتدائية زغيدان - الدغافلة الرشقية,E.P.ZEGHIDENE DGHEFLA EST,2894,زغوان,36
زغوان,زغوان,صواف,الدغافلة الرشقية,م إبتدائية سيدي دغيم - الدغافلة الرشقية,E.P.SIDI DGHIME DGHEFLA EST,2895,زغوان,36
زغوان,زغوان,صواف,الدغافلة الغربية,م إبتدائية الخضاء - الدغافلة الغربية,E.P.ELKHADHRA DGHAFLA OUEST,2896,زغوان,36
زغوان,زغوان,صواف,صواف الرشقية,م إبتدائية زقطون - صواف الرشقية,E.P.ZAGHTOUN SOUAF EST,2897,زغوان,36
زغوان,زغوان,صواف,ر صواف الشقية,ر م إبتدائية سيدي فرج الله - صواف الشقية,E.P.SIDI FARJALLAH SOUAF EST,2898,زغوان,36
زغوان,زغوان,صواف,ر صواف الشقية,ر م إبتدائية سيدي منصور - صواف الشقية,E.P.SIDI MANSOUR SOUAF EST,2899,زغوان,36
زغوان,زغوان,صواف,صواف الغربية,م إبتدائية دوار الحاج عمر  - صواف الغربية,E.P.DOUAR HADJ AMOR SOUAF OUEST,2900,زغوان,36
زغوان,زغوان,صواف,صواف الغربية,م إبتدائية صواف - صواف الغربية,E.P.SAOUAF SAOUAF OUEST,2901,زغوان,36
القريوان,القريوان,السبيخة,الدخيلة,م إبتدائية الدخيلة-السبيخة,E.P.EDDEKHILA,2902,القيروان,36
القريوان,القريوان,السبيخة,الدخيلة,م إبتدائية فطناسة - الدخيلة,E.P.FATNASSA DKHILI,2903,القيروان,36
القريوان,القريوان,السبيخة,الذريعات,م إ الرواونة,E.P EL RWEWNA,2904,القيروان,36
القريوان,القريوان,السبيخة,الذريعات,م إبتدائية الذريعات,E.P.DHRIAT,2905,القيروان,36
القريوان,القريوان,السبيخة,الذريعات,م إبتدائية الطرابلسية - الذريعات,E.P.TRABELSSIA - DHRIAT,2906,القيروان,36
القريوان,القريوان,السبيخة,الذريعات,م إبتدائية المعرا ح - الذريعات,E.P.EL MIAARAJI - DHRIAT,2907,القيروان,36
القريوان,القريوان,السبيخة,الذريعات,م إبتدائية هندي الزيتونة - الذريعات,E.P.HENDI EZZITOUNA - DHRIAT,2908,القيروان,37
القريوان,القريوان,السبيخة,السبيخة المركز,م إبتدائية الخض - السبيخة المركز,E.P.EL KHADHER - SBIKHA CENTRE,2909,القيروان,37
القريوان,القريوان,السبيخة,السبيخة المركز,م إبتدائية المن ح سليم - السبيخة المركز,E.P.MONGI SLIM SBIKHA CENTRE,2910,القيروان,37
القريوان,القريوان,السبيخة,السبيخة المركز,م إبتدائية ح الرياض - السبيخة المركز,E.P.CITE ERRAYADH - SBIKHA CENTRE,2911,القيروان,37
القريوان,القريوان,السبيخة,السبيخة المركز,م إبتدائية فرحات حشاد السبيخة - السبيخة المركز,E.P.FARHAT HACHED SBIKHA,2912,القيروان,37
القريوان,القريوان,السبيخة,ر الشفة,ر م إبتدائية الشفة,E.P.CHORFA,2913,القيروان,37
القريوان,القريوان,السبيخة,ر الشفة,ر م إبتدائية سيدي ابراهيم الزهار - الشفة,E.P.SIDI BRAHIM ZAHHAR ECHORFA,2914,القيروان,37
القريوان,القريوان,السبيخة,الشقافية,م إبتدائية التفوق - الشوقافية,E.P.ETTAFAWEK  - ECHOUKAFIA,2915,القيروان,37
القريوان,القريوان,السبيخة,الشقافية,م إبتدائية السبارة - الشوقافية,E.P.SEBBARA  - ECHOUKAFIA,2916,القيروان,37
القريوان,القريوان,السبيخة,الشقافية,م إبتدائية أولاد شهيب - الشوقافية,E.P.OULED CH'HIB  - ECHOUKAFIA,2917,القيروان,37
القريوان,القريوان,السبيخة,العلم,م إبتدائية الدلوسى - العلم,E.P.EDDALOUSSI - EL ALAM,2918,القيروان,37
القريوان,القريوان,السبيخة,العلم,م إبتدائية العلم,E.P.EL ALAM,2919,القيروان,37
القريوان,القريوان,السبيخة,العويثة,م إبتدائية السواكت - العويثة,E.P.ESSOUAKET - AOUITHA,2920,القيروان,37
القريوان,القريوان,السبيخة,العويثة,م إبتدائية العويثة,E.P.AOUITHA,2921,القيروان,37
القيوان ر,القيوان ر,السبيخة,العويثة,م إبتدائية دار الجمعية - العويثة,E.P.DAR JAMAIA - AOUITHA,2922,القيروان,37
القيوان ر,القيوان ر,السبيخة,الفريوات,م إبتدائية الفريوات,E.P.EL FRIWETT,2923,القيروان,37
القيوان ر,القيوان ر,السبيخة,الفريوات,م إبتدائية هماد - الفريوات,E.P.HAMMAD FRIOUET,2924,القيروان,37
القيوان ر,القيوان ر,السبيخة,القطيفة,م إبتدائية البلاطة - القطيفة,E.P.BLATA - EL KATIFA,2925,القيروان,37
القريوان,القريوان,السبيخة,القف,م إ فضلون,E.P FADHLOUN,2926,القيروان,37
القريوان,القريوان,السبيخة,القف,م إبتدائية الجواودة القف,E.P.JOUAOUDA GUEFFAY,2927,القيروان,37
القريوان,القريوان,السبيخة,القف,م إبتدائية القف,E.P.GUEFAI,2928,القيروان,37
القريوان,القريوان,السبيخة,القف,م إبتدائية نفات - القف,E.P.NAFFAT - GUEFAI,2929,القيروان,37
القريوان,القريوان,السبيخة,شديانة,م إبتدائية شديانة,E.P.CERDIANA,2930,القيروان,37
القريوان,القريوان,السبيخة,شديانة,م إبتدائية فريحينة - شديانة,E.P.FRIHIA - CERDIANA,2931,القيروان,37
القريوان,القريوان,السبيخة,سيدي مسعود,م إبتدائية سد نبهانة - سيدي مسعود,E.P.BARRAGE NABHANA S.MASAOUD,2932,القيروان,37
القريوان,القريوان,السبيخة,سيدي مسعود,م إبتدائية سيدي مسعود,E.P.SIDI MESSAOUD,2933,القيروان,37
القريوان,القريوان,السبيخة,سيدي مسعود,م إبتدائية عري دباب - سيدي مسعود,E.P.AIN DEBAB SIDI MESSAOUD,2934,القيروان,37
القريوان,القريوان,السبيخة,سيسب,م إبتدائية دار بن عائشة - سيسب,E.P.DAR B AICHA - SAÏSAB,2935,القيروان,37
القريوان,القريوان,السبيخة,عري بومرة,م إبتدائية السعايدية - عري بومرة,E.P.ESSAADIA - AIN BOUMORRA,2936,القيروان,37
القريوان,القريوان,السبيخة,عري بومرة,م إبتدائية عري بومرة,E.P.AIN BOUMORRA,2937,القيروان,37
القريوان,القريوان,السبيخة,وادي الخريوع,م إبتدائية وادي الخريوع,E.P.OUED KHARYOUA,2938,القيروان,37
القريوان,القريوان,الشبيكة,الجواودة,م إبتدائية الجواودة الهداية,E.P.JOUAOUDA HIDAYA,2939,القيروان,37
القريوان,القريوان,الشبيكة,الجواودة,م إبتدائية الرماضنية الأمل - الجواودة,E.P.ERMADHNIA EL AMEL  -  EJOUAWDA,2940,القيروان,37
القريوان,القريوان,الشبيكة,الجواودة,م إبتدائية القوازين - الجواودة,E.P.GOUAZINE -  EJOUAWDA,2941,القيروان,37
القريوان,القريوان,الشبيكة,الجواودة,م إبتدائية فندرة - الجواودة,E.P.FANDRA -  EJOUAWDA,2942,القيروان,37
القريوان,القريوان,الشبيكة,الرويسات,م إبتدائية الرويسات,E.P.ROUISSAT,2943,القيروان,37
القريوان,القريوان,الشبيكة,الرويسات,م إبتدائية سيدي محمود - الرويسات,E.P.SIDI MAHMOUD - ROUISSAT,2944,القيروان,37
القريوان,القريوان,الشبيكة,الرويسات,م إبتدائية فج الرويسات,E.P.FEJ ROUISSET,2945,القيروان,37
القيوان ر,القيوان ر,الشبيكة,الشبيكة,م إبتدائية الشبيـكة 2 ح صابرين,E.P.CHEBIKA 2 -  CITÉ SABRINE,2946,القيروان,37
القيوان ر,القيوان ر,الشبيكة,الشبيكة,م إبتدائية الشبيكة المركز,E.P.CHEBIKA CENTRE,2947,القيروان,37
القيوان ر,القيوان ر,الشبيكة,الشبيكة,م إبتدائية القرين - الشبيكة,E.P.GRINE CHBIKA,2948,القيروان,37
