adm4_pcode,imada_name,imada_name_ar,adm3_pcode,delegation_name,governorate_name,region_name,lat,lon,area_sqkm,n_stations,n_certified,registered,voters,valid,blank,spoilt,turnout_stations,turnout_registered,turnout_voters,saied,saied_share_pct,saied_margin_pp,zammel,zammel_share_pct,zammel_margin_pp,maghzaoui,maghzaoui_share_pct,maghzaoui_margin_pp,candidate_sum,winner,runner_up,margin_pp,turnout_pct,turnout_coverage_pct
TN525255,Oued Esseder,وادي السدر,TN5252,Médenine Sud,Médenine,South East,33.27494152,10.65331246,155.65253826,2,2,1710,404,361,15,28,2,1710,404,323,89.4737,81.7175,28,7.7562,-81.7175,10,2.7701,-86.7036,361,saied,zammel,81.7175,23.6257,100.0000
TN525256,Hessi Mednine,حسي مدنين,TN5252,Médenine Sud,Médenine,South East,33.43722551,10.62698549,67.13809204,2,2,756,194,405,11,12,1,756,194,369,91.1111,85.1852,24,5.9259,-85.1852,12,2.9630,-88.1481,405,saied,zammel,85.1852,25.6614,50.0000
TN525257,Darghoulia,الدرغولية,TN5252,Médenine Sud,Médenine,South East,33.42294173,10.6695622,107.60547795,4,4,1668,326,357,4,15,3,1668,326,298,83.4734,70.8683,45,12.6050,-70.8683,14,3.9216,-79.5518,357,saied,zammel,70.8683,19.5444,75.0000
TN525258,Souitir,السويطير,TN5252,Médenine Sud,Médenine,South East,33.39643799,10.7249402,74.24196165,1,1,0,207,183,0,0,0,0,0,160,87.4317,79.2350,15,8.1967,-79.2350,8,4.3716,-83.0601,183,saied,zammel,79.2350,,0.0000
TN525259,Nouvelle Amra,عمر الجديدة,TN5252,Médenine Sud,Médenine,South East,33.45548327,10.61641787,41.76639749,3,3,1890,0,461,7,14,0,0,0,414,89.8048,82.6464,33,7.1584,-82.6464,14,3.0369,-86.7679,461,saied,zammel,82.6464,,0.0000
TN525260,Bou-Ghrara,بوغرارة,TN5252,Médenine Sud,Médenine,South East,33.56579964,10.66236189,101.77315051,10,9,3549,777,1154,8,31,0,0,0,990,85.7886,74.7834,127,11.0052,-74.7834,37,3.2062,-82.5823,1154,saied,zammel,74.7834,,0.0000
TN525351,Beni-Khedech,بني خداش,TN5253,Beni Khedache,Médenine,South East,33.25281527,10.20051238,37.11760472,40,40,25483,4919,4647,71,200,40,25483,4919,4301,92.5543,87.0884,254,5.4659,-87.0884,92,1.9798,-90.5746,4647,saied,zammel,87.0884,19.3031,100.0000
TN525451,Ben Guerdane Nord,بن قردان الشمالية,TN5254,Ben Guerdane,Médenine,South East,33.14358243,11.21638985,2.85489233,69,69,59427,11163,10607,153,403,68,59427,10996,9141,86.1789,75.3182,1152,10.8608,-75.3182,314,2.9603,-83.2186,10607,saied,zammel,75.3182,18.5034,98.5507
TN525551,Zarzis,جرجيس,TN5255,Zarzis,Médenine,South East,33.43165,11.08865052,31.18163763,15,15,12730,174,1873,15,52,1,1189,174,1720,91.8313,85.8516,112,5.9797,-85.8516,41,2.1890,-89.6423,1873,saied,zammel,85.8516,14.6341,6.6667
TN525552,20 Mars,20مارس,TN5255,Zarzis,Médenine,South East,33.50853444,11.10129844,1.61569753,5,5,1932,0,979,2,9,0,0,0,857,87.5383,79.6731,77,7.8652,-79.6731,45,4.5965,-82.9418,979,saied,zammel,79.6731,,0.0000
TN525553,Tahar Sfar,الطاهر صفر,TN5255,Zarzis,Médenine,South East,33.51068109,11.11220753,1.91923974,3,3,674,0,870,6,26,0,0,0,781,89.7701,82.1839,66,7.5862,-82.1839,23,2.6437,-87.1264,870,saied,zammel,82.1839,,0.0000
TN525554,Ejdaria,الجدارية,TN5255,Zarzis,Médenine,South East,33.32361675,11.14530925,47.23009877,1,1,0,0,170,4,4,0,0,0,160,94.1176,91.1765,5,2.9412,-91.1765,5,2.9412,-91.1765,170,saied,maghzaoui,91.1765,,0.0000
TN525555,El Bassatine,البساتين,TN5255,Zarzis,Médenine,South East,33.52837953,11.09131885,5.03513418,5,5,932,309,870,7,17,0,0,0,788,90.5747,84.7126,51,5.8621,-84.7126,31,3.5632,-87.0115,870,saied,zammel,84.7126,,0.0000
TN525556,Essouihel,السويحل,TN5255,Zarzis,Médenine,South East,33.53857879,11.10101526,6.22806924,8,8,6629,472,1524,24,60,1,1100,177,1424,93.4383,88.9108,69,4.5276,-88.9108,31,2.0341,-91.4042,1524,saied,zammel,88.9108,16.0909,12.5000
TN525557,Oued Ettieb,واد التياب,TN5255,Zarzis,Médenine,South East,33.52805398,11.05020097,22.98014598,8,8,6457,0,1501,8,57,0,0,0,1356,90.3398,85.2099,77,5.1299,-85.2099,68,4.5303,-85.8095,1501,saied,zammel,85.2099,,0.0000
TN525558,Hassi El Jerbi,حسي الجربي,TN5255,Zarzis,Médenine,South East,33.61637384,11.02741083,25.51417436,5,5,3436,106,966,3,24,1,943,106,882,91.3043,85.8178,53,5.4865,-85.8178,31,3.2091,-88.0952,966,saied,zammel,85.8178,11.2407,20.0000
TN525559,Khaoui El Ghedir,خوي الغدير,TN5255,Zarzis,Médenine,South East,33.524292,10.99886305,28.47015496,2,2,674,0,328,4,12,0,0,0,316,96.3415,93.2927,10,3.0488,-93.2927,2,0.6098,-95.7317,328,saied,zammel,93.2927,,0.0000
TN525560,Hamadi,حمادي,TN5255,Zarzis,Médenine,South East,33.49457945,11.08327167,3.38416661,7,7,2500,176,803,7,19,1,1116,172,732,91.1582,86.1768,40,4.9813,-86.1768,31,3.8605,-87.2976,803,saied,zammel,86.1768,15.4122,14.2857
TN525561,Hichem E L Hamadi,هشام الحمادي,TN5255,Zarzis,Médenine,South East,33.45435195,10.96690423,159.23577502,6,5,1384,0,610,14,27,0,0,0,543,89.0164,83.4426,34,5.5738,-83.4426,33,5.4098,-83.6066,610,saied,zammel,83.4426,,0.0000
TN525562,El Ghorabet,الغرابات,TN5255,Zarzis,Médenine,South East,33.40824916,10.82958188,219.52676342,2,2,653,212,315,7,14,1,653,212,275,87.3016,77.4603,31,9.8413,-77.4603,9,2.8571,-84.4444,315,saied,zammel,77.4603,32.4655,50.0000
TN525563,El Grebis,القريبيس,TN5255,Zarzis,Médenine,South East,33.54495649,10.96446955,49.61338947,4,4,1046,0,452,5,8,0,0,0,402,88.9381,83.1858,24,5.3097,-83.6283,26,5.7522,-83.1858,452,saied,maghzaoui,83.1858,,0.0000
TN525564,Hamadi Boutoufaha,حمادي بو تفاحة,TN5255,Zarzis,Médenine,South East,33.3925932,11.00628863,197.76641354,4,4,3521,0,937,11,47,0,0,0,835,89.1142,81.9637,67,7.1505,-81.9637,35,3.7353,-85.3789,937,saied,zammel,81.9637,,0.0000
TN525565,El Ogla,العقلة,TN5255,Zarzis,Médenine,South East,33.55990268,11.07416635,19.13487217,2,2,1287,408,687,8,27,0,0,0,637,92.7220,88.5007,29,4.2213,-88.5007,21,3.0568,-89.6652,687,saied,zammel,88.5007,,0.0000
TN525566,Chammakh,شماخ,TN5255,Zarzis,Médenine,South East,33.58528384,11.00261071,66.31229902,4,4,1929,0,751,3,6,0,0,0,692,92.1438,87.4834,24,3.1957,-88.9481,35,4.6605,-87.4834,751,saied,maghzaoui,87.4834,,0.0000
TN525651,Taourit,طاوريت,TN5256,Houmt Souk,Médenine,South East,33.87839693,10.86438431,2.27897672,6,6,4738,0,1941,15,44,0,0,0,1679,86.5018,75.8372,207,10.6646,-75.8372,55,2.8336,-83.6682,1941,saied,zammel,75.8372,,0.0000
TN525652,Bou Melel,بوملال,TN5256,Houmt Souk,Médenine,South East,33.88304152,10.8335028,11.80316377,10,9,8421,0,2948,41,41,0,0,0,2554,86.6350,75.9159,316,10.7191,-75.9159,78,2.6459,-83.9891,2948,saied,zammel,75.9159,,0.0000
TN525653,El Jouamaa,الجوامع,TN5256,Houmt Souk,Médenine,South East,33.86896305,10.84984706,2.44719903,5,5,4767,0,1136,12,26,0,0,0,996,87.6761,79.0493,98,8.6268,-79.0493,42,3.6972,-83.9789,1136,saied,zammel,79.0493,,0.0000
TN525654,Fatou,فاطو,TN5256,Houmt Souk,Médenine,South East,33.86642269,10.88430163,4.97467835,4,4,3841,0,989,5,17,0,0,0,893,90.2932,83.3165,69,6.9767,-83.3165,27,2.7300,-87.5632,989,saied,zammel,83.3165,,0.0000
TN525655,Mazraia,مزراية,TN5256,Houmt Souk,Médenine,South East,33.86890624,10.93187905,33.12725665,4,4,2093,0,993,13,8,0,0,0,841,84.6928,71.9033,127,12.7895,-71.9033,25,2.5176,-82.1752,993,saied,zammel,71.9033,,0.0000
TN525656,Sedghaiane,صدغيان,TN5256,Houmt Souk,Médenine,South East,33.83071845,10.9276286,15.78001168,5,5,2992,193,819,18,19,1,1050,193,724,88.4005,78.7546,79,9.6459,-78.7546,16,1.9536,-86.4469,819,saied,zammel,78.7546,18.3810,20.0000
TN525657,Oualeg,والغ,TN5256,Houmt Souk,Médenine,South East,33.82990485,10.88877957,14.2803826,3,3,1100,0,614,9,4,0,0,0,540,87.9479,78.3388,59,9.6091,-78.3388,15,2.4430,-85.5049,614,saied,zammel,78.3388,,0.0000
TN525658,Essouani,السواني,TN5256,Houmt Souk,Médenine,South East,33.85556621,10.85942397,6.96290581,6,6,4077,0,1072,10,29,0,0,0,971,90.5784,83.1157,80,7.4627,-83.1157,21,1.9590,-88.6194,1072,saied,zammel,83.1157,,0.0000
TN525659,Erriadh,الرياض,TN5256,Houmt Souk,Médenine,South East,33.81983528,10.85681694,23.89401115,10,10,9840,320,1567,18,30,2,1914,320,1369,87.3644,77.0262,162,10.3382,-77.0262,36,2.2974,-85.0670,1567,saied,zammel,77.0262,16.7189,20.0000
TN525660,El Hachene,الحشان,TN5256,Houmt Souk,Médenine,South East,33.84453519,10.80006049,16.41675968,3,3,1883,0,773,4,5,0,0,0,697,90.1682,82.7943,57,7.3739,-82.7943,19,2.4580,-87.7102,773,saied,zammel,82.7943,,0.0000
TN525661,Mellita,مليتة,TN5256,Houmt Souk,Médenine,South East,33.86920745,10.78528218,30.3169341,6,6,4188,0,1617,17,37,0,0,0,1413,87.3840,77.1181,166,10.2659,-77.1181,38,2.3500,-85.0340,1617,saied,zammel,77.1181,,0.0000
TN525751,Midoun,ميدون,TN5257,Djerba Midoun,Médenine,South East,33.82465762,11.00697708,23.74826869,19,19,22216,4496,4356,39,101,19,22216,4496,3946,90.5877,83.4940,309,7.0937,-83.4940,101,2.3186,-88.2691,4356,saied,zammel,83.4940,20.2377,100.0000
TN525752,Arkou,اركو,TN5257,Djerba Midoun,Médenine,South East,33.78410262,11.02943004,41.71874804,9,9,6707,1848,1772,13,63,9,6707,1848,1617,91.2528,84.7630,115,6.4898,-84.7630,40,2.2573,-88.9955,1772,saied,zammel,84.7630,27.5533,100.0000
TN525753,El Mahboubine,المحبوبين,TN5257,Djerba Midoun,Médenine,South East,33.79310125,10.96886782,19.59364034,4,4,4641,967,938,10,19,4,4641,967,855,91.1514,83.4755,72,7.6759,-83.4755,11,1.1727,-89.9787,938,saied,zammel,83.4755,20.8360,100.0000
TN525754,Beni Maaguel,بني معقل,TN5257,Djerba Midoun,Médenine,South East,33.75777991,10.95029893,11.19473515,4,4,2818,966,731,7,28,3,2818,765,664,90.8345,84.2681,48,6.5663,-84.2681,19,2.5992,-88.2353,731,saied,zammel,84.2681,27.1469,75.0000
TN525755,Sedouikech,صدويكش,TN5257,Djerba Midoun,Médenine,South East,33.72716549,10.91547627,49.98419221,7,7,6908,940,984,13,21,6,6121,940,872,88.6179,82.2154,63,6.4024,-82.2154,49,4.9797,-83.6382,984,saied,zammel,82.2154,15.3570,85.7143
TN525756,El May,الماي,TN5257,Djerba Midoun,Médenine,South East,33.79056531,10.90185615,21.5761145,10,10,9891,1630,1561,29,40,10,9891,1630,1329,85.1377,73.0301,189,12.1076,-73.0301,43,2.7546,-82.3831,1561,saied,zammel,73.0301,16.4796,100.0000
TN525757,Robbana,ربانة,TN5257,Djerba Midoun,Médenine,South East,33.76913897,10.89371336,8.87650063,2,2,2125,413,399,9,5,2,2125,413,335,83.9599,73.9348,40,10.0251,-73.9348,24,6.0150,-77.9449,399,saied,zammel,73.9348,19.4353,100.0000
TN525851,Ajim,اجيم,TN5258,Djerba Ajim,Médenine,South East,33.71987126,10.76504126,15.79846363,25,24,12790,435,3034,39,60,3,2156,335,2748,90.5735,83.8497,204,6.7238,-83.8497,82,2.7027,-87.8708,3034,saied,zammel,83.8497,15.5380,12.0000
TN525951,Sidi Makhlouf,سيدي مخلوف,TN5259,Sidi Makhlouf,Médenine,South East,33.52009054,10.49193796,38.59211947,4,4,3646,689,650,8,31,4,3646,689,600,92.3077,85.3846,45,6.9231,-85.3846,5,0.7692,-91.5385,650,saied,zammel,85.3846,18.8974,100.0000
TN525952,El Grine,القرين,TN5259,Sidi Makhlouf,Médenine,South East,33.60915636,10.51622262,55.38788471,1,1,870,273,264,1,8,1,870,273,258,97.7273,96.2121,4,1.5152,-96.2121,2,0.7576,-96.9697,264,saied,zammel,96.2121,31.3793,100.0000
TN525953,El Maghzaouia,المغزاوية,TN5259,Sidi Makhlouf,Médenine,South East,33.62077973,10.60323064,71.46664767,2,2,1041,238,233,1,4,2,1041,238,224,96.1373,93.1330,7,3.0043,-93.1330,2,0.8584,-95.2790,233,saied,zammel,93.1330,22.8626,100.0000
TN525954,El Jourf,الجرف,TN5259,Sidi Makhlouf,Médenine,South East,33.65543075,10.68591068,74.43202539,4,4,1462,438,430,0,8,4,1462,438,412,95.8140,92.3256,15,3.4884,-92.3256,3,0.6977,-95.1163,430,saied,zammel,92.3256,29.9590,100.0000
TN525955,Bedoui,بدوي,TN5259,Sidi Makhlouf,Médenine,South East,33.51700138,10.54944594,134.67725359,1,1,864,171,162,4,5,1,864,171,139,85.8025,72.8395,21,12.9630,-72.8395,2,1.2346,-84.5679,162,saied,zammel,72.8395,19.7917,100.0000
TN525956,Amra,عمرة,TN5259,Sidi Makhlouf,Médenine,South East,33.4340416,10.53677009,61.84595081,5,5,3006,605,578,5,22,5,3006,605,503,87.0242,76.6436,60,10.3806,-76.6436,15,2.5952,-84.4291,578,saied,zammel,76.6436,20.1264,100.0000
TN525957,Er Ragouba Est,الراقوبة الشرقية,TN5259,Sidi Makhlouf,Médenine,South East,33.47040739,10.43939935,37.21309074,4,4,1807,612,588,6,18,4,1807,612,555,94.3878,91.4966,17,2.8912,-91.4966,16,2.7211,-91.6667,588,saied,zammel,91.4966,33.8683,100.0000
TN525958,Er Ragouba Ouest,الراقوبة الغربية,TN5259,Sidi Makhlouf,Médenine,South East,33.48507428,10.37792815,46.99907526,3,3,1858,643,619,4,20,3,1858,643,572,92.4071,87.5606,30,4.8465,-87.5606,17,2.7464,-89.6607,619,saied,zammel,87.5606,34.6071,100.0000
TN525959,El Ghabai,الغباي,TN5259,Sidi Makhlouf,Médenine,South East,33.43157761,10.46990169,27.88870727,2,2,1065,228,214,6,8,2,1065,228,211,98.5981,97.6636,1,0.4673,-98.1308,2,0.9346,-97.6636,214,saied,maghzaoui,97.6636,21.4085,100.0000
TN525960,El Gosba,القصبة,TN5259,Sidi Makhlouf,Médenine,South East,33.5679799,10.40912324,98.8787309,2,2,2421,577,537,5,35,2,2421,577,510,94.9721,92.3650,13,2.4209,-92.5512,14,2.6071,-92.3650,537,saied,maghzaoui,92.3650,23.8331,100.0000
TN525961,Darjaoua,الدرجاوة,TN5259,Sidi Makhlouf,Médenine,South East,33.54292189,10.46285746,21.818251,3,3,1393,585,566,6,13,3,1393,585,535,94.5230,90.8127,21,3.7102,-90.8127,10,1.7668,-92.7562,566,saied,zammel,90.8127,41.9957,100.0000
TN535151,En-Nozha,النزهة,TN5351,Tataouine Nord,Tataouine,South East,32.93537267,10.45340986,0.76378451,5,5,5751,723,679,17,27,5,5751,723,568,83.6524,70.8395,87,12.8130,-70.8395,24,3.5346,-80.1178,679,saied,zammel,70.8395,12.5717,100.0000
TN535152,Ettadhamen,التضامن,TN5351,Tataouine Nord,Tataouine,South East,32.9245452,10.45896673,1.50908961,8,8,8197,1262,1344,26,36,7,8197,1262,1152,85.7143,74.5536,150,11.1607,-74.5536,42,3.1250,-82.5893,1344,saied,zammel,74.5536,15.3959,87.5000
TN535153,En-Nasr,النصر,TN5351,Tataouine Nord,Tataouine,South East,32.93669775,10.45906727,0.66016649,4,4,3576,438,420,5,13,4,3576,438,376,89.5238,81.6667,33,7.8571,-81.6667,11,2.6190,-86.9048,420,saied,zammel,81.6667,12.2483,100.0000
TN535154,Oued El Gemah,وادي القمح,TN5351,Tataouine Nord,Tataouine,South East,32.92402215,10.46482121,0.95403596,7,7,6260,870,840,5,25,7,6260,870,758,90.2381,83.2143,59,7.0238,-83.2143,23,2.7381,-87.5000,840,saied,zammel,83.2143,13.8978,100.0000
TN535155,Berourmet,برورمت,TN5351,Tataouine Nord,Tataouine,South East,32.96661993,10.45980525,9.60953151,9,9,5785,813,770,25,18,9,5785,813,667,86.6234,75.4545,86,11.1688,-75.4545,17,2.2078,-84.4156,770,saied,zammel,75.4545,14.0536,100.0000
TN535156,Telelt,تلالت,TN5351,Tataouine Nord,Tataouine,South East,32.98098878,10.40651404,78.30800282,2,2,1362,107,139,1,7,1,1034,107,133,95.6835,92.0863,5,3.5971,-92.0863,1,0.7194,-94.9640,139,saied,zammel,92.0863,10.3482,50.0000
TN535157,Oued El Ghar,وادي الغار,TN5351,Tataouine Nord,Tataouine,South East,33.00528728,10.5488318,186.72781252,7,7,4705,820,793,6,21,7,4705,820,638,80.4540,64.9433,123,15.5107,-64.9433,32,4.0353,-76.4187,793,saied,zammel,64.9433,17.4283,100.0000
TN535158,El Maouna,المعونة,TN5351,Tataouine Nord,Tataouine,South East,33.03898843,10.66863105,135.62864738,1,1,283,64,62,1,1,1,283,64,55,88.7097,82.2581,3,4.8387,-83.8710,4,6.4516,-82.2581,62,saied,maghzaoui,82.2581,22.6148,100.0000
TN535159,Ezzahra,الزهراء,TN5351,Tataouine Nord,Tataouine,South East,32.57206717,10.81642471,1325.19119559,6,6,3513,438,424,7,7,6,3513,438,398,93.8679,90.0943,16,3.7736,-90.0943,10,2.3585,-91.5094,424,saied,zammel,90.0943,12.4680,100.0000
TN535160,Gattoufa,قطوفة,TN5351,Tataouine Nord,Tataouine,South East,32.93576115,10.54710092,70.12031183,1,1,722,106,99,2,5,1,722,106,94,94.9495,90.9091,4,4.0404,-90.9091,1,1.0101,-93.9394,99,saied,zammel,90.9091,14.6814,100.0000
TN535161,Khetma,جاتمة,TN5351,Tataouine Nord,Tataouine,South East,32.88225719,10.60909358,94.00360108,4,4,1390,198,191,3,4,4,1390,198,180,94.2408,90.5759,7,3.6649,-90.5759,4,2.0942,-92.1466,191,saied,zammel,90.5759,14.2446,100.0000
TN535162,Essaada,السعادة,TN5351,Tataouine Nord,Tataouine,South East,32.89104603,10.72673807,156.90311954,1,1,0,148,144,1,3,0,0,0,139,96.5278,94.4444,3,2.0833,-94.4444,2,1.3889,-95.1389,144,saied,zammel,94.4444,,0.0000
TN535163,El Galaa Est,القلعة الشرقية,TN5351,Tataouine Nord,Tataouine,South East,32.65654891,10.60058678,392.06254903,3,3,1876,276,269,3,4,3,1876,276,247,91.8216,86.6171,14,5.2045,-86.6171,8,2.9740,-88.8476,269,saied,zammel,86.6171,14.7122,100.0000
TN535164,El Galaa Ouest,القلعة الغربية,TN5351,Tataouine Nord,Tataouine,South East,32.65654891,10.47587594,302.91914299,3,3,1398,299,286,3,10,3,1398,299,257,89.8601,81.4685,24,8.3916,-81.4685,5,1.7483,-88.1119,286,saied,zammel,81.4685,21.3877,100.0000
TN535165,Beni Belal,بني بلال,TN5351,Tataouine Nord,Tataouine,South East,32.92878222,10.62765104,83.10648452,4,4,1116,217,202,11,4,4,1116,217,180,89.1089,81.1881,16,7.9208,-81.1881,6,2.9703,-86.1386,202,saied,zammel,81.1881,19.4444,100.0000
TN535251,Tataouine Ville,تطاوين المدينة,TN5352,Tataouine Sud,Tataouine,South East,32.93478167,10.45004011,0.76805052,7,7,6568,892,850,16,26,7,6568,892,712,83.7647,70.0000,117,13.7647,-70.0000,21,2.4706,-81.2941,850,saied,zammel,70.0000,13.5810,100.0000
TN535252,Tataouine Superieure,تطاوين العليا,TN5352,Tataouine Sud,Tataouine,South East,32.91926142,10.44054972,0.7341571,3,3,1903,160,155,1,4,3,1903,160,135,87.0968,74.1935,20,12.9032,-74.1935,0,0.0000,-87.0968,155,saied,zammel,74.1935,8.4078,100.0000
TN535253,El Maztouria Sud,المزطورية الجنوبية,TN5352,Tataouine Sud,Tataouine,South East,32.84054766,10.47925919,12.69371811,2,2,950,160,252,7,13,1,950,160,224,88.8889,79.3651,24,9.5238,-79.3651,4,1.5873,-87.3016,252,saied,zammel,79.3651,16.8421,50.0000
TN535254,El Maztouria Nord,المزطورية الشمالية,TN5352,Tataouine Sud,Tataouine,South East,32.86661292,10.47005194,13.53736929,2,2,1138,271,277,6,26,1,1050,271,244,88.0866,77.6173,29,10.4693,-77.6173,4,1.4440,-86.6426,277,saied,zammel,77.6173,25.8095,50.0000
TN535255,Gharghar,غرغار,TN5352,Tataouine Sud,Tataouine,South East,32.91525992,10.43986174,0.80571366,2,2,2574,434,407,11,16,2,2574,434,364,89.4349,81.5725,32,7.8624,-81.5725,11,2.7027,-86.7322,407,saied,zammel,81.5725,16.8609,100.0000
TN535256,Cite El Barr,حي البر,TN5352,Tataouine Sud,Tataouine,South East,32.91861168,10.43097866,1.84369996,3,3,2895,319,308,0,11,3,2895,319,268,87.0130,75.3247,36,11.6883,-75.3247,4,1.2987,-85.7143,308,saied,zammel,75.3247,11.0190,100.0000
TN535257,Ksar El Moukabala,قصر المقابلة,TN5352,Tataouine Sud,Tataouine,South East,32.92490371,10.42953146,1.47971227,3,3,2065,280,260,8,12,3,2065,280,206,79.2308,60.3846,49,18.8462,-60.3846,5,1.9231,-77.3077,260,saied,zammel,60.3846,13.5593,100.0000
TN535258,Nouvelle Chnini,شنني الجديدة,TN5352,Tataouine Sud,Tataouine,South East,32.91133172,10.00931559,206.87987049,1,1,294,108,100,3,5,1,294,108,90,90.0000,84.0000,6,6.0000,-84.0000,4,4.0000,-86.0000,100,saied,zammel,84.0000,36.7347,100.0000
TN535259,Chenini,شنني,TN5352,Tataouine Sud,Tataouine,South East,32.93878322,10.18910648,200.48981547,1,1,515,91,76,9,6,1,515,91,68,89.4737,78.9474,8,10.5263,-78.9474,0,0.0000,-89.4737,76,saied,zammel,78.9474,17.6699,100.0000
TN535260,Eddouiret,الدويرات,TN5352,Tataouine Sud,Tataouine,South East,32.81155395,10.08304709,289.32346423,1,1,652,190,173,3,14,1,652,190,159,91.9075,86.1272,10,5.7803,-86.1272,4,2.3121,-89.5954,173,saied,zammel,86.1272,29.1411,100.0000
TN535261,El Mesreb,المسرب,TN5352,Tataouine Sud,Tataouine,South East,32.87194559,10.38501226,118.29333787,4,4,2281,417,445,12,17,3,2281,417,387,86.9663,77.9775,40,8.9888,-77.9775,18,4.0449,-82.9213,445,saied,zammel,77.9775,18.2815,75.0000
TN535262,Erroghba,الرقبة,TN5352,Tataouine Sud,Tataouine,South East,32.90259967,10.42128371,3.19938355,7,7,5874,847,802,17,28,7,5874,847,599,74.6883,52.8678,175,21.8204,-52.8678,28,3.4913,-71.1970,802,saied,zammel,52.8678,14.4195,100.0000
TN535263,Ras El Ouedi,رأس الوادي,TN5352,Tataouine Sud,Tataouine,South East,32.71451579,10.09957719,707.76268706,1,1,429,134,127,1,6,1,429,134,107,84.2520,76.3780,10,7.8740,-76.3780,10,7.8740,-76.3780,127,saied,maghzaoui,76.3780,31.2354,100.0000
TN535264,Bir Thalathine,بئر الثلاثين,TN5352,Tataouine Sud,Tataouine,South East,32.69199644,10.3461965,308.84723448,1,1,900,245,226,3,16,1,900,245,177,78.3186,60.6195,40,17.6991,-60.6195,9,3.9823,-74.3363,226,saied,zammel,60.6195,27.2222,100.0000
TN535265,Beni Barka-Tounket,بني بركة - تونكت,TN5352,Tataouine Sud,Tataouine,South East,32.89448292,10.4730097,33.19226757,2,2,1062,249,231,9,9,2,1062,249,202,87.4459,77.0563,24,10.3896,-77.0563,5,2.1645,-85.2814,231,saied,zammel,77.0563,23.4463,100.0000
TN535351,Kerchaou,كرشاو,TN5353,Samar,Tataouine,South East,33.03991319,10.77388057,122.23652798,3,3,1709,356,333,5,18,3,1709,356,282,84.6847,70.8709,46,13.8138,-70.8709,5,1.5015,-83.1832,333,saied,zammel,70.8709,20.8309,100.0000
TN535352,Smar,الصمار,TN5353,Samar,Tataouine,South East,33.03141364,10.90958918,167.08836352,6,6,3625,719,677,17,25,6,3625,719,591,87.2969,77.1049,69,10.1920,-77.1049,17,2.5111,-84.7858,677,saied,zammel,77.1049,19.8345,100.0000
TN535353,El Ghariani,الغر ياني,TN5353,Samar,Tataouine,South East,32.97193094,10.95229102,186.0091831,1,1,616,238,227,6,5,1,616,238,192,84.5815,71.8062,29,12.7753,-71.8062,6,2.6432,-81.9383,227,saied,zammel,71.8062,38.6364,100.0000
TN535354,Errahech,الرهاش,TN5353,Samar,Tataouine,South East,32.91794827,10.95330051,96.51576771,1,1,227,33,32,0,1,1,227,33,29,90.6250,84.3750,1,3.1250,-87.5000,2,6.2500,-84.3750,32,saied,maghzaoui,84.3750,14.5374,100.0000
TN535355,El Morra,المرة,TN5353,Samar,Tataouine,South East,32.60383918,11.10047013,393.91695121,2,2,451,93,84,5,4,2,451,93,77,91.6667,86.9048,3,3.5714,-88.0952,4,4.7619,-86.9048,84,saied,maghzaoui,86.9048,20.6208,100.0000
TN535356,Ksar Aoun,قصر عون,TN5353,Samar,Tataouine,South East,32.62168977,11.04074013,440.4903205,3,3,1603,485,456,12,17,3,1603,485,390,85.5263,73.9035,53,11.6228,-73.9035,13,2.8509,-82.6754,456,saied,zammel,73.9035,30.2558,100.0000
TN535357,Ksar Mehira,قصر مهيرة,TN5353,Samar,Tataouine,South East,32.59103899,10.96414217,342.60873382,4,4,2118,559,543,6,10,3,2118,390,504,92.8177,87.1087,31,5.7090,-87.1087,8,1.4733,-91.3444,543,saied,zammel,87.1087,18.4136,75.0000
