id_2024,id_census,city_name_sources,city_name,id_geonames,caidat_1926,caidat_1931,controle_civil_1931,delegation_1956,lat,lon,sources_lat_lon,comments,geo_precision,name_key,id_delegation,delegation_name,governorate_name,region_name,match_method,match_score,match_km,match_margin_km
509,pop_tun_1,Seloul et Oulad-Helal,Seloul,1047,Ain-Draham,Ain-Draham,Tabarka,,36.716139,8.634492,Geonames,,1,seloul,2256,Fernana,Jendouba,Nord Ouest,centroid,,6.655,3.294
510,pop_tun_10,El-Ajarda et El-Ghouanem,El-Ajarda,312,Ain-Draham,Ain-Draham,Tabarka,,36.8682,8.946085,Google Maps,Recensement 1956.,1,el ajarda,2153,Amdoun,Béja,Nord Ouest,centroid,,10.762,0.273
511,pop_tun_10,El-Ajarda et El-Ghouanem,El-Ghouanem,376,Ain-Draham,Ain-Draham,Tabarka,,36.8682,8.946085,Google Maps,Recensement 1956.,2,el ghouanem,2153,Amdoun,Béja,Nord Ouest,centroid,,10.762,0.273
512,pop_tun_100,Porto-Farina,Porto-Farina,986,Bizerte,Bizerte,Bizerte,,37.156795,10.232743,Google Maps,,1,porto farina,1761,Ghar El Meleh,Bizerte,Nord Est,centroid,,11.241,0.350
513,pop_tun_102,Trabelsia,Trabelsia,1168,Bizerte,Bizerte,Bizerte,,37.073924,9.892811,Google Maps,Recensement 1956.,1,trabelsia,1760,Utique,Bizerte,Nord Est,centroid,,5.715,1.965
514,pop_tun_103,Troud,Troud,1174,Bizerte,Bizerte,Bizerte,,36.978998,9.929139,Google Maps,Recensement 1956.,1,troud,1760,Utique,Bizerte,Nord Est,centroid,,6.798,6.082
515,pop_tun_104,Raf-Raf,Raf-Raf,991,Bizerte,Bizerte,Bizerte,,37.1900824717558,10.1832343878014,Google Maps,,1,raf raf,1764,Ras Djebel,Bizerte,Nord Est,centroid,,5.944,1.242
516,pop_tun_105,Marnissa,Marnissa,723,Bizerte,Bizerte,Bizerte,,37.31554,9.72344,Geonames,,1,marnissa,1753,Bizerte Sud,Bizerte,Nord Est,centroid,,8.413,1.033
517,pop_tun_106,Hicher,Hicher,602,Bizerte,Bizerte,Bizerte,,37.28314,9.6409,Geonames,,1,hicher,1753,Bizerte Sud,Bizerte,Nord Est,centroid,,3.615,13.292
518,pop_tun_107,Louata,Louata,700,Bizerte,Bizerte,Bizerte,,37.21,9.747532,Google Maps,,1,louata,1759,Tinja,Bizerte,Nord Est,centroid,,5.727,3.266
519,pop_tun_108,Ababsa,Ababsa,1,,Mateur,Bizerte,,37.181225,9.377826,Google Maps,Recensement 1956.,1,ababsa,1754,Sedjnane,Bizerte,Nord Est,centroid,,9.686,3.374
520,pop_tun_109,Arab-Majour,Arab-Majour,50,,Mateur,Bizerte,,36.94827,9.67243,Geonames,,1,arab majour,1756,Mateur,Bizerte,Nord Est,centroid,,5.949,11.936
521,pop_tun_11,El-Tebaïnia et El-Rekhaïsia,El-Rekhaïsia,486,Ain-Draham,Ain-Draham,Tabarka,,36.775638,8.767468,Google Maps,Recensement 1956.,2,el rekhaisia,2255,Ain Draham,Jendouba,Nord Ouest,centroid,,5.819,9.784
522,pop_tun_11,El-Tebaïnia et El-Rekhaïsia,El-Tebaïnia,494,Ain-Draham,Ain-Draham,Tabarka,,36.775638,8.767468,Google Maps,Tbainia.,1,el tebainia,2255,Ain Draham,Jendouba,Nord Ouest,centroid,,5.819,9.784
523,pop_tun_110,Behaia,Behaia,85,,Mateur,Bizerte,,36.943381,9.605161,Google Maps,"E.P. BAHAYA (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,behaia,1756,Mateur,Bizerte,Nord Est,centroid,,7.550,11.816
524,pop_tun_111,Berrais,Berrais,117,,Mateur,Bizerte,,36.925113,9.42058,Google Maps,"E.P. DEMNET ERREBH - BERRAES (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,berrais,1755,Djoumine,Bizerte,Nord Est,centroid,,3.503,16.012
525,pop_tun_112,Chenana,Chenana,207,,Mateur,Bizerte,,36.9351816378852,9.33844004263527,Google Maps,,1,chenana,1755,Djoumine,Bizerte,Nord Est,centroid,,6.037,10.156
526,pop_tun_113,Dhouaouda,Dhouaouda,242,,Mateur,Bizerte,,37.022,9.40433,Geonames,,1,dhouaouda,1757,Ghezala,Bizerte,Nord Est,centroid,,10.393,2.899
527,pop_tun_114,El-Arab,El-Arab,330,,Mateur,Bizerte,,37.15434,9.54629,Geonames,,1,el arab,1757,Ghezala,Bizerte,Nord Est,centroid,,8.949,6.430
528,pop_tun_115,Ghezala,Ghezala,552,,Mateur,Bizerte,,37.07,9.54,Google Maps,,1,ghezala,1757,Ghezala,Bizerte,Nord Est,name_and_centroid,1.0000,6.139,6.566
529,pop_tun_116,Hechachna,Hechachna,587,,Mateur,Bizerte,,37.12982,9.28741,Geonames,Hachachna.,1,hechachna,1754,Sedjnane,Bizerte,Nord Est,centroid,,1.882,15.431
530,pop_tun_117,Kef-Gherab,Kef-Gherab,635,,Mateur,Bizerte,,36.8639,9.45733,Geonames,,1,kef gherab,1755,Djoumine,Bizerte,Nord Est,centroid,,7.153,13.325
531,pop_tun_118,Maalia,Maalia,703,,Mateur,Bizerte,,37.06762,9.31786,Geonames,,1,maalia,1754,Sedjnane,Bizerte,Nord Est,centroid,,9.290,5.216
532,pop_tun_12,Oulad-Amor et Zouaoua,Ouled-Amor et Zouaoua,867,Ain-Draham,Ain-Draham,Tabarka,,36.941612,8.674471,Google Maps,Recensement 1956.,1,ouled amor et zouaoua,2254,Tabarka,Jendouba,Nord Ouest,centroid,,14.706,2.684
533,pop_tun_121,Neffat,Neffat,819,,Mateur,Bizerte,,37.0434967390811,9.75583985677135,Geonames,Nefat.,1,neffat,1756,Mateur,Bizerte,Nord Est,centroid,,10.327,0.259
534,pop_tun_122,Oulad-El-May,Ouled-El-May,902,,Mateur,Bizerte,,37.14704,9.45931,Geonames,,1,ouled el may,1757,Ghezala,Bizerte,Nord Est,centroid,,6.030,10.002
535,pop_tun_123,Oulad-Ghanem,Ouled-Ghanem,911,,Mateur,Bizerte,,36.99196,9.35422,Geonames,,1,ouled ghanem,1755,Djoumine,Bizerte,Nord Est,centroid,,10.496,5.343
536,pop_tun_124,Sehabna,Sehabna,1045,,Mateur,Bizerte,,37.0958776664766,9.15665583182453,Google Maps,,1,sehabna,1754,Sedjnane,Bizerte,Nord Est,centroid,,12.063,1.528
537,pop_tun_125,Semmane,Semmane,1052,,Mateur,Bizerte,,36.834271,9.464332,Google Maps,"E.P. SAYAH - SEMMAN (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,semmane,1755,Djoumine,Bizerte,Nord Est,centroid,,9.888,8.879
538,pop_tun_126,Tahint,Tahint,1130,,Mateur,Bizerte,,36.9005564641922,9.48963160575569,Google Maps,,1,tahint,1755,Djoumine,Bizerte,Nord Est,centroid,,8.587,9.615
539,pop_tun_127,Touajnia,Touajnia,1160,,Mateur,Bizerte,,36.9797946778213,9.25226812725864,Geonames,,1,touajnia,1755,Djoumine,Bizerte,Nord Est,centroid,,15.132,0.920
540,pop_tun_128,Djebeniana,Djebeniana,262,Djebeniana,Djebeniana,Sfax,,35.04,10.91,Google Maps,,1,djebeniana,3458,Djebeniana,Sfax,Centre Est,name_and_centroid,1.0000,0.542,11.314
541,pop_tun_129,Sidi-Hassem-Bel-Hadj,Sidi-Hassen-Bel-Hadj,1087,Djebeniana,Djebeniana,Sfax,,35.18632,10.795192,Google Maps,,1,sidi hassen bel hadj,3460,El Hencha,Sfax,Centre Est,centroid,,8.547,5.952
542,pop_tun_13,El-Touajnia et El-Hasaïnia,El-Hasaïnia,410,Ain-Draham,Ain-Draham,Tabarka,,36.918447,8.892698,Google Maps,Recensement 1956.,2,el hasainia,2254,Tabarka,Jendouba,Nord Ouest,centroid,,4.942,13.036
543,pop_tun_13,El-Touajnia et El-Hasaïnia,El-Touajnia,496,Ain-Draham,Ain-Draham,Tabarka,,36.918447,8.892698,Google Maps,Recensement 1956.,1,el touajnia,2254,Tabarka,Jendouba,Nord Ouest,centroid,,4.942,13.036
544,pop_tun_130,Mellouleche,Mellouleche,748,Djebeniana,Djebeniana,Sfax,,35.166053,11.035101,Google Maps,,1,mellouleche,3359,Melloulech,Mahdia,Centre Est,centroid,,0.172,10.003
545,pop_tun_131,Oulad-Hadj,Ouled-Hadj,916,Djebeniana,Djebeniana,Sfax,,35.204574,11.000469,Google Maps,Recensement 1956.,1,ouled hadj,3359,Melloulech,Mahdia,Centre Est,centroid,,5.137,5.378
546,pop_tun_132,Oulad-el-Massekhe et Oulad-Bou-Semir,Ouled-El-Massekhe et Ouled-Bou-Semir,901,Djebeniana,Djebeniana,Sfax,,35.084039,10.973176,Google Maps,Ouled Bousmir.,1,ouled el massekhe et ouled bou semir,3458,Djebeniana,Sfax,Centre Est,centroid,,7.961,2.834
547,pop_tun_134,El-Gheraba,El-Gheraba,370,Djebeniana,Djebeniana,Sfax,,34.942699,10.745073,Google Maps,Al Ghraba.,1,el gheraba,3459,El Amra,Sfax,Centre Est,centroid,,10.741,4.815
548,pop_tun_135,El-Kheriba,El-Kheriba,436,Djebeniana,Djebeniana,Sfax,,34.983057,10.895782,Google Maps,Autre nom de El Amra.,1,el kheriba,3459,El Amra,Sfax,Centre Est,centroid,,5.598,0.312
549,pop_tun_136,Ahzeg et Louza,Ahzeg,9,Djebeniana,Djebeniana,Sfax,,35.02806,10.96051,Google Maps,Hazeg.,1,ahzeg,3458,Djebeniana,Sfax,Centre Est,centroid,,4.748,8.414
550,pop_tun_136,Ahzeg et Louza,Louza,702,Djebeniana,Djebeniana,Sfax,,35.03,11,Google Maps,,1,louza,3458,Djebeniana,Sfax,Centre Est,centroid,,8.291,7.281
551,pop_tun_137,El-Ketatna,El-Ketatna,427,Djebeniana,Djebeniana,Sfax,,34.938009,10.86866,Google Maps,Ktetna.,1,el ketatna,3459,El Amra,Sfax,Centre Est,centroid,,0.569,10.825
552,pop_tun_138,El-Toualbia,El-Toualbia,497,Djebeniana,Djebeniana,Sfax,,34.93361,10.84028,Geonames,,1,el toualbia,3459,El Amra,Sfax,Centre Est,centroid,,2.205,10.688
553,pop_tun_139,El-Khecharma,El-Khecharma,430,Djebeniana,Djebeniana,Sfax,,35.01667,10.78333,Geonames,Khecherma.,1,el khecharma,3459,El Amra,Sfax,Centre Est,centroid,,11.152,0.456
554,pop_tun_14,Oulad-ben-Saïd,Ouled-Ben-Saïd,874,Ain-Draham,Ain-Draham,Tabarka,,36.891243,8.746054,Google Maps,Recensement 1956.,1,ouled ben said,2254,Tabarka,Jendouba,Nord Ouest,centroid,,8.535,3.672
555,pop_tun_140,El-Messatria et Oulad-Hassen,El-Messatria,471,Djebeniana,Djebeniana,Sfax,,35.01,10.9,Google Maps,Msetria.,1,el messatria,3458,Djebeniana,Sfax,Centre Est,centroid,,2.913,5.517
556,pop_tun_140,El-Messatria et Oulad-Hassen,Ouled-Hassen,921,Djebeniana,Djebeniana,Sfax,,34.99,10.92639,Geonames,,1,ouled hassen,3458,Djebeniana,Sfax,Centre Est,centroid,,5.259,2.712
557,pop_tun_141,El-Adjenga,El-Adjenga,308,Djebeniana,Djebeniana,Sfax,,35.125646,10.887619,Google Maps,Aajanka.,1,el adjenga,3458,Djebeniana,Sfax,Centre Est,centroid,,10.227,3.050
558,pop_tun_142,El-Djemal,El-Djemal,356,Djebeniana,Djebeniana,Sfax,,35.047451,10.712056,Google Maps,"Recensement 1956, Ouled Amor Djemmal.",2,el djemal,3460,El Hencha,Sfax,Centre Est,centroid,,8.811,9.138
559,pop_tun_143,El-Hencha,El-Hencha,413,Djebeniana,Djebeniana,Sfax,,35.119239,10.740723,Google Maps,,1,el hencha,3460,El Hencha,Sfax,Centre Est,name_and_centroid,1.0000,0.434,17.469
560,pop_tun_144,Zelba,Zelba,1198,Djebeniana,Djebeniana,Sfax,El Jem,35.200313,10.846139,Google Maps,,1,zelba,3460,El Hencha,Sfax,Centre Est,centroid,,12.794,3.625
561,pop_tun_145,El-Hadaia,El-Hadaia,392,Djelass,Djelass,Kairouan,,35.42869,9.64691,Geonames,Hadaya.,1,el hadaia,4158,Hajeb el Ayoun,Kairouan,Centre Ouest,centroid,,10.092,8.272
562,pop_tun_146,Zeurg et El-Ayaicha,El-Ayaicha,342,Djelass,Djelass,Kairouan,,35.682675,9.759121,Google Maps,"Recensement 1956, Zorg-el-Aichi.",1,el ayaicha,4156,Haffouz,Kairouan,Centre Ouest,centroid,,9.173,7.708
563,pop_tun_146,Zeurg et El-Ayaicha,Zeurg,1202,Djelass,Djelass,Kairouan,,35.682675,9.759121,Google Maps,"Recensement 1956, Zorg-el-Aichi.",1,zeurg,4156,Haffouz,Kairouan,Centre Ouest,centroid,,9.173,7.708
564,pop_tun_147,Toual et Fedhoul,Toual et Fedhoul,1161,Djelass,Djelass,Kairouan,,35.678752,9.376327,Google Maps,"E.P. TOUAL - EL ALA (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,toual et fedhoul,2459,Kesra,Siliana,Nord Ouest,centroid,,15.007,3.238
565,pop_tun_148,Djerirat,Djerirat,275,Djelass,Djelass,Kairouan,,35.969382,10.097838,Google Maps,"Recensement 1956, Dherairat.",2,djerirat,4154,Sbikha,Kairouan,Centre Ouest,centroid,,8.247,8.909
566,pop_tun_149,Oulad Zaid,Ouled-Zaid,971,Djelass,Djelass,Kairouan,,35.51306,9.56778,Geonames,,1,ouled zaid,4157,El Alaa,Kairouan,Centre Ouest,centroid,,11.270,1.992
567,pop_tun_15,Oulad Yahia,Ouled-Yahia,965,Ain-Draham,Ain-Draham,Tabarka,,36.910083,8.741639,Google Maps,,1,ouled yahia,2254,Tabarka,Jendouba,Nord Ouest,centroid,,8.497,5.614
568,pop_tun_150,Messaid,Messaid,774,Djelass,Djelass,Kairouan,,35.705027,9.510749,Google Maps,"E.P. MESSAID (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,messaid,4157,El Alaa,Kairouan,Centre Ouest,centroid,,11.081,5.710
569,pop_tun_151,Oulad Chehib,Ouled-Chehib,887,Djelass,Djelass,Kairouan,,36,9.75,Geonames,,1,ouled chehib,4155,El Ouslatia,Kairouan,Centre Ouest,centroid,,13.400,3.520
570,pop_tun_152,Dhouibat,Dhouibat,243,Djelass,Djelass,Kairouan,,35.27889,9.96333,Geonames,,1,dhouibat,4159,Nasrallah,Kairouan,Centre Ouest,centroid,,14.807,0.417
571,pop_tun_153,El-Ghouiba-Essouda,El-Ghouiba-Essouda,377,Djelass,Djelass,Kairouan,,35.3725,9.58022,Geonames,Ghouiba.,1,el ghouiba essouda,4158,Hajeb el Ayoun,Kairouan,Centre Ouest,centroid,,4.202,13.933
572,pop_tun_154,Oulad El-Hadj Kaoub,Ouled-El-Hadj Kaoub,897,Djelass,Djelass,Kairouan,,35.826301,9.578018,Google Maps,Recensement 1956.,1,ouled el hadj kaoub,4155,El Ouslatia,Kairouan,Centre Ouest,centroid,,11.755,7.445
573,pop_tun_155,El-Brikat,El-Brikat,352,Djelass,Djelass,Kairouan,,35.253397,9.939045,Geonames,"E.P. BRIKETTE - NASRALLAH (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,el brikat,4159,Nasrallah,Kairouan,Centre Ouest,centroid,,14.983,2.246
574,pop_tun_156,Chott,Chott,215,Djelass,Djelass,Kairouan,,35.65068,9.99041,Geonames,Henchir El chott.,1,chott,4153,Echebika,Kairouan,Centre Ouest,centroid,,6.851,3.312
575,pop_tun_157,Cherarda,Cherarda,211,Djelass,Djelass,Kairouan,,35.119241,10.03026,Google Maps,,1,cherarda,4160,Echrarda,Kairouan,Centre Ouest,centroid,,0.326,14.677
576,pop_tun_158,El-Kantra,El-Kantra,422,Djelass,Djelass,Kairouan,,35.4218025808277,9.50420159587667,Google Maps,,1,el kantra,4158,Hajeb el Ayoun,Kairouan,Centre Ouest,centroid,,4.591,13.628
577,pop_tun_159,Cheraitia,Cheraitia,210,Djelass,Djelass,Kairouan,,35.1779714943159,10.059929696052,Google Maps,,1,cheraitia,4160,Echrarda,Kairouan,Centre Ouest,centroid,,6.976,8.804
578,pop_tun_16,El-Haouamdia,El-Haouamdia,405,Ain-Draham,Ain-Draham,Tabarka,,36.93139,8.78528,Geonames,,1,el haouamdia,2254,Tabarka,Jendouba,Nord Ouest,centroid,,4.907,12.720
579,pop_tun_160,Chouamekh-el-Djehinat,Chouamekh-El-Djehinat,216,Djelass,Djelass,Kairouan,,35.308063,9.958006,Geonames,Jhina.,1,chouamekh el djehinat,4159,Nasrallah,Kairouan,Centre Ouest,centroid,,12.835,0.029
580,pop_tun_161,Oulad Ferdjallah,Ouled-Ferdjallah,906,Djelass,Djelass,Kairouan,,35.189057,10.189176,Google Maps,"E.P. EL MANARA OULED FRAJ ALLAH (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,ouled ferdjallah,3355,Hebira,Mahdia,Centre Est,centroid,,4.780,11.324
581,pop_tun_162,El-Mouissat,El-Mouissat,475,Djelass,Djelass,Kairouan,,35.375,9.95444,Geonames,,1,el mouissat,4161,Bouhajla,Kairouan,Centre Ouest,centroid,,8.961,2.793
582,pop_tun_163,Oulad M'Barek et Achour,Ouled-M'Barek et Achour,936,Djelass,Djelass,Kairouan,,35.33028,10.05833,Geonames,,1,ouled mbarek et achour,4161,Bouhajla,Kairouan,Centre Ouest,centroid,,7.383,13.679
583,pop_tun_164,Saanine,Saanine,1014,Djelass,Djelass,Kairouan,,35.917369,9.648868,Google Maps,"E.P. SAANINE - ZAGHDOUD (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,saanine,4155,El Ouslatia,Kairouan,Centre Ouest,centroid,,3.701,17.452
584,pop_tun_165,Bin-El-Adjbel,Bin-El-Adjbel,122,Djelass,Djelass,Kairouan,,35.21778,9.8125,Google Maps,Bin el Jebeel.,1,bin el adjbel,4159,Nasrallah,Kairouan,Centre Ouest,centroid,,15.065,0.910
585,pop_tun_166,Fejij,Fejij,517,Djelass,Djelass,Kairouan,,35.41359,9.85181,Geonames,Gabès.,1,fejij,4159,Nasrallah,Kairouan,Centre Ouest,centroid,,7.083,10.937
586,pop_tun_167,Djebel-Ouslat,Djebel-Ouslat,259,Djelass,Djelass,Kairouan,,35.74,9.73,Google Maps,,1,djebel ouslat,4156,Haffouz,Kairouan,Centre Ouest,centroid,,12.622,5.105
587,pop_tun_168,Oulad-Neggez,Ouled-Neggez,948,Djelass,Djelass,Kairouan,,35.6,9.48333,Geonames,Sidi Mohamed en Neggaz.,1,ouled neggez,4157,El Alaa,Kairouan,Centre Ouest,centroid,,7.331,10.484
588,pop_tun_169,Ouled-El-Djabas,Ouled-El-Djabas,893,Djelass,Djelass,Kairouan,,35.64663,9.59476,Geonames,Oued el Jabbes.,1,ouled el djabas,4157,El Alaa,Kairouan,Centre Ouest,centroid,,4.599,2.834
589,pop_tun_17,Oulad-M'Sellem,Ouled-M'Sellem,946,Ain-Draham,Ain-Draham,Tabarka,,36.747056,8.598667,Google Maps,,1,ouled msellem,2255,Ain Draham,Jendouba,Nord Ouest,centroid,,10.308,0.602
590,pop_tun_170,Oulad Sidi-Khelif,Ouled-Sidi-Khelif,960,Djelass,Djelass,Kairouan,,35.142598,9.720091,Geonames,Sidi Khlif Sidi Bouzid.,1,ouled sidi khelif,4362,Ouled Haffouz,Sidi Bouzid,Centre Ouest,centroid,,15.283,8.218
591,pop_tun_171,Khit-El-Oued,Khit-El-Oued,651,Djelass,Djelass,Kairouan,,35.70938,9.63449,Geonames,,1,khit el oued,4156,Haffouz,Kairouan,Centre Ouest,centroid,,9.052,3.315
592,pop_tun_172,Oulad El-Hadj et Necir,Ouled-El-Hadj et Necir,896,Djelass,Djelass,Kairouan,,35.428493,10.11981,Google Maps,Recensement 1956.,2,ouled el hadj et necir,4161,Bouhajla,Kairouan,Centre Ouest,centroid,,7.256,11.862
593,pop_tun_173,Houmet El-Souk,Houmet El-Souk,606,Djerba,Djerba,Djerba,,33.87576,10.85745,Geonames,,1,houmet el souk,5256,Djerba Houmet Souk,Medenine,Sud Est,centroid,,0.104,15.654
594,pop_tun_174,Hara-Kebira,Hara-Kebira,581,Djerba,Djerba,Djerba,,33.865056,10.866151,Google Maps,,1,hara kebira,5256,Djerba Houmet Souk,Medenine,Sud Est,centroid,,1.505,12.858
595,pop_tun_175,Hara-Sghira,Hara-Sghira,582,Djerba,Djerba,Djerba,,33.819638,10.854957,Google Maps,Erriadh.,1,hara sghira,5256,Djerba Houmet Souk,Medenine,Sud Est,centroid,,6.335,4.011
596,pop_tun_176,Offar,Offar,824,Djerba,Djerba,Djerba,,33.786283,11.053336,Google Maps,,1,offar,5257,Djerba Midoun,Medenine,Sud Est,centroid,,13.199,7.449
597,pop_tun_177,Adjim,Adjim,4,Djerba,Djerba,Djerba,,33.73,10.76,Google Maps,,1,adjim,5258,Djerba Ajim,Medenine,Sud Est,centroid,,0.181,14.648
598,pop_tun_178,Sedhhiane,Sedhhiane,1041,Djerba,Djerba,Djerba,,33.825401,10.920644,Google Maps,Sedghiane.,1,sedhhiane,5256,Djerba Houmet Souk,Medenine,Sud Est,centroid,,8.127,0.956
599,pop_tun_179,Beni-Disse,Beni-Disse,103,Djerba,Djerba,Djerba,,33.85,10.78333,Geonames,,1,beni disse,5256,Djerba Houmet Souk,Medenine,Sud Est,centroid,,7.469,6.116
600,pop_tun_18,Kloub-El-Tiran,Kloub-El-Tiran,655,Ain-Draham,Ain-Draham,Tabarka,,36.629872,8.572654,Google Maps,Recensement 1956.,2,kloub el tiran,2256,Fernana,Jendouba,Nord Ouest,centroid,,7.407,8.093
601,pop_tun_180,Taourit,Taourit,1138,Djerba,Djerba,Djerba,,33.87671,10.86403,Geonames,,1,taourit,5256,Djerba Houmet Souk,Medenine,Sud Est,centroid,,0.582,15.065
602,pop_tun_181,El-May,El-May,457,Djerba,Djerba,Djerba,,33.802401,10.88272,Google Maps,,1,el may,5257,Djerba Midoun,Medenine,Sud Est,centroid,,7.372,1.189
603,pop_tun_182,Guellala,Guellala,560,Djerba,Djerba,Djerba,,33.73,10.86,Google Maps,,1,guellala,5257,Djerba Midoun,Medenine,Sud Est,centroid,,5.723,3.678
604,pop_tun_183,Sedouikeche,Sedouikeche,1043,Djerba,Djerba,Djerba,,33.74323,10.920475,Google Maps,,1,sedouikeche,5257,Djerba Midoun,Medenine,Sud Est,centroid,,0.072,14.987
605,pop_tun_184,Mahboubine,Mahboubine,712,Djerba,Djerba,Djerba,,33.8,10.96,Google Maps,,1,mahboubine,5257,Djerba Midoun,Medenine,Sud Est,centroid,,7.278,5.427
606,pop_tun_185,Beni-Maguel,Beni-Maguel,108,Djerba,Djerba,Djerba,,33.761165,10.954564,Google Maps,,1,beni maguel,5257,Djerba Midoun,Medenine,Sud Est,centroid,,3.755,11.873
607,pop_tun_186,Zefafra,Zefafra,1197,Djerba,Djerba,Djerba,,33.814971,10.996585,Google Maps,https://archive.org/stream/revuetunisienne15tuni/revuetunisienne15tuni_djvu.txt.,1,zefafra,5257,Djerba Midoun,Medenine,Sud Est,centroid,,10.628,3.896
608,pop_tun_187,Oualagh,Oualagh,825,Djerba,Djerba,Djerba,,33.83,10.8814,Google Maps,,1,oualagh,5256,Djerba Houmet Souk,Medenine,Sud Est,centroid,,5.622,4.604
609,pop_tun_189,Midoun,Midoun,787,Djerba,Djerba,Djerba,,33.807084,10.991436,Google Maps,,1,midoun,5257,Djerba Midoun,Medenine,Sud Est,centroid,,9.661,4.891
610,pop_tun_190,Zebda (Commune de Tozeur),Zebda (Commune de Tozeur),1196,Djerid,Djerid,Tozeur,,33.918534,8.122933,Google Maps,,1,zebda commune de tozeur,6251,Tozeur,Tozeur,Sud Ouest,centroid,,0.972,11.769
611,pop_tun_191,Hebaila (Commune de Tozeur),Hebaila (Commune de Tozeur),585,Djerid,Djerid,Tozeur,,33.918534,8.122933,Google Maps,,1,hebaila commune de tozeur,6251,Tozeur,Tozeur,Sud Ouest,centroid,,0.972,11.769
612,pop_tun_192,Messghouna (Commune de Tozeur),Messghouna (Commune de Tozeur),777,Djerid,Djerid,Tozeur,,33.918534,8.122933,Google Maps,,1,messghouna commune de tozeur,6251,Tozeur,Tozeur,Sud Ouest,centroid,,0.972,11.769
613,pop_tun_193,Chabbia (Commune de Tozeur),Chabbia (Commune de Tozeur),191,Djerid,Djerid,Tozeur,,33.918534,8.122933,Google Maps,,1,chabbia commune de tozeur,6251,Tozeur,Tozeur,Sud Ouest,centroid,,0.972,11.769
614,pop_tun_194,Oulad-el-Hadef (Commune de Tozeur),Ouled-El-Hadef (Commune de Tozeur),894,Djerid,Djerid,Tozeur,,33.918534,8.122933,Google Maps,,1,ouled el hadef commune de tozeur,6251,Tozeur,Tozeur,Sud Ouest,centroid,,0.972,11.769
615,pop_tun_195,Guitna (Commune de Tozeur),Guitna (Commune de Tozeur),565,Djerid,Djerid,Tozeur,,33.918534,8.122933,Google Maps,,1,guitna commune de tozeur,6251,Tozeur,Tozeur,Sud Ouest,centroid,,0.972,11.769
616,pop_tun_196,En-Nouasra (Commune de Nefta),El-Nouasra (Commune de Nefta),480,Djerid,Djerid,Tozeur,,33.871243,7.879161,Google Maps,Commune de Nefta.,1,el nouasra commune de nefta,6254,Nefta,Tozeur,Sud Ouest,centroid,,0.036,23.985
617,pop_tun_197,Zebda (Commune de Nefta),Zebda (Commune de Nefta),1195,Djerid,Djerid,Tozeur,,33.871243,7.879161,Google Maps,Commune de Nefta.,1,zebda commune de nefta,6254,Nefta,Tozeur,Sud Ouest,centroid,,0.036,23.985
618,pop_tun_198,Zaibine (Commune de Nefta),Zaibine (Commune de Nefta),1183,Djerid,Djerid,Tozeur,,33.871243,7.879161,Google Maps,Commune de Nefta.,1,zaibine commune de nefta,6254,Nefta,Tozeur,Sud Ouest,centroid,,0.036,23.985
619,pop_tun_199,Oulad-Aissa (Commune de Nefta),Ouled-Aissa (Commune de Nefta),858,Djerid,Djerid,Tozeur,,33.871243,7.879161,Google Maps,Commune de Nefta.,1,ouled aissa commune de nefta,6254,Nefta,Tozeur,Sud Ouest,centroid,,0.036,23.985
620,pop_tun_2,El-Khemaïria et El-Kheraïsia,El-Khemaïria,434,Ain-Draham,Ain-Draham,Tabarka,,36.76063,8.59832,Geonames,,1,el khemairia,2255,Ain Draham,Jendouba,Nord Ouest,centroid,,9.788,2.525
621,pop_tun_2,El-Khemaïria et El-Kheraïsia,El-Kheraïsia,435,Ain-Draham,Ain-Draham,Tabarka,,36.76063,8.59832,Geonames,,1,el kheraisia,2255,Ain Draham,Jendouba,Nord Ouest,centroid,,9.788,2.525
622,pop_tun_200,Mouada (Commune de Nefta),Mouada (Commune de Nefta),802,Djerid,Djerid,Tozeur,,33.871243,7.879161,Google Maps,Commune de Nefta.,1,mouada commune de nefta,6254,Nefta,Tozeur,Sud Ouest,centroid,,0.036,23.985
623,pop_tun_201,Beni-Ali (Commune de Nefta),Beni-Ali (Commune de Nefta),102,Djerid,Djerid,Tozeur,,33.871243,7.879161,Google Maps,Commune de Nefta.,1,beni ali commune de nefta,6254,Nefta,Tozeur,Sud Ouest,centroid,,0.036,23.985
624,pop_tun_202,Brahmia (Commune de Nefta),Brahmia (Commune de Nefta),179,Djerid,Djerid,Tozeur,,33.871243,7.879161,Google Maps,Commune de Nefta.,1,brahmia commune de nefta,6254,Nefta,Tozeur,Sud Ouest,centroid,,0.036,23.985
