bureau_code,delegation_key_2014,governorate_isie,delegation_isie,governorate_name,delegation_name,id_delegation,region_name,polling_centre,essebsi,marzouki,valid_votes,essebsi_share_pct,margin_pp
01040403702,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية الكبارية 5 - الكبارية (4) مكتب 2,122,147,269,45.35,-9.29
01040403801,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية الحي البلدي - الكبارية (4) مكتب 1,175,115,290,60.34,20.69
01040403802,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية الحي البلدي - الكبارية (4) مكتب 2,112,128,240,46.67,-6.67
01040503901,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية حي النور 1 - حي النور مكتب 1,148,138,286,51.75,3.5
01040503902,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية حي النور 1 - حي النور مكتب 2,83,166,249,33.33,-33.33
01040503903,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية حي النور 1 - حي النور مكتب 3,65,143,208,31.25,-37.5
01040504001,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية حي النور 2 - حي النور مكتب 1,181,190,371,48.79,-2.43
01040504002,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية حي النور 2 - حي النور مكتب 2,138,220,358,38.55,-22.91
01040504003,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية حي النور 2 - حي النور مكتب 3,69,188,257,26.85,-46.3
01040604101,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية ابن سينا 1 مكتب 1,271,139,410,66.1,32.2
01040604102,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية ابن سينا 1 مكتب 2,268,153,421,63.66,27.32
01040604103,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية ابن سينا 1 مكتب 3,212,171,383,55.35,10.7
01040604104,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية ابن سينا 1 مكتب 4,165,208,373,44.24,-11.53
01040604105,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية ابن سينا 1 مكتب 5,186,156,342,54.39,8.77
01040604106,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية ابن سينا 1 مكتب 6,156,154,310,50.32,0.65
01040604201,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية ابن سينا 2 - إبن سينا (1) مكتب 1,212,163,375,56.53,13.07
01040604202,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية ابن سينا 2 - إبن سينا (1) مكتب 2,164,173,337,48.66,-2.67
01040604203,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية ابن سينا 2 - إبن سينا (1) مكتب 3,149,164,313,47.6,-4.79
01040604204,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية ابن سينا 2 - إبن سينا (1) مكتب 4,121,161,282,42.91,-14.18
01040704301,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية الإمتياز (ابن سينا 6 / 1) - إبن سينا (2) مكتب 1,261,177,438,59.59,19.18
01040704302,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية الإمتياز (ابن سينا 6 / 1) - إبن سينا (2) مكتب 2,227,208,435,52.18,4.37
01040704303,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية الإمتياز (ابن سينا 6 / 1) - إبن سينا (2) مكتب 3,183,230,413,44.31,-11.38
01040704304,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية الإمتياز (ابن سينا 6 / 1) - إبن سينا (2) مكتب 4,199,180,379,52.51,5.01
01040704305,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية الإمتياز (ابن سينا 6 / 1) - إبن سينا (2) مكتب 5,188,182,370,50.81,1.62
01040704401,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية محمود المسعيدي (ابن سينا 6 / 2) - إبن سينا (2) مكتب 1,141,128,269,52.42,4.83
01040704402,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية محمود المسعيدي (ابن سينا 6 / 2) - إبن سينا (2) مكتب 2,112,123,235,47.66,-4.68
01040704501,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية ابن سينا 6 / 3 - إبن سينا (2) مكتب 1,166,103,269,61.71,23.42
01040704502,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية ابن سينا 6 / 3 - إبن سينا (2) مكتب 2,129,93,222,58.11,16.22
01040704601,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية النجمة الزهراء (ابن سينا 4/6الكبارية) - إبن سينا (2) مكتب 1,235,187,422,55.69,11.37
01040704602,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية النجمة الزهراء (ابن سينا 4/6الكبارية) - إبن سينا (2) مكتب 2,161,196,357,45.1,-9.8
01040804701,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية المروج 2ابن خلدون - المروج (2) مكتب 1,282,152,434,64.98,29.95
01040804702,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية المروج 2ابن خلدون - المروج (2) مكتب 2,258,152,410,62.93,25.85
01040804703,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية المروج 2ابن خلدون - المروج (2) مكتب 3,234,185,419,55.85,11.69
01040804704,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية المروج 2ابن خلدون - المروج (2) مكتب 4,197,187,384,51.3,2.6
01040804705,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية المروج 2ابن خلدون - المروج (2) مكتب 5,202,170,372,54.3,8.6
01040804706,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية المروج 2ابن خلدون - المروج (2) مكتب 6,180,153,333,54.05,8.11
01040804707,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية المروج 2ابن خلدون - المروج (2) مكتب 7,168,132,300,56.0,12.0
01040804708,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية المروج 2ابن خلدون - المروج (2) مكتب 8,148,190,338,43.79,-12.43
01040804801,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية المروج 2 الغزالي - المروج (2) مكتب 1,276,166,442,62.44,24.89
01040804802,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية المروج 2 الغزالي - المروج (2) مكتب 2,212,188,400,53.0,6.0
01040804803,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية المروج 2 الغزالي - المروج (2) مكتب 3,173,145,318,54.4,8.81
01040804901,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية الهناء المروج2 مكتب 1,138,79,217,63.59,27.19
01040804902,0104,Tunis1,ElKabbaria,Tunis,El Kabaria,1166,Nord Est,م إبتدائية الهناء المروج2 مكتب 2,94,95,189,49.74,-0.53
01050105001,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية نهج الحكيم كسار - الحفصية مكتب 1,286,108,394,72.59,45.18
01050105002,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية نهج الحكيم كسار - الحفصية مكتب 2,262,145,407,64.37,28.75
01050105003,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية نهج الحكيم كسار - الحفصية مكتب 3,262,120,382,68.59,37.17
01050105004,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية نهج الحكيم كسار - الحفصية مكتب 4,198,171,369,53.66,7.32
01050105005,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية نهج الحكيم كسار - الحفصية مكتب 5,189,150,339,55.75,11.5
01050105006,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية نهج الحكيم كسار - الحفصية مكتب 6,197,130,327,60.24,20.49
01050105007,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية نهج الحكيم كسار - الحفصية مكتب 7,132,147,279,47.31,-5.38
01050205101,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية نهج المر - باب منارة مكتب 1,277,104,381,72.7,45.41
01050205102,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية نهج المر - باب منارة مكتب 2,219,137,356,61.52,23.03
01050205103,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية نهج المر - باب منارة مكتب 3,159,145,304,52.3,4.61
01050205201,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية ساحة معقل الزعيم - باب منارة مكتب 1,298,118,416,71.63,43.27
01050205202,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية ساحة معقل الزعيم - باب منارة مكتب 2,216,157,373,57.91,15.82
01050205203,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية ساحة معقل الزعيم - باب منارة مكتب 3,192,156,348,55.17,10.34
01050305301,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية باب الجديد - تربة الباي مكتب 1,304,121,425,71.53,43.06
01050305302,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية باب الجديد - تربة الباي مكتب 2,303,133,436,69.5,38.99
01050305303,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية باب الجديد - تربة الباي مكتب 3,284,141,425,66.82,33.65
01050305304,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية باب الجديد - تربة الباي مكتب 4,232,154,386,60.1,20.21
01050305305,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية باب الجديد - تربة الباي مكتب 5,218,125,343,63.56,27.11
01050305306,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية باب الجديد - تربة الباي مكتب 6,234,140,374,62.57,25.13
01050305307,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية باب الجديد - تربة الباي مكتب 7,169,153,322,52.48,4.97
01050405401,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية نهج كتاب الوزير - سيدي علي عزوز مكتب 1,260,114,374,69.52,39.04
01050405402,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية نهج كتاب الوزير - سيدي علي عزوز مكتب 2,199,151,350,56.86,13.71
01050405403,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية نهج كتاب الوزير - سيدي علي عزوز مكتب 3,157,165,322,48.76,-2.48
01050505501,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية الصادقية نهج سنان باشا - التوفيق مكتب 1,275,101,376,73.14,46.28
01050505502,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية الصادقية نهج سنان باشا - التوفيق مكتب 2,250,103,353,70.82,41.64
01050505503,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية الصادقية نهج سنان باشا - التوفيق مكتب 3,211,115,326,64.72,29.45
01050505504,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية الصادقية نهج سنان باشا - التوفيق مكتب 4,180,103,283,63.6,27.21
01050505505,0105,Tunis1,LaMedina,Tunis,La Medina,1152,Nord Est,م إبتدائية الصادقية نهج سنان باشا - التوفيق مكتب 5,181,132,313,57.83,15.65
01060105601,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية الوفاء نهج صالح المالقي - الوردية مكتب 1,250,145,395,63.29,26.58
01060105602,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية الوفاء نهج صالح المالقي - الوردية مكتب 2,234,140,374,62.57,25.13
01060105603,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية الوفاء نهج صالح المالقي - الوردية مكتب 3,209,160,369,56.64,13.28
01060105604,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية الوفاء نهج صالح المالقي - الوردية مكتب 4,193,128,321,60.12,20.25
01060105605,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية الوفاء نهج صالح المالقي - الوردية مكتب 5,161,179,340,47.35,-5.29
01060105606,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية الوفاء نهج صالح المالقي - الوردية مكتب 6,146,151,297,49.16,-1.68
01060205701,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية بالفي نهج الخروبة - الحبيب بو قطفة مكتب 1,257,156,413,62.23,24.46
01060205702,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية بالفي نهج الخروبة - الحبيب بو قطفة مكتب 2,280,141,421,66.51,33.02
01060205703,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية بالفي نهج الخروبة - الحبيب بو قطفة مكتب 3,222,193,415,53.49,6.99
01060205704,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية بالفي نهج الخروبة - الحبيب بو قطفة مكتب 4,187,168,355,52.68,5.35
01060205705,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية بالفي نهج الخروبة - الحبيب بو قطفة مكتب 5,204,192,396,51.52,3.03
01060205706,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية بالفي نهج الخروبة - الحبيب بو قطفة مكتب 6,194,189,383,50.65,1.31
01060305801,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية حي الازدهار الوردية مكتب 1,188,140,328,57.32,14.63
01060305802,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية حي الازدهار الوردية مكتب 2,148,144,292,50.68,1.37
01060305803,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية حي الازدهار الوردية مكتب 3,168,160,328,51.22,2.44
01060305901,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية 2مارس لاكانيا - الازدهار مكتب 1,270,131,401,67.33,34.66
01060305902,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية 2مارس لاكانيا - الازدهار مكتب 2,237,182,419,56.56,13.13
01060305903,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية 2مارس لاكانيا - الازدهار مكتب 3,202,180,382,52.88,5.76
01060305904,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية 2مارس لاكانيا - الازدهار مكتب 4,190,181,371,51.21,2.43
01060406001,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية الوردية 1 - حي محمّد علي مكتب 1,245,169,414,59.18,18.36
01060406002,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية الوردية 1 - حي محمّد علي مكتب 2,206,227,433,47.58,-4.85
01060406003,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية الوردية 1 - حي محمّد علي مكتب 3,162,185,347,46.69,-6.63
01060406004,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية الوردية 1 - حي محمّد علي مكتب 4,161,196,357,45.1,-9.8
01060406101,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية حي محمد علي الوردية مكتب 1,165,157,322,51.24,2.48
01060406102,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية حي محمد علي الوردية مكتب 2,117,170,287,40.77,-18.47
01060406103,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية حي محمد علي الوردية مكتب 3,115,190,305,37.7,-24.59
01060506201,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية نهج لاصوم - سيدي بالحسن مكتب 1,215,101,316,68.04,36.08
01060506202,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية نهج لاصوم - سيدي بالحسن مكتب 2,206,118,324,63.58,27.16
01060506203,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية نهج لاصوم - سيدي بالحسن مكتب 3,195,136,331,58.91,17.82
01060506204,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية نهج لاصوم - سيدي بالحسن مكتب 4,135,136,271,49.82,-0.37
01060506205,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية نهج لاصوم - سيدي بالحسن مكتب 5,167,159,326,51.23,2.45
01060506206,0106,Tunis1,ElOuerdia,Tunis,El Ouardia,1165,Nord Est,م إبتدائية نهج لاصوم - سيدي بالحسن مكتب 6,142,164,306,46.41,-7.19
01070106301,0107,Tunis1,BabBhar,Tunis,Bab El Bhar,1153,Nord Est,م إبتدائية نهج شارل ديقول - باب بحر مكتب 1,292,84,376,77.66,55.32
01070106302,0107,Tunis1,BabBhar,Tunis,Bab El Bhar,1153,Nord Est,م إبتدائية نهج شارل ديقول - باب بحر مكتب 2,269,86,355,75.77,51.55
01070106303,0107,Tunis1,BabBhar,Tunis,Bab El Bhar,1153,Nord Est,م إبتدائية نهج شارل ديقول - باب بحر مكتب 3,239,91,330,72.42,44.85
01070106304,0107,Tunis1,BabBhar,Tunis,Bab El Bhar,1153,Nord Est,م إبتدائية نهج شارل ديقول - باب بحر مكتب 4,181,126,307,58.96,17.92
01070106305,0107,Tunis1,BabBhar,Tunis,Bab El Bhar,1153,Nord Est,م إبتدائية نهج شارل ديقول - باب بحر مكتب 5,136,124,260,52.31,4.62
01070106306,0107,Tunis1,BabBhar,Tunis,Bab El Bhar,1153,Nord Est,م إبتدائية نهج شارل ديقول - باب بحر مكتب 6,111,104,215,51.63,3.26
01070106401,0107,Tunis1,BabBhar,Tunis,Bab El Bhar,1153,Nord Est,م إبتدائية نهج روسيا عدد17 - باب بحر مكتب 1,310,79,389,79.69,59.38
01070106402,0107,Tunis1,BabBhar,Tunis,Bab El Bhar,1153,Nord Est,م إبتدائية نهج روسيا عدد17 - باب بحر مكتب 2,258,91,349,73.93,47.85
01070106403,0107,Tunis1,BabBhar,Tunis,Bab El Bhar,1153,Nord Est,م إبتدائية نهج روسيا عدد17 - باب بحر مكتب 3,223,101,324,68.83,37.65
01070106404,0107,Tunis1,BabBhar,Tunis,Bab El Bhar,1153,Nord Est,م إبتدائية نهج روسيا عدد17 - باب بحر مكتب 4,136,116,252,53.97,7.94
01070106501,0107,Tunis1,BabBhar,Tunis,Bab El Bhar,1153,Nord Est,م إبتدائية 16نهج روسيا - باب بحر مكتب 1,312,83,395,78.99,57.97
