governorate,delegation,constituency,registered,voters,votes_valid,votes_spoilt,votes_blank,candidate_sum,n_candidates,outcome,winner,ballot_identity_ok,candidate_sum_ok,year,decision_date_raw,block_index,delegation_folder,source_file,drive_id
قبلي,قبلي الشماليه,ليماقس,1929,498,488,5,5,488,2,elected,محمدالطاهر عون,true,true,2023,27 ديسمبر 2023,11,قبلي الشمالية,قرار الهيئة لمعتمدية قبلي الشمالية__191__قبلي (2).PDF,17uzEa7hpXzOyjczDWv4qqlJPcPFiEATB
قفصة,الرديف,,,71,,,,0,0,,,,,2023,27 ديسمبر 2023,1,الرديف,قرار الهيئة لمعتمدية الرديف__169__قفصة.PDF,10oB_nxUKMpHqgqokx6l_qXM_7WwuEd7o
قفصة,الرديف,الرديف الجنوبيه,5631,875,837,24,14,812,6,,,true,false,2023,27 ديسمبر 2023,2,الرديف,قرار الهيئة لمعتمدية الرديف__169__قفصة.PDF,10oB_nxUKMpHqgqokx6l_qXM_7WwuEd7o
قفصة,الرديف,"الرديف الشماليه,",3733,1,118,9,4,118,2,elected,عثمان بنجابالته,false,true,2023,27 ديسمبر 2023,3,الرديف,قرار الهيئة لمعتمدية الرديف__169__قفصة.PDF,10oB_nxUKMpHqgqokx6l_qXM_7WwuEd7o
قفصة,الرديف,الرديف المحطه يتقدم,9945,1131,1075,48,8,1075,3,runoff,,true,true,2023,27 ديسمبر 2023,4,الرديف,قرار الهيئة لمعتمدية الرديف__169__قفصة.PDF,10oB_nxUKMpHqgqokx6l_qXM_7WwuEd7o
قفصة,الرديف,الرديف المركزء تصرح,3942,,190,6,8,190,2,elected,ابراهيم بنعبدالله,,true,2023,27 ديسمبر 2023,5,الرديف,قرار الهيئة لمعتمدية الرديف__169__قفصة.PDF,10oB_nxUKMpHqgqokx6l_qXM_7WwuEd7o
قفصة,الرديف,تابديت,932,250,4,1,,0,0,,,,false,2023,27 ديسمبر 2023,6,الرديف,قرار الهيئة لمعتمدية الرديف__169__قفصة.PDF,10oB_nxUKMpHqgqokx6l_qXM_7WwuEd7o
قفصة,السند,,,4,,,,0,0,,,,,2023,27 ديسمبر 2023,1,السند,قرار الهيئة لمعتمدية السند__166__قفصة.PDF,17FKb3JH1KxlT6YwQYw2fet8YbkoNSiUT
قفصة,السند,السند - (السند) يتقدم اليها,7544,691,,17,11,285,2,,,,,2023,27 ديسمبر 2023,2,السند,قرار الهيئة لمعتمدية السند__166__قفصة.PDF,17FKb3JH1KxlT6YwQYw2fet8YbkoNSiUT
قفصة,السند,السند الشماليه يتقدم الها,1449,662,6507,26,6,630,3,,,false,false,2023,27 ديسمبر 2023,3,السند,قرار الهيئة لمعتمدية السند__166__قفصة.PDF,17FKb3JH1KxlT6YwQYw2fet8YbkoNSiUT
قفصة,السند,عليم يتقدم اليها المترشحان,3845,78,938,30,10,512,5,runoff,,false,false,2023,27 ديسمبر 2023,4,السند,قرار الهيئة لمعتمدية السند__166__قفصة.PDF,17FKb3JH1KxlT6YwQYw2fet8YbkoNSiUT
قفصة,السند,ماجوره 1 يتقدم الها المترشحان,2578,958,30,21,7,828,5,,,false,false,2023,27 ديسمبر 2023,5,السند,قرار الهيئة لمعتمدية السند__166__قفصة.PDF,17FKb3JH1KxlT6YwQYw2fet8YbkoNSiUT
قفصة,السند,"ماجوره 2, تصرح البييه",27,715,,3,10,202,3,elected,الجمعي زويدي,,,2023,27 ديسمبر 2023,6,السند,قرار الهيئة لمعتمدية السند__166__قفصة.PDF,17FKb3JH1KxlT6YwQYw2fet8YbkoNSiUT
قفصة,القصر,,,646,,,,1,1,,,,,2023,27 ديسمبر 2023,1,القصر,قرار الهيئة لمعتمدية القصر__175__قفصة.PDF,1ie0PcUih2pO2ftnOwWWP-6wzNn1to8xp
قفصة,القصر,القصر - (القصر),71,677,6,25,10,442,2,elected,صالح مليتي,false,false,2023,27 ديسمبر 2023,2,القصر,قرار الهيئة لمعتمدية القصر__175__قفصة.PDF,1ie0PcUih2pO2ftnOwWWP-6wzNn1to8xp
قفصة,القصر,"القصر الشرقيه, تصرح",2503,350,377,4,9,137,2,elected,مجدي محمدي,false,false,2023,27 ديسمبر 2023,3,القصر,قرار الهيئة لمعتمدية القصر__175__قفصة.PDF,1ie0PcUih2pO2ftnOwWWP-6wzNn1to8xp
قفصة,القصر,"المطار, تصرح البييه العليا",760,267,756,7,4,250,2,elected,حبيب زواري,false,false,2023,27 ديسمبر 2023,4,القصر,قرار الهيئة لمعتمدية القصر__175__قفصة.PDF,1ie0PcUih2pO2ftnOwWWP-6wzNn1to8xp
قفصة,القصر,حي حشاد,4506,178,,4,2,172,2,elected,ام الخير العقون,,,2023,27 ديسمبر 2023,5,القصر,قرار الهيئة لمعتمدية القصر__175__قفصة.PDF,1ie0PcUih2pO2ftnOwWWP-6wzNn1to8xp
قفصة,القصر,حي حشاد,3583,326,,10,,241,1,elected,كمال تليجاني,,,2023,27 ديسمبر 2023,6,القصر,قرار الهيئة لمعتمدية القصر__175__قفصة.PDF,1ie0PcUih2pO2ftnOwWWP-6wzNn1to8xp
قفصة,القصر,عمره - (القصر) يتقدم,,,,,,0,0,runoff,,,,2023,27 ديسمبر 2023,7,القصر,قرار الهيئة لمعتمدية القصر__175__قفصة.PDF,1ie0PcUih2pO2ftnOwWWP-6wzNn1to8xp
قفصة,القطار,,,,,,,0,0,,,,,2023,27 ديسمبر 2023,1,القطار,قرار الهيئة لمعتمدية القطار__167__قفصة.PDF,1bJtK9pvf4tv58MUuvMHH3byexSogqs2V
قفصة,القطار,الارطس يتقدم الها,1125,328,6,9,3,316,3,runoff,,false,false,2023,27 ديسمبر 2023,2,القطار,قرار الهيئة لمعتمدية القطار__167__قفصة.PDF,1bJtK9pvf4tv58MUuvMHH3byexSogqs2V
قفصة,القطار,الساكت,1138,5,529,11,,0,0,elected,ابتبال قنيش,,false,2023,27 ديسمبر 2023,3,القطار,قرار الهيئة لمعتمدية القطار__167__قفصة.PDF,1bJtK9pvf4tv58MUuvMHH3byexSogqs2V
قفصة,القطار,"العنق, تصرح البييه",1893,410,380,13,7,372,1,elected,محمدالمجيد عياد,false,false,2023,27 ديسمبر 2023,4,القطار,قرار الهيئة لمعتمدية القطار__167__قفصة.PDF,1bJtK9pvf4tv58MUuvMHH3byexSogqs2V
قفصة,القطار,القطار الشرقيه يتقدم,4567,677,,20,5,632,3,runoff,,,,2023,27 ديسمبر 2023,5,القطار,قرار الهيئة لمعتمدية القطار__167__قفصة.PDF,1bJtK9pvf4tv58MUuvMHH3byexSogqs2V
قفصة,القطار,القطار الغربيه,,,,,,501,3,runoff,,,,2023,27 ديسمبر 2023,6,القطار,قرار الهيئة لمعتمدية القطار__167__قفصة.PDF,1bJtK9pvf4tv58MUuvMHH3byexSogqs2V
قفصة,القطار,"بير سعد, تصرح البييه العليا",827,6,,6,4,86,1,elected,وليد الفالح,,,2023,27 ديسمبر 2023,7,القطار,قرار الهيئة لمعتمدية القطار__167__قفصة.PDF,1bJtK9pvf4tv58MUuvMHH3byexSogqs2V
قفصة,المتلوي,,,6,,,,0,0,,,,,2023,20 ديسمبر 2012,1,المتلوي,قرار الهيئة لمعتمدية المتلوي__170__قفصة.PDF,1ctIsWfr6M3YVVNGeHeeCXeMe11ii1CGH
قفصة,المتلوي,الثالجه يتقدم الهها,4724,1085,1050,24,11,437,2,runoff,,true,false,2023,20 ديسمبر 2012,2,المتلوي,قرار الهيئة لمعتمدية المتلوي__170__قفصة.PDF,1ctIsWfr6M3YVVNGeHeeCXeMe11ii1CGH
قفصة,المتلوي,السقي القبلي,593,466,452,9,5,452,2,elected,محمد شوق خليفي,true,true,2023,20 ديسمبر 2012,3,المتلوي,قرار الهيئة لمعتمدية المتلوي__170__قفصة.PDF,1ctIsWfr6M3YVVNGeHeeCXeMe11ii1CGH
قفصة,المتلوي,المتلوي المحطه يتقدم,4937,1032,1009,19,4,592,2,runoff,,true,false,2023,20 ديسمبر 2012,4,المتلوي,قرار الهيئة لمعتمدية المتلوي__170__قفصة.PDF,1ctIsWfr6M3YVVNGeHeeCXeMe11ii1CGH
قفصة,المتلوي,المتلوي المركز يتقدم,0,927,75,2,30,473,3,runoff,,false,false,2023,20 ديسمبر 2012,5,المتلوي,قرار الهيئة لمعتمدية المتلوي__170__قفصة.PDF,1ctIsWfr6M3YVVNGeHeeCXeMe11ii1CGH
قفصة,المتلوي,المزيرعه - (المتلوي),3631,1438,32,36,10,1029,3,,,false,false,2023,20 ديسمبر 2012,6,المتلوي,قرار الهيئة لمعتمدية المتلوي__170__قفصة.PDF,1ctIsWfr6M3YVVNGeHeeCXeMe11ii1CGH
قفصة,المتلوي,المقرون,22,78,,0,4,74,1,,,,,2023,20 ديسمبر 2012,7,المتلوي,قرار الهيئة لمعتمدية المتلوي__170__قفصة.PDF,1ctIsWfr6M3YVVNGeHeeCXeMe11ii1CGH
قفصة,المتلوي,حي الامل الشرقي يتقدم,4,1446,1402,29,15,1362,5,,,true,false,2023,20 ديسمبر 2012,8,المتلوي,قرار الهيئة لمعتمدية المتلوي__170__قفصة.PDF,1ctIsWfr6M3YVVNGeHeeCXeMe11ii1CGH
قفصة,المتلوي,حي الامل الغربيء تصرح البييه,6,894,,15,5,401,2,elected,زكيه الطرش,,,2023,20 ديسمبر 2012,9,المتلوي,قرار الهيئة لمعتمدية المتلوي__170__قفصة.PDF,1ctIsWfr6M3YVVNGeHeeCXeMe11ii1CGH
قفصة,المتلوي,حي الامل الغربيء تصرح البييه,165,62,,0,0,62,2,,,,,2023,20 ديسمبر 2012,10,المتلوي,قرار الهيئة لمعتمدية المتلوي__170__قفصة.PDF,1ctIsWfr6M3YVVNGeHeeCXeMe11ii1CGH
قفصة,المتلوي,وادي الارطه يتقدم المها,1801,848,823,5,10,823,3,runoff,,false,true,2023,20 ديسمبر 2012,11,المتلوي,قرار الهيئة لمعتمدية المتلوي__170__قفصة.PDF,1ctIsWfr6M3YVVNGeHeeCXeMe11ii1CGH
قفصة,المظيله,,,,,,,0,0,,,,,2023,27 ديسمبر 2023,1,المظيلة,قرار الهيئة لمعتمدية المظيلة__171__قفصة.PDF,1HcHxcjv3Fo8jCZ5LQ_FTtwWdMrhv-_UL
قفصة,المظيله,الحي العمالي» تصرح,5940,1190,154,30,6,25,3,elected,سيف الدين دلالي,false,false,2023,27 ديسمبر 2023,2,المظيلة,قرار الهيئة لمعتمدية المظيلة__171__قفصة.PDF,1HcHxcjv3Fo8jCZ5LQ_FTtwWdMrhv-_UL
قفصة,المظيله,الحي العمالي» تصرح,286,113,0,0,0,113,1,,,false,false,2023,27 ديسمبر 2023,3,المظيلة,قرار الهيئة لمعتمدية المظيلة__171__قفصة.PDF,1HcHxcjv3Fo8jCZ5LQ_FTtwWdMrhv-_UL
قفصة,المظيله,المظيله المركز1 يتقدم,2838,,1068,44,1,1068,5,runoff,,,true,2023,27 ديسمبر 2023,4,المظيلة,قرار الهيئة لمعتمدية المظيلة__171__قفصة.PDF,1HcHxcjv3Fo8jCZ5LQ_FTtwWdMrhv-_UL
قفصة,المظيله,المظيله المركز2 يتقدم,784,635,,19,9,307,3,,,,,2023,27 ديسمبر 2023,5,المظيلة,قرار الهيئة لمعتمدية المظيلة__171__قفصة.PDF,1HcHxcjv3Fo8jCZ5LQ_FTtwWdMrhv-_UL
قفصة,المظيله,صهيب,1682,180,,0,2,8,1,,,,,2023,27 ديسمبر 2023,6,المظيلة,قرار الهيئة لمعتمدية المظيلة__171__قفصة.PDF,1HcHxcjv3Fo8jCZ5LQ_FTtwWdMrhv-_UL
قفصة,ام العرايس,,,,,,,0,0,,,,,2023,27 ديسمبر 2023,1,ام العرائس,قرار الهيئة لمعتمدية ام العرائس__172__قفصة.PDF,1k6v6lSxVtcGk_b1p4x1u33By6rJJYCTu
قفصة,ام العرايس,الدواره - (ام,1773,1161,19,20,2,456,2,,,false,false,2023,27 ديسمبر 2023,2,ام العرائس,قرار الهيئة لمعتمدية ام العرائس__172__قفصة.PDF,1k6v6lSxVtcGk_b1p4x1u33By6rJJYCTu
قفصة,ام العرايس,السويطير- (ام العرايس),188,72,69,3,0,69,1,,,true,true,2023,27 ديسمبر 2023,3,ام العرائس,قرار الهيئة لمعتمدية ام العرائس__172__قفصة.PDF,1k6v6lSxVtcGk_b1p4x1u33By6rJJYCTu
قفصة,ام العرايس,ا,626,128,,2,1,119,1,elected,عبدالحميد الصويعي,,,2023,27 ديسمبر 2023,4,ام العرائس,قرار الهيئة لمعتمدية ام العرائس__172__قفصة.PDF,1k6v6lSxVtcGk_b1p4x1u33By6rJJYCTu
قفصة,ام العرايس,ام العرايس,13211,1632,,32,19,1254,6,runoff,,,,2023,27 ديسمبر 2023,5,ام العرائس,قرار الهيئة لمعتمدية ام العرائس__172__قفصة.PDF,1k6v6lSxVtcGk_b1p4x1u33By6rJJYCTu
قفصة,ام العرايس,ام العرايس,6487,1245,1203,31,11,1001,3,elected,المنذر ناصري,true,false,2023,27 ديسمبر 2023,6,ام العرائس,قرار الهيئة لمعتمدية ام العرائس__172__قفصة.PDF,1k6v6lSxVtcGk_b1p4x1u33By6rJJYCTu
قفصة,بلخير,,,60,,,,0,0,,,,,2023,27 ديسمبر 2023,1,بلخير,قرار الهيئة لمعتمدية بلخير__168__قفصة.PDF,1ukpM25Km4xZvPDjf5NnJlnMMw5kWMPJ9
قفصة,بلخير,"الطلح الشرقيه, تصرح",1010,314,301,7,6,198,2,elected,سليمه بوعزيز,true,false,2023,27 ديسمبر 2023,2,بلخير,قرار الهيئة لمعتمدية بلخير__168__قفصة.PDF,1ukpM25Km4xZvPDjf5NnJlnMMw5kWMPJ9
قفصة,بلخير,الطلح الغربيه يتقدم اليها,1815,443,,12,10,421,4,runoff,,,,2023,27 ديسمبر 2023,3,بلخير,قرار الهيئة لمعتمدية بلخير__168__قفصة.PDF,1ukpM25Km4xZvPDjf5NnJlnMMw5kWMPJ9
قفصة,بلخير,العيايشه - (بلخير)ء تصرح البييه,2327,252,239,,8,139,2,elected,وديع سعد,,false,2023,27 ديسمبر 2023,4,بلخير,قرار الهيئة لمعتمدية بلخير__168__قفصة.PDF,1ukpM25Km4xZvPDjf5NnJlnMMw5kWMPJ9
قفصة,بلخير,"اولاد الحاج, تصرح البييه",1492,554,3,8,3,543,3,elected,محمد مصباح,false,false,2023,27 ديسمبر 2023,5,بلخير,قرار الهيئة لمعتمدية بلخير__168__قفصة.PDF,1ukpM25Km4xZvPDjf5NnJlnMMw5kWMPJ9
قفصة,بلخير,بلخير يتقدم الها,3891,841,1,15,2,824,5,runoff,,false,false,2023,27 ديسمبر 2023,6,بلخير,قرار الهيئة لمعتمدية بلخير__168__قفصة.PDF,1ukpM25Km4xZvPDjf5NnJlnMMw5kWMPJ9
قفصة,بلخير,جبيله الوسط يتقدم الها,,286,,21,3,262,3,,,,,2023,27 ديسمبر 2023,7,بلخير,قرار الهيئة لمعتمدية بلخير__168__قفصة.PDF,1ukpM25Km4xZvPDjf5NnJlnMMw5kWMPJ9
قفصة,زانوش,,,,,,,0,0,,,,,2023,27 ديسمبر 2023,1,زانوش,قرار الهيئة لمعتمدية زانوش__178__قفصة.PDF,1OJa63ZKibY2VwaPEKP2UbosKrLlo0qIK
قفصة,زانوش,الجديده - (زانوش),2969,598,560,32,6,560,3,,,true,true,2023,27 ديسمبر 2023,2,زانوش,قرار الهيئة لمعتمدية زانوش__178__قفصة.PDF,1OJa63ZKibY2VwaPEKP2UbosKrLlo0qIK
قفصة,زانوش,زانوش 1,3546,632,602,12,18,602,2,elected,ايمن مليكي,true,true,2023,27 ديسمبر 2023,3,زانوش,قرار الهيئة لمعتمدية زانوش__178__قفصة.PDF,1OJa63ZKibY2VwaPEKP2UbosKrLlo0qIK
قفصة,زانوش,زانوش 2 يتقدم الها,1739,610,600,7,3,600,4,,,true,true,2023,27 ديسمبر 2023,4,زانوش,قرار الهيئة لمعتمدية زانوش__178__قفصة.PDF,1OJa63ZKibY2VwaPEKP2UbosKrLlo0qIK
قفصة,زانوش,"عبد الصادق 1, تصرح",2204,470,446,17,7,446,3,elected,كمال ظاهري,true,true,2023,27 ديسمبر 2023,5,زانوش,قرار الهيئة لمعتمدية زانوش__178__قفصة.PDF,1OJa63ZKibY2VwaPEKP2UbosKrLlo0qIK
قفصة,زانوش,"عبد الصادق 2, تصرح البييه",1694,,221,3,1,221,2,elected,فريد رداوي,,true,2023,27 ديسمبر 2023,6,زانوش,قرار الهيئة لمعتمدية زانوش__178__قفصة.PDF,1OJa63ZKibY2VwaPEKP2UbosKrLlo0qIK
قفصة,سيدي بوبكر,ام الااقصاب 1,,8,,,,1,1,,,,,2023,77 ديسمبر 2023,1,سيدي بوبكر,قرار الهيئة لمعتمدية سيدي بوبكر__173__قفصة.PDF,1z8OAoNQ6SguFE76b3Syb_UPpbmyoCQoo
قفصة,سيدي بوبكر,ام الاقصاب 21,1,382,71,2,,399,3,elected,عبدالله غوايديه,,false,2023,77 ديسمبر 2023,2,سيدي بوبكر,قرار الهيئة لمعتمدية سيدي بوبكر__173__قفصة.PDF,1z8OAoNQ6SguFE76b3Syb_UPpbmyoCQoo
قفصة,سيدي بوبكر,ام الاقصاب 21,418,46,2,3,1,45,2,,,false,false,2023,77 ديسمبر 2023,3,سيدي بوبكر,قرار الهيئة لمعتمدية سيدي بوبكر__173__قفصة.PDF,1z8OAoNQ6SguFE76b3Syb_UPpbmyoCQoo
قفصة,سيدي بوبكر,سيد,583,7,64,1,2,64,1,,,false,true,2023,77 ديسمبر 2023,4,سيدي بوبكر,قرار الهيئة لمعتمدية سيدي بوبكر__173__قفصة.PDF,1z8OAoNQ6SguFE76b3Syb_UPpbmyoCQoo
قفصة,سيدي بوبكر,سيد,958,77,74,1,2,74,1,,,true,true,2023,77 ديسمبر 2023,5,سيدي بوبكر,قرار الهيئة لمعتمدية سيدي بوبكر__173__قفصة.PDF,1z8OAoNQ6SguFE76b3Syb_UPpbmyoCQoo
قفصة,سيدي بوبكر,"سيدي بوبكر 1, تصرح",14,,5,7,6,204,2,elected,جهاد عزازه,,false,2023,77 ديسمبر 2023,6,سيدي بوبكر,قرار الهيئة لمعتمدية سيدي بوبكر__173__قفصة.PDF,1z8OAoNQ6SguFE76b3Syb_UPpbmyoCQoo
قفصة,سيدي عيش,,,,,,,0,0,,,,,2023,27 ديسمبر 2023,1,سيدي عيش,قرار الهيئة لمعتمدية سيدي عيش__176__قفصة.PDF,1Ol63E0JxUllosPG30XW_IVD1c_VIddL4
قفصة,سيدي عيش,السوينيه,595,286,279,,2,10,1,elected,اصلاح الدين بوعلاق,,false,2023,27 ديسمبر 2023,2,سيدي عيش,قرار الهيئة لمعتمدية سيدي عيش__176__قفصة.PDF,1Ol63E0JxUllosPG30XW_IVD1c_VIddL4
قفصة,سيدي عيش,"العمايميه, تصرح",781,152,148,0,,66,1,elected,العايشه ركيوه,,false,2023,27 ديسمبر 2023,3,سيدي عيش,قرار الهيئة لمعتمدية سيدي عيش__176__قفصة.PDF,1Ol63E0JxUllosPG30XW_IVD1c_VIddL4
قفصة,سيدي عيش,القريه - (سيدي,2051,395,381,8,6,381,4,runoff,,true,true,2023,27 ديسمبر 2023,4,سيدي عيش,قرار الهيئة لمعتمدية سيدي عيش__176__قفصة.PDF,1Ol63E0JxUllosPG30XW_IVD1c_VIddL4
قفصة,سيدي عيش,"سيدي عيش,»",3287,688,676,9,,676,4,elected,امين صميده,,true,2023,27 ديسمبر 2023,5,سيدي عيش,قرار الهيئة لمعتمدية سيدي عيش__176__قفصة.PDF,1Ol63E0JxUllosPG30XW_IVD1c_VIddL4
قفصة,سيدي عيش,سيدي عيش,73,363,354,9,0,58,1,runoff,,true,false,2023,27 ديسمبر 2023,6,سيدي عيش,قرار الهيئة لمعتمدية سيدي عيش__176__قفصة.PDF,1Ol63E0JxUllosPG30XW_IVD1c_VIddL4
قفصة,سيدي عيش,"منزل القمودي,",395,,2,2,,221,2,elected,فوزي رضواني,,false,2023,27 ديسمبر 2023,7,سيدي عيش,قرار الهيئة لمعتمدية سيدي عيش__176__قفصة.PDF,1Ol63E0JxUllosPG30XW_IVD1c_VIddL4
قفصة,قفصه الجنوبيه,العساله,,,,,,0,0,,,,,2023,27 ديسمبر 2023,1,قفصة الجنوبية,قرار الهيئة لمعتمدية قفصة الجنوبية__174__قفصة.PDF,1-fd8fUE4XarP1czW8IqWv32rC7P9V9_D
قفصة,قفصه الجنوبيه,العساله,20242,1206,141,36,29,1075,7,runoff,,false,false,2023,27 ديسمبر 2023,2,قفصة الجنوبية,قرار الهيئة لمعتمدية قفصة الجنوبية__174__قفصة.PDF,1-fd8fUE4XarP1czW8IqWv32rC7P9V9_D
