bureau_code,governorate_ar,delegation_ar,sector_ar,polling_centre_ar,governorate_name,delegation_name,imada_name,adm3_pcode,adm4_pcode,reading,rows,n_representatives,rep_saied,rep_zammel,rep_maghzaoui,unattributed,table_source,rotation,registered,voters,valid,turnout_pct,saied_share_pct,winner
05070510201,جندوبة,غار الدماء,المراسن,م إبتدائية الطارف - المراسن,Jendouba,Ghardimaou,Mrassen,TN2257,TN225761,read,...,0,0,0,0,0,red,0,967,244,240,25.2327,95.8333,saied
05070510202,جندوبة,غار الدماء,المراسن,م إبتدائية الطارف - المراسن,Jendouba,Ghardimaou,Mrassen,TN2257,TN225761,read,..s,1,1,0,0,0,red,0,966,142,133,14.6998,98.4962,saied
05070610101,جندوبة,غار الدماء,المعدن,المدرسة الابتدائية القحاميص-المعدن,Jendouba,Ghardimaou,El Maaden,TN2257,TN225753,located,,,,,,,red,0,413,133,120,32.2034,95.8333,saied
05070610201,جندوبة,غار الدماء,المعدن,م إبتدائية الغرة - المعدن,Jendouba,Ghardimaou,El Maaden,TN2257,TN225753,located,,,,,,,red,0,761,200,193,26.2812,96.8912,saied
05070610202,جندوبة,غار الدماء,المعدن,م إبتدائية الغرة - المعدن,Jendouba,Ghardimaou,El Maaden,TN2257,TN225753,located,,,,,,,red,0,761,61,61,8.0158,98.3607,saied
05070610301,جندوبة,غار الدماء,المعدن,م إبتدائية وادي معدن - المعدن,Jendouba,Ghardimaou,El Maaden,TN2257,TN225753,located,,,,,,,red,0,1250,155,153,12.4000,94.7712,saied
05070710101,جندوبة,غار الدماء,عين سلطان,م إبتدائية الخنقة - عين سلطان,Jendouba,Ghardimaou,Ain Soltane,TN2257,TN225755,located,,,,,,,red,0,,,113,,97.3451,saied
05070710201,جندوبة,غار الدماء,عين سلطان,م إبتدائية العيون - عين سلطان,Jendouba,Ghardimaou,Ain Soltane,TN2257,TN225755,located,,,,,,,red,0,748,227,221,30.3476,97.7376,saied
05070710301,جندوبة,غار الدماء,عين سلطان,م إبتدائية عين سلطان-عين سلطان,Jendouba,Ghardimaou,Ain Soltane,TN2257,TN225755,located,,,,,,,red,0,995,285,276,28.6432,98.1884,saied
05070710401,جندوبة,غار الدماء,عين سلطان,م إبتدائية ميسوة - عين سلطان,Jendouba,Ghardimaou,Ain Soltane,TN2257,TN225755,read,..s,1,1,0,0,0,red,0,600,180,178,30.0000,100.0000,saied
05070810101,جندوبة,غار الدماء,غار الدماء,م إبتدائية الحدائق-غار الدماء,Jendouba,Ghardimaou,Ghardimaou,TN2257,TN225751,located,,,,,,,red,0,,309,295,,93.8983,saied
05070810102,جندوبة,غار الدماء,غار الدماء,م إبتدائية الحدائق-غار الدماء,Jendouba,Ghardimaou,Ghardimaou,TN2257,TN225751,located,,,,,,,red,0,1022,222,203,21.7221,94.0887,saied
05070810103,جندوبة,غار الدماء,غار الدماء,م إبتدائية الحدائق-غار الدماء,Jendouba,Ghardimaou,Ghardimaou,TN2257,TN225751,located,,,,,,,red,0,1021,142,136,13.9079,94.1176,saied
05070810201,جندوبة,غار الدماء,غار الدماء,م إبتدائية حي النهوض - غار الدماء,Jendouba,Ghardimaou,Ghardimaou,TN2257,TN225751,located,,,,,,,red,0,1203,460,434,38.2377,94.7005,saied
05070810202,جندوبة,غار الدماء,غار الدماء,م إبتدائية حي النهوض - غار الدماء,Jendouba,Ghardimaou,Ghardimaou,TN2257,TN225751,located,,,,,,,red,0,1203,320,309,26.6002,96.7638,saied
05070810301,جندوبة,غار الدماء,غار الدماء,م إبتدائية شارع بورقيبة - غار الدماء,Jendouba,Ghardimaou,Ghardimaou,TN2257,TN225751,located,,,,,,,red,0,1097,369,357,33.6372,91.8768,saied
05070810302,جندوبة,غار الدماء,غار الدماء,م إبتدائية شارع بورقيبة - غار الدماء,Jendouba,Ghardimaou,Ghardimaou,TN2257,TN225751,located,,,,,,,red,0,1297,,201,,94.0299,saied
05070810401,جندوبة,غار الدماء,غار الدماء,م إبتدائية نهج البجاوي - غار الدماء,Jendouba,Ghardimaou,Ghardimaou,TN2257,TN225751,located,,,,,,,red,0,,561,537,,96.4618,saied
05070810402,جندوبة,غار الدماء,غار الدماء,م إبتدائية نهج البجاوي - غار الدماء,Jendouba,Ghardimaou,Ghardimaou,TN2257,TN225751,read,s..,1,1,0,0,0,red,0,1298,496,459,38.2126,97.6035,saied
05070810403,جندوبة,غار الدماء,غار الدماء,م إبتدائية نهج البجاوي - غار الدماء,Jendouba,Ghardimaou,Ghardimaou,TN2257,TN225751,located,,,,,,,red,0,1298,381,364,29.3529,96.7033,saied
05070810404,جندوبة,غار الدماء,غار الدماء,م إبتدائية نهج البجاوي - غار الدماء,Jendouba,Ghardimaou,Ghardimaou,TN2257,TN225751,located,,,,,,,red,0,1296,364,350,28.0864,97.1429,saied
05070810501,جندوبة,غار الدماء,غار الدماء,م إبتدائية نهج بلهوان - غار الدماء,Jendouba,Ghardimaou,Ghardimaou,TN2257,TN225751,read,s..,1,1,0,0,0,red,0,1212,406,389,33.4983,92.0308,saied
05070810502,جندوبة,غار الدماء,غار الدماء,م إبتدائية نهج بلهوان - غار الدماء,Jendouba,Ghardimaou,Ghardimaou,TN2257,TN225751,located,,,,,,,red,0,1282,270,257,21.0608,94.9416,saied
05070810601,جندوبة,غار الدماء,غار الدماء,معهد أبوالقاسم الشابي-غار الدماء,Jendouba,Ghardimaou,Ghardimaou,TN2257,TN225751,located,,,,,,,red,0,1158,235,230,20.2936,94.3478,saied
05070810602,جندوبة,غار الدماء,غار الدماء,معهد أبوالقاسم الشابي-غار الدماء,Jendouba,Ghardimaou,Ghardimaou,TN2257,TN225751,located,,,,,,,red,0,1158,197,187,17.0121,95.7219,saied
05070810603,جندوبة,غار الدماء,غار الدماء,معهد أبوالقاسم الشابي-غار الدماء,Jendouba,Ghardimaou,Ghardimaou,TN2257,TN225751,located,,,,,,,red,0,1158,135,124,11.6580,96.7742,saied
05070910101,جندوبة,غار الدماء,غار الدماء الشمالية,م إبتدائية حي الزهور-غارالدماء الشمالية,Jendouba,Ghardimaou,Ghardimaou Nord,TN2257,TN225752,located,,,,,,,red,0,995,445,420,44.7236,95.4762,saied
05070910102,جندوبة,غار الدماء,غار الدماء الشمالية,م إبتدائية حي الزهور-غارالدماء الشمالية,Jendouba,Ghardimaou,Ghardimaou Nord,TN2257,TN225752,located,,,,,,,red,0,994,370,360,37.2233,98.0556,saied
05071010101,جندوبة,غار الدماء,فج حسين,خيمة الصرى-فج حسين,Jendouba,Ghardimaou,Fej Hassine,TN2257,TN225760,located,,,,,,,red,0,31,17,14,54.8387,100.0000,saied
05071010201,جندوبة,غار الدماء,فج حسين,خيمة فج حسين الغابة -فج حسين,Jendouba,Ghardimaou,Fej Hassine,TN2257,TN225760,located,,,,,,,red,0,44,28,26,63.6364,100.0000,saied
05071010301,جندوبة,غار الدماء,فج حسين,م إبتدائية فج حسين-فج حسين,Jendouba,Ghardimaou,Fej Hassine,TN2257,TN225760,located,,,,,,,red,0,1277,269,257,21.0650,98.0545,saied
05071110101,جندوبة,غار الدماء,فرقصان,م إبتدائية عين جابر - فرقصان,Jendouba,Ghardimaou,Forgassen,TN2257,TN225759,located,,,,,,,red,0,1182,247,231,20.8968,96.5368,saied
05071110201,جندوبة,غار الدماء,فرقصان,م إبتدائية كاف النسور - فرقصان,Jendouba,Ghardimaou,Forgassen,TN2257,TN225759,located,,,,,,,red,0,710,218,205,30.7042,98.5366,saied
05071110202,جندوبة,غار الدماء,فرقصان,م إبتدائية كاف النسور - فرقصان,Jendouba,Ghardimaou,Forgassen,TN2257,TN225759,located,,,,,,,red,0,,124,119,,99.1597,saied
050712010101,جندوبة,غار الدماء,وشتاتة,م إبتدائية 2 مارس 34 الموخر - وشتاتة,Jendouba,Ghardimaou,Ouechtata,TN2257,TN225756,located,,,,,,,red,0,120,221,214,184.1667,98.1308,saied
05071210201,جندوبة,غار الدماء,وشتاتة,م إبتدائية عرقوب الصابون - وشتاتة,Jendouba,Ghardimaou,Ouechtata,TN2257,TN225756,located,,,,,,,red,0,856,263,253,30.7243,98.0237,saied
05071210202,جندوبة,غار الدماء,وشتاتة,م إبتدائية عرقوب الصابون - وشتاتة,Jendouba,Ghardimaou,Ouechtata,TN2257,TN225756,located,,,,,,,red,0,856,124,121,14.4860,95.0413,saied
05080110101,جندوبة,فرنانة,الجواودة,م إبتدائية الإزدهار -الجواودة,Jendouba,Fernana,Jaouaouada,TN2256,TN225661,located,,,,,,,red,0,697,203,191,29.1248,100.0000,saied
05080110102,جندوبة,فرنانة,الجواودة,م إبتدائية الإزدهار -الجواودة,Jendouba,Fernana,Jaouaouada,TN2256,TN225661,read,s..,1,1,0,0,0,red,0,697,98,90,14.0603,97.7778,saied
05080110201,جندوبة,فرنانة,الجواودة,م إبتدائية بوحلاب - الجواودة,Jendouba,Fernana,Jaouaouada,TN2256,TN225661,located,,,,,,,red,0,1153,279,252,24.1977,98.0159,saied
05080110301,جندوبة,فرنانة,الجواودة,م إبتدائية عين حراث-الجواودة,Jendouba,Fernana,Jaouaouada,TN2256,TN225661,read,s..,1,1,0,0,0,red,0,123,93,88,75.6098,98.8636,saied
05080210101,جندوبة,فرنانة,العاذر,م إبتدائية المعاليم - العاذر,Jendouba,Fernana,El Adhar,TN2256,TN225660,read,s..,1,1,0,0,0,red,0,709,158,138,22.2849,100.0000,saied
05080210201,جندوبة,فرنانة,العاذر,م إبتدائية النجاح أم البشنة - العاذر,Jendouba,Fernana,El Adhar,TN2256,TN225660,located,,,,,,,red,0,568,225,194,39.6127,98.9691,saied
05080210301,جندوبة,فرنانة,العاذر,م إبتدائية عين شرشاره - العاذر,Jendouba,Fernana,El Adhar,TN2256,TN225660,located,,,,,,,red,0,650,195,186,30.0000,98.3871,saied
05080310101,جندوبة,فرنانة,القوايدية,م إبتدائية الخزان - القوايدية,Jendouba,Fernana,El Gouaidia,TN2256,TN225655,read,ss.,2,2,0,0,0,red,0,717,170,157,23.7099,98.0892,saied
05080310201,جندوبة,فرنانة,القوايدية,م إبتدائية جنتوره - القوايدية,Jendouba,Fernana,El Gouaidia,TN2256,TN225655,located,,,,,,,red,0,755,318,306,42.1192,96.7320,saied
05080310202,جندوبة,فرنانة,القوايدية,م إبتدائية جنتوره - القوايدية,Jendouba,Fernana,El Gouaidia,TN2256,TN225655,located,,,,,,,red,0,754,199,185,26.3926,97.8378,saied
05080410101,جندوبة,فرنانة,أولاد مفدة,م إبتدائية شيبة - أولاد مفدة,Jendouba,Fernana,Ouled Mefada,TN2256,TN225654,read,ss.,2,2,0,0,0,red,0,880,156,142,17.7273,100.0000,saied
05080410201,جندوبة,فرنانة,أولاد مفدة,م إبتدائية مهى القضقاضي - أولاد مفدة,Jendouba,Fernana,Ouled Mefada,TN2256,TN225654,located,,,,,,,red,0,993,355,326,35.7503,99.6933,saied
05080410202,جندوبة,فرنانة,أولاد مفدة,م إبتدائية مهى القضقاضي - أولاد مفدة,Jendouba,Fernana,Ouled Mefada,TN2256,TN225654,located,,,,,,,red,0,952,164,155,17.2269,97.4194,saied
05080510101,جندوبة,فرنانة,بني مطير,م إبتدائية بني مطير-بني مطير,Jendouba,Fernana,Beni M'Tir,TN2256,TN225656,located,,,,,,,red,0,823,300,283,36.4520,90.8127,saied
05080610101,جندوبة,فرنانة,بوهرتمة,م إبتدائية الفروحة - بوهرتمة,Jendouba,Fernana,Bou Hertma,TN2256,TN225663,located,,,,,,,red,0,877,242,221,27.5941,98.6425,saied
05080610201,جندوبة,فرنانة,بوهرتمة,م إبتدائية بوهرتمة-بوهرتمة,Jendouba,Fernana,Bou Hertma,TN2256,TN225663,read,s..,1,1,0,0,0,red,0,1208,228,202,18.8742,98.0198,saied
05080710101,جندوبة,فرنانة,حليمة,م إبتدائية الحمر - حليمة,Jendouba,Fernana,Halima,TN2256,TN225664,located,,,,,,,red,0,1011,274,252,27.1019,99.2063,saied
05080710201,جندوبة,فرنانة,حليمة,م إبتدائية حليمة - حليمة,Jendouba,Fernana,Halima,TN2256,TN225664,located,,,,,,,red,0,734,243,229,33.1063,98.2533,saied
05080710202,جندوبة,فرنانة,حليمة,م إبتدائية حليمة - حليمة,Jendouba,Fernana,Halima,TN2256,TN225664,read,s..,1,1,0,0,0,red,0,733,155,150,21.1460,98.0000,saied
05080710301,جندوبة,فرنانة,حليمة,م إبتدائية حوش حليمة-حليمة,Jendouba,Fernana,Halima,TN2256,TN225664,located,,,,,,,red,0,768,157,144,20.4427,98.6111,saied
05080810101,جندوبة,فرنانة,ربيعة,م إبتدائية سيدي عمار - ربيعة,Jendouba,Fernana,Rabiaa,TN2256,TN225653,located,,,,,,,red,0,953,223,208,23.3998,99.5192,saied
05080810201,جندوبة,فرنانة,ربيعة,م إبتدائية هنشير الشعيبة - ربيعة,Jendouba,Fernana,Rabiaa,TN2256,TN225653,read,...,0,0,0,0,0,red,0,,,296,,96.2838,saied
05080910101,جندوبة,فرنانة,سيدي عمار,م إبتدائية السمايتية -  سيدي عمار,Jendouba,Fernana,Sidi Ammar,TN2256,TN225665,read,...,0,0,0,0,0,red,0,806,210,193,26.0546,96.8912,saied
05080910102,جندوبة,فرنانة,سيدي عمار,م إبتدائية السمايتية -  سيدي عمار,Jendouba,Fernana,Sidi Ammar,TN2256,TN225665,located,,,,,,,red,0,805,152,142,18.8820,98.5915,saied
05081010101,جندوبة,فرنانة,عين البية,م إبتدائية الشتايتية - عين البية,Jendouba,Fernana,Ain El Beya,TN2256,TN225662,located,,,,,,,red,0,739,268,244,36.2652,99.1803,saied
05081010201,جندوبة,فرنانة,عين البية,م إبتدائية عين البية-عين البية,Jendouba,Fernana,Ain El Beya,TN2256,TN225662,located,,,,,,,red,0,,,341,,97.0674,saied
05081010202,جندوبة,فرنانة,عين البية,م إبتدائية عين البية-عين البية,Jendouba,Fernana,Ain El Beya,TN2256,TN225662,located,,,,,,,red,0,918,255,229,27.7778,98.6900,saied
05081010301,جندوبة,فرنانة,عين البية,م إبتدائية هذيل - عين البية,Jendouba,Fernana,Ain El Beya,TN2256,TN225662,located,,,,,,,red,180,,80,77,,98.7013,saied
05081110101,جندوبة,فرنانة,فرنانة,م إبتدائية الزاويـــة - فرنانة,Jendouba,Fernana,Fernana,TN2256,TN225651,located,,,,,,,red,0,699,125,120,17.8827,100.0000,saied
05081110102,جندوبة,فرنانة,فرنانة,م إبتدائية الزاويـــة - فرنانة,Jendouba,Fernana,Fernana,TN2256,TN225651,read,...,0,0,0,0,0,red,0,694,55,55,7.9251,98.1818,saied
05081110201,جندوبة,فرنانة,فرنانة,م إبتدائية شارع بورقيبة -فرنانة,Jendouba,Fernana,Fernana,TN2256,TN225651,located,,,,,,,red,0,1201,495,469,41.2157,97.2281,saied
05081110202,جندوبة,فرنانة,فرنانة,م إبتدائية شارع بورقيبة -فرنانة,Jendouba,Fernana,Fernana,TN2256,TN225651,located,,,,,,,red,0,1201,472,442,39.3006,94.5701,saied
05081110203,جندوبة,فرنانة,فرنانة,م إبتدائية شارع بورقيبة -فرنانة,Jendouba,Fernana,Fernana,TN2256,TN225651,located,,,,,,,red,0,1201,309,300,25.7286,94.0000,saied
05081110204,جندوبة,فرنانة,فرنانة,م إبتدائية شارع بورقيبة -فرنانة,Jendouba,Fernana,Fernana,TN2256,TN225651,located,,,,,,,red,0,1201,297,281,24.7294,96.0854,saied
05081110205,جندوبة,فرنانة,فرنانة,م إبتدائية شارع بورقيبة -فرنانة,Jendouba,Fernana,Fernana,TN2256,TN225651,located,,,,,,,red,0,1201,226,213,18.8177,96.7136,saied
05081110301,جندوبة,فرنانة,فرنانة,م إبتدائية طريق عين دراهم - فرنانة,Jendouba,Fernana,Fernana,TN2256,TN225651,located,,,,,,,red,0,1037,353,331,34.0405,96.3746,saied
05081110302,جندوبة,فرنانة,فرنانة,م إبتدائية طريق عين دراهم - فرنانة,Jendouba,Fernana,Fernana,TN2256,TN225651,located,,,,,,,red,0,1037,235,218,22.6615,96.7890,saied
05081110401,جندوبة,فرنانة,فرنانة,م إبتدائية عرقوب الريحان - فرنانة,Jendouba,Fernana,Fernana,TN2256,TN225651,read,s..,1,1,0,0,0,red,0,804,244,227,30.3483,97.3568,saied
05081210101,جندوبة,فرنانة,قلوب الثيران,م إبتدائية العلايق - قلوب الثيران,Jendouba,Fernana,Gloub Ethirane,TN2256,TN225657,located,,,,,,,red,0,1136,199,187,17.5176,98.9305,saied
05081310101,جندوبة,فرنانة,قلوب الثيران الشمالية,م إبتدائية سيدي سعيد - قلوب الثيران الشمالية,Jendouba,Fernana,Gloub Ethirane Nord,TN2256,TN225658,located,,,,,,,red,0,,375,332,,97.2892,saied
05081310102,جندوبة,فرنانة,قلوب الثيران الشمالية,م إبتدائية سيدي سعيد - قلوب الثيران الشمالية,Jendouba,Fernana,Gloub Ethirane Nord,TN2256,TN225658,located,,,,,,,red,0,902,191,177,21.1752,98.8701,saied
05081410101,جندوبة,فرنانة,هذيل,م إبتدائية العمل بالقنة - هذيل,Jendouba,Fernana,Hedhil,TN2256,TN225659,located,,,,,,,red,0,961,325,290,33.8189,98.9655,saied
05081410102,جندوبة,فرنانة,هذيل,م إبتدائية العمل بالقنة - هذيل,Jendouba,Fernana,Hedhil,TN2256,TN225659,located,,,,,,,red,0,961,169,160,17.5858,99.3750,saied
05081510101,جندوبة,فرنانة,وادي غريب,م إبتدائية 15أكتوبر 63 رميلة - وادي غريب,Jendouba,Fernana,Oued Ghrib,TN2256,TN225652,located,,,,,,,red,0,859,315,300,36.6705,99.0000,saied
