governorate_ar,constituency_ar,imada_ar,adm4_pcode,adm4_name_ar,adm4_name,adm3_pcode,delegation_name,governorate_name,lat,lon,area_sqkm,registry_voters,match_score,match_method,match_scope
سوسة,الزاوية - القصيبة - الثريات,زاوية سوسة,TN316651,زاوية سوسة,Zaouit Sousse,TN3166,Zaouia Ksiba Thraya,Sousse,35.78588976,10.61730446,16.181143,15469,1.0000,scoped,constituency
سوسة,الزاوية - القصيبة - الثريات,قصيبة سوسة,TN316652,قصيبة سوسة,Ksibet Sousse,TN3166,Zaouia Ksiba Thraya,Sousse,35.75578948,10.62764412,11.801616,7798,1.0000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,أولاد العابد,TN316255,أولاد العابد,Ouled El Abed,TN3162,Kondar,Sousse,35.97666839,10.27718416,31.026405,832,1.0000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,أولاد عامر,TN316257,أولاد عامر,Ouled Ameur,TN3162,Kondar,Sousse,36.01670113,10.28749407,14.007906,1652,1.0000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,أولاد محمد,TN315754,أولاد محمد,Ouled Mhamed,TN3157,Kalaa Kebira,Sousse,35.85183041,10.45379697,33.043340,7137,1.0000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,البئر الجديد,TN316252,البئر الجديد,Bir El Jedid,TN3162,Kondar,Sousse,35.86898062,10.20344533,22.372654,566,1.0000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,البشاشمة,TN316254,البشاشمة,Bechachma,TN3162,Kondar,Sousse,35.81288260,10.19548749,33.794423,1494,1.0000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,البلالمة,TN316253,البلالمة,Belalma,TN3162,Kondar,Sousse,35.90872294,10.24865038,24.265558,963,1.0000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,الجرابعة,TN315751,الجرابعة,El Jarabaa,TN3157,Kalaa Kebira,Sousse,35.84110623,10.48932732,24.351490,8168,1.0000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,الزعارنة الشرقية,TN315753,الزعارنة الشرقية,Zearna Est,TN3157,Kalaa Kebira,Sousse,35.90273302,10.51576861,30.796334,14513,1.0000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,الزعارنة الغربية,TN315752,الزعارنةالغربية,Zearna Ouest,TN3157,Kalaa Kebira,Sousse,35.89292769,10.45549102,36.037385,5180,1.0000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,السد الجوفي,TN315853,السد الجوفي - السطح,Essed Nord (Essateh),TN3158,Sidi Bou Ali,Sousse,35.95471971,10.41639959,16.238697,1265,0.9000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,السد الغربي,TN315755,السد الغربي,Essed Ouest,TN3157,Kalaa Kebira,Sousse,35.92150184,10.38619652,22.144080,2123,1.0000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,السد القبلي,TN315852,السد القبلي,Essed Sud,TN3158,Sidi Bou Ali,Sousse,35.93217179,10.42238170,13.707185,1122,1.0000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,الشويشة,TN315854,الشويشة,Ech-Chouicha,TN3158,Sidi Bou Ali,Sousse,35.96609159,10.37086165,17.389733,656,1.0000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,القماطة,TN316256,القماطة,Gmata,TN3162,Kondar,Sousse,35.96173494,10.32864928,19.810320,514,1.0000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,المهاذبة,TN315857,المهاذبة,Mehadhba,TN3158,Sidi Bou Ali,Sousse,35.98523394,10.43886295,25.024178,1082,1.0000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,بلعوم,TN315756,بلعوم,Balaoum,TN3157,Kalaa Kebira,Sousse,35.85740662,10.37590230,92.012904,1894,1.0000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,سيدي بوعلي,TN315851,سيدي بوعلي,Sidi Bou Ali,TN3158,Sidi Bou Ali,Sousse,35.95935613,10.48006128,20.981937,9727,1.0000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,كندار,TN316251,كندار,Kondar,TN3162,Kondar,Sousse,35.93810911,10.28522345,33.045591,4420,1.0000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,منزل المحطة,TN315856,منزل المحطة,Menzel El Mahatta,TN3158,Sidi Bou Ali,Sousse,36.00513926,10.35617710,28.088059,1510,1.0000,scoped,constituency
سوسة,القلعة الكبرى - سيدي بوعلي - كندار,وريمة,TN315855,وريمة,Ouriemma,TN3158,Sidi Bou Ali,Sousse,35.92572267,10.45618284,8.089015,933,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,أولاد عبد الله,TN316056,أولاد عبد الله,Ouled Abdellah,TN3160,Enfidha,Sousse,36.15107741,10.35422284,14.948211,2251,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,السلوم,TN316158,السلوم,Esselloum,TN3161,Bouficha,Sousse,36.28881596,10.47600212,21.372639,1391,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,السويح,TN315953,السويح,Essouieh,TN3159,Hergla,Sousse,36.03022044,10.39966969,35.114125,1094,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,الشقارنية,TN316055,الشقارنية,Chegarnia,TN3160,Enfidha,Sousse,36.16223099,10.42108891,44.620163,3303,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,الصفحة,TN316154,الصفحة,Essafha,TN3161,Bouficha,Sousse,36.19814791,10.35798412,40.006903,2718,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,العريبات,TN315952,العريبات,El Aribet,TN3159,Hergla,Sousse,36.02997345,10.45605673,26.148072,1220,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,الفرادة,TN316052,الفرادة,El Frada,TN3160,Enfidha,Sousse,36.08814796,10.32231815,36.321059,2093,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,القارصي,TN316059,القارصي,El Garci,TN3160,Enfidha,Sousse,36.14572943,10.25187493,19.068005,1928,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,المثاليث,TN316157,المثاليت,El Methalit,TN3161,Bouficha,Sousse,36.19052133,10.41386615,10.077891,917,0.8750,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,النفيضة,TN316051,النفيضة,Enfidha,TN3160,Enfidha,Sousse,36.09366934,10.41518910,83.985218,11447,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,بوفيشة,TN316151,بوفيشة,Bouficha,TN3161,Bouficha,Sousse,36.30740792,10.44692778,15.615465,6878,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,تكرونة,TN316057,تكرونة,Takrouna,TN3160,Enfidha,Sousse,36.14964829,10.32709153,2.349485,559,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,سيدي خليفة,TN316153,سيدي خليفة,Sidi Khalifa,TN3161,Bouficha,Sousse,36.26620829,10.41492123,31.651728,1898,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,سيدي سعيد,TN316155,سيدي سعيد,Sidi Said,TN3161,Bouficha,Sousse,36.34907798,10.41703772,45.536777,2006,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,سيدي مطير,TN316159,سيدي مطير,Sidi M'Tir,TN3161,Bouficha,Sousse,36.35795354,10.48565321,28.095383,2170,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,عين الرحمة,TN316156,عين الرحمة,Ain Errahma,TN3161,Bouficha,Sousse,36.22250237,10.42565827,50.943661,2247,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,عين مذاكر,TN316060,عين مذاكر,Ain Medhaker,TN3160,Enfidha,Sousse,36.19330512,10.28856630,50.340326,2861,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,قريميط الشرقية,TN316053,قريميط الشرقية,Gerimet Est,TN3160,Enfidha,Sousse,36.09413954,10.26961345,17.599765,1815,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,قريميط الغربية,TN316054,قريميط الغربية,Gerimet Ouest,TN3160,Enfidha,Sousse,36.06667883,10.23124773,21.173556,4469,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,مرابط حشاد,TN316063,مرابط حشاد,M'Rabet Hached,TN3160,Enfidha,Sousse,36.05854825,10.29288733,22.247419,1953,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,منزل دار بلواعر,TN316062,منزل دار بلواعر,Menzel Dar Belouar,TN3160,Enfidha,Sousse,36.03454737,10.32744492,23.864719,2320,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,منزل فاتح,TN316058,منزل فاتح,Menzel Fateh,TN3160,Enfidha,Sousse,36.13481404,10.30614127,10.763549,1202,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,هرقلة,TN315951,هرقلة,Hergla,TN3159,Hergla,Sousse,36.02829798,10.49771499,34.198501,5444,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,هيشر,TN316061,هيشر,Hicher,TN3160,Enfidha,Sousse,36.12411178,10.22953184,30.586341,3843,1.0000,scoped,constituency
سوسة,النفيضة - بوفيشة - هرقلة,وادي الخروب,TN316152,وادي الخروب,Oued El Kharroub,TN3161,Bouficha,Sousse,36.29604448,10.38737296,17.899890,1178,1.0000,scoped,constituency
سوسة,حمام سوسة - اكودة,أكودة الشرقية,TN315651,أكودة الشرقية,Akouda Est,TN3156,Akouda,Sousse,35.87910634,10.57343847,2.970105,11756,1.0000,scoped,constituency
سوسة,حمام سوسة - اكودة,أكودة الغربية,TN315652,أكودة الغربية,Akouda Ouest,TN3156,Akouda,Sousse,35.88241962,10.55757884,5.132148,7106,1.0000,scoped,constituency
سوسة,حمام سوسة - اكودة,الطنطانة,TN315656,الطنطانة,Ettantana,TN3156,Akouda,Sousse,35.91102232,10.56266328,8.342085,2316,1.0000,scoped,constituency
سوسة,حمام سوسة - اكودة,الغرابى,TN315555,الغرابي,El Gharabi,TN3155,Hammam Sousse,Sousse,35.85549714,10.58469398,1.054897,3324,1.0000,scoped,constituency
سوسة,حمام سوسة - اكودة,الفقاعية,TN315655,الفقاعية,El Fokaia,TN3156,Akouda,Sousse,35.94248762,10.52395122,11.335298,784,1.0000,scoped,constituency
سوسة,حمام سوسة - اكودة,القنطاوي,TN315552,القنطاوي,El Kantaoui,TN3155,Hammam Sousse,Sousse,35.89101422,10.58549972,8.218508,3939,1.0000,scoped,constituency
سوسة,حمام سوسة - اكودة,المدينة,TN315551,المدينة,El Medina,TN3155,Hammam Sousse,Sousse,35.86029539,10.59043672,1.050849,12994,1.0000,scoped,constituency
سوسة,حمام سوسة - اكودة,بئر موسى,TN315553,بئر موسى,Bir Moussa,TN3155,Hammam Sousse,Sousse,35.86433107,10.60198416,2.445814,13328,1.0000,scoped,constituency
سوسة,حمام سوسة - اكودة,سهلول,TN315554,سهلول,Sahloul,TN3155,Hammam Sousse,Sousse,35.84761103,10.58014986,5.225570,16270,1.0000,scoped,constituency
سوسة,حمام سوسة - اكودة,شط الرمان,TN315654,شط الرمان,Chott Er-Romane,TN3156,Akouda,Sousse,35.85544520,10.55356977,6.686216,1343,1.0000,scoped,constituency
سوسة,حمام سوسة - اكودة,شط مريم,TN315653,شط مريم,Chott Meriam,TN3156,Akouda,Sousse,35.93792485,10.54928888,10.296700,5705,1.0000,scoped,constituency
سوسة,سوسة الرياض,الزهور,TN315254,الزهور,Ezzouhour,TN3152,Sousse Riadh,Sousse,35.79350077,10.57612522,3.708535,14330,1.0000,scoped,constituency
سوسة,سوسة الرياض,حي الرياض,TN315255,حي الرياض,Cite Er-Riadh,TN3152,Sousse Riadh,Sousse,35.79952304,10.59325985,2.197335,25906,1.0000,scoped,constituency
سوسة,سوسة المدينة - سوسة سيدي عبد الحميد,إبن خلدون,TN315452,إبن خلدون,Ibn Khaldoun,TN3154,Sousse Sidi Abdelhamid,Sousse,35.80768555,10.64239630,1.726094,9787,1.0000,scoped,constituency
سوسة,سوسة المدينة - سوسة سيدي عبد الحميد,الطيب المهيري,TN315451,الطيب المهيري,Taieb M'Hiri,TN3154,Sousse Sidi Abdelhamid,Sousse,35.80937720,10.62949025,2.724221,20308,1.0000,scoped,constituency
سوسة,سوسة المدينة - سوسة سيدي عبد الحميد,المدينة,TN315152,المدينة,El Medina,TN3151,Sousse Médina,Sousse,35.82398636,10.63747781,0.427643,3821,1.0000,scoped,constituency
سوسة,سوسة المدينة - سوسة سيدي عبد الحميد,بوجعفر,TN315151,بوجعفر,Bou Jaafer,TN3151,Sousse Médina,Sousse,35.83910278,10.62881405,1.276588,5005,1.0000,scoped,constituency
سوسة,سوسة المدينة - سوسة سيدي عبد الحميد,خزامة,TN315155,خزامة,Khezama,TN3151,Sousse Médina,Sousse,35.85370385,10.61263015,2.771183,15587,1.0000,scoped,constituency
سوسة,سوسة المدينة - سوسة سيدي عبد الحميد,سيدي عبد الحميد,TN315454,سيدي عبد الحميد,Sidi Abdelhamid,TN3154,Sousse Sidi Abdelhamid,Sousse,35.79494572,10.66959730,2.441276,4755,1.0000,scoped,constituency
سوسة,سوسة المدينة - سوسة سيدي عبد الحميد,علي البلهوان,TN315153,علي البلهوان,Ali Belhouan,TN3151,Sousse Médina,Sousse,35.81627985,10.64296244,1.055721,7258,1.0000,scoped,constituency
سوسة,سوسة المدينة - سوسة سيدي عبد الحميد,قصيبة الشط,TN315453,قصيبة الشط,Ksibet Ech-Chatt,TN3154,Sousse Sidi Abdelhamid,Sousse,35.78873403,10.66276141,5.525000,6372,1.0000,scoped,constituency
سوسة,سوسة المدينة - سوسة سيدي عبد الحميد,محمد معروف,TN315154,محمد معروف,Mohamed Maarouf,TN3151,Sousse Médina,Sousse,35.82807016,10.64419637,1.129490,5772,1.0000,scoped,constituency
سوسة,سوسة جوهرة,الهادي شاكر,TN315353,الهادي شاكر,Hedi Chaker,TN3153,Sousse Jaouhara,Sousse,35.81311208,10.61893946,2.301343,11407,1.0000,scoped,constituency
سوسة,سوسة جوهرة,بوحسينة,TN315354,بوحسينة,Bou Hassina,TN3153,Sousse Jaouhara,Sousse,35.81885313,10.60946938,2.886081,18458,1.0000,scoped,constituency
سوسة,سوسة جوهرة,حشاد,TN315352,حشاد,Hached,TN3153,Sousse Jaouhara,Sousse,35.82909096,10.61779970,2.069487,5583,1.0000,scoped,constituency
سوسة,سوسة جوهرة,سهلول جوهرة,TN315356,سهلول,Sahloul,TN3153,Sousse Jaouhara,Sousse,35.83563625,10.60011415,3.330295,11775,0.9000,scoped,constituency
سوسة,سوسة جوهرة,محمد القروي,TN315355,محمد القروي,Mohamed El Karoui,TN3153,Sousse Jaouhara,Sousse,35.83355486,10.62413592,0.865017,12762,1.0000,scoped,constituency
سوسة,سوسة جوهرة,وادي بليبان,TN315351,وادي بليبان,Oued Blibane,TN3153,Sousse Jaouhara,Sousse,35.84396480,10.60512299,2.397268,5024,1.0000,scoped,constituency
سوسة,سيدي الهاني - القلعة الصغرى,أولاد علي بلهاني,TN316354,أولاد علي بلهاني,Ouled Ali Belhani,TN3163,Sidi El Heni,Sousse,35.70721248,10.35974600,27.910150,992,1.0000,scoped,constituency
سوسة,سيدي الهاني - القلعة الصغرى,القلعة الصغرى الشرقية,TN316551,القلعة الصغرى الشرقية,Kalaa Seghira Est,TN3165,Kalaa Sghira,Sousse,35.82155186,10.57709262,9.773027,5713,1.0000,scoped,constituency
سوسة,سيدي الهاني - القلعة الصغرى,القلعة الصغرى المدينة,TN316553,القلعة الصغرى المدينة,Kalaa Seghira Ville,TN3165,Kalaa Sghira,Sousse,35.80892460,10.54559447,9.790845,16015,1.0000,scoped,constituency
سوسة,سيدي الهاني - القلعة الصغرى,القلعة الصغرى حشاد,TN316552,القلعة الصغرى حشاد,Kalaa Seghira Hached,TN3165,Kalaa Sghira,Sousse,35.83158187,10.53220497,14.732562,4845,1.0000,scoped,constituency
سوسة,سيدي الهاني - القلعة الصغرى,النقر,TN316554,النقر,En-Nagr,TN3165,Kalaa Sghira,Sousse,35.80192347,10.49775423,16.476392,2110,1.0000,scoped,constituency
