bureau_code,isie_code,governorate_ar,delegation_ar_published,delegation_ar,governorate_name,delegation_name,id_delegation,label_change
01100110107,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100110108,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100210101,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100210102,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100210201,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100210202,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100310101,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100310102,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100310103,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100310104,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100410101,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100410102,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100410103,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100410104,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100410105,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100410106,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100410107,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100410108,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100410109,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100410110,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100410201,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100410202,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100410203,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100410204,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100410205,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100510101,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100510102,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100510103,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100510104,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100510105,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100610101,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100610102,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100610103,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100610104,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100610105,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100610201,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100610202,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100610203,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100610204,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100610205,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100610206,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100610207,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100610208,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100610209,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100610301,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100610303,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100610304,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100610305,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100710101,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100810101,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100810102,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100810103,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100810104,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100810105,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100810201,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100810202,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100810203,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100910101,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100910102,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100910103,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100910201,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100910202,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100910203,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100910204,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01100910205,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01101010101,0110,تونس,المرسى,المرسى,Tunis,La Marsa,1171,
01110110101,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110210101,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110210102,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110210103,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110210104,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110210105,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110210201,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110210202,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110210203,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110210204,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110210301,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110210302,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110210303,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110210304,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110210305,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110210401,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110310101,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110310102,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110310103,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110310201,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110310202,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110410101,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110410102,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110410103,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110410104,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110410105,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110410201,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110410202,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110410203,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110410301,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110510101,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110510102,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110510103,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110510104,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110510201,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01110510202,0111,تونس,المنزه,المنزه,Tunis,El Menzah,1158,
01120110101,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120210101,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120210102,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120210103,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120210104,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120210105,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120210106,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120210107,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120210108,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120210109,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120210110,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120210111,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120210112,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120210113,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120310101,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120310102,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120310103,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120310104,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120410101,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120410102,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120410201,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120410202,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120510101,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120510102,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120510103,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120510201,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120510202,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120610101,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120610102,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01120610103,0112,تونس,الوردية,الوردية,Tunis,El Ouardia,1165,
01121110301,0112,تونس,باردو,باردو,Tunis,Le Bardo,1160,
01130110101,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130110102,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130110103,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130110104,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130110105,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130210101,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130210102,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130210103,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130210104,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130210105,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130310101,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130410101,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130510101,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130510102,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130510103,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130610101,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130610102,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130610103,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130610104,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130610105,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130610106,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130610201,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130610202,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130610203,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130610204,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130710101,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130710102,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130810101,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130810102,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130810103,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130810104,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01130810105,0113,تونس,باب البحر,باب البحر,Tunis,Bab El Bhar,1153,
01140110101,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140110102,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140110103,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140110104,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140110105,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140110106,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140110107,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140210101,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140310101,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140310102,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140310103,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140310104,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140310105,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140310201,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140310202,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140310203,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140310204,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140310205,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140410101,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140510101,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140510102,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140510103,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140510104,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140510105,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140710101,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140810101,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140910101,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140910102,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140910103,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140910104,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140910105,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140910106,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01140910107,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01141010101,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01141110101,0114,تونس,باب سويقة,باب سويقة,Tunis,Bab Souika,1154,
01150110101,0115,تونس,باردو,باردو,Tunis,Le Bardo,1160,
01150110102,0115,تونس,باردو,باردو,Tunis,Le Bardo,1160,
01150210101,0115,تونس,باردو,باردو,Tunis,Le Bardo,1160,
01150210201,0115,تونس,باردو,باردو,Tunis,Le Bardo,1160,
01150310101,0115,تونس,باردو,باردو,Tunis,Le Bardo,1160,
