adm4_pcode,governorate_name,delegation_name,imada_name,n_stations,n_read,read_pct,stations_with_any,any_pct,any_lo_pct,any_hi_pct,representatives,reps_per_100_stations,reps_saied,reps_zammel,reps_maghzaoui,stations_with_saied,stations_with_zammel,stations_with_maghzaoui,stations_with_saied_pct,stations_with_zammel_pct,stations_with_maghzaoui_pct,unattributed
TN335353,Mahdia,Ouled Chamekh,Ouled Amor,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335354,Mahdia,Ouled Chamekh,Chehimet Nord,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335355,Mahdia,Ouled Chamekh,El Ajilet,4,3,75.0,3,100.0,43.8,100.0,3,100.0,3,0,0,3,0,0,100.0,0.0,0.0,0
TN335356,Mahdia,Ouled Chamekh,Es-Somra,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335357,Mahdia,Ouled Chamekh,Bou Slim,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335358,Mahdia,Ouled Chamekh,Meharza Nord,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335451,Mahdia,Chorbane,Chorbane,6,1,16.7,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN335452,Mahdia,Chorbane,El Maati,1,1,100.0,1,100.0,20.7,100.0,2,200.0,2,0,0,1,0,0,100.0,0.0,0.0,0
TN335453,Mahdia,Chorbane,Ech-Chahda Sud,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335454,Mahdia,Chorbane,Ech-Chahda Est,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335455,Mahdia,Chorbane,El Gouacem Ouest,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN335456,Mahdia,Chorbane,El Gouacem Est,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335457,Mahdia,Chorbane,Ech-Charaf,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335458,Mahdia,Chorbane,El Gradha Ouest,1,1,100.0,1,100.0,20.7,100.0,2,200.0,2,0,0,1,0,0,100.0,0.0,0.0,0
TN335459,Mahdia,Chorbane,El Gradha Est,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN335460,Mahdia,Chorbane,Ouled El Hannachi,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335551,Mahdia,Hbira,Hebira,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335552,Mahdia,Hbira,Menzel Hached,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN335553,Mahdia,Hbira,Regaigua,1,1,100.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN335554,Mahdia,Hbira,Ech-Chahda Ouest,3,1,33.3,1,100.0,20.7,100.0,2,200.0,2,0,0,1,0,0,100.0,0.0,0.0,0
TN335555,Mahdia,Hbira,El Maherza Sud,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335651,Mahdia,Souassi,Essouassi,11,1,9.1,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN335652,Mahdia,Souassi,Es-Saida,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335653,Mahdia,Souassi,Sidi Naceur,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335654,Mahdia,Souassi,Sidi Zid,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335655,Mahdia,Souassi,Bou Helal,4,2,50.0,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN335656,Mahdia,Souassi,Cherichira,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN335657,Mahdia,Souassi,El Kesasba,5,2,40.0,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN335658,Mahdia,Souassi,Ez-Zairat,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335659,Mahdia,Souassi,Ouled Moulahem Nord,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335660,Mahdia,Souassi,Ouled Moulahem Ouest,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN335661,Mahdia,Souassi,Ech-Chahimet Sud,5,4,80.0,4,100.0,51.0,100.0,4,100.0,4,0,0,4,0,0,100.0,0.0,0.0,0
TN335751,Mahdia,El Jem,Es-Zaouia,11,2,18.2,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN335752,Mahdia,El Jem,El Mourabitine,6,1,16.7,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN335753,Mahdia,El Jem,Riadh Bou Helal,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN335754,Mahdia,El Jem,El Aitha,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335755,Mahdia,El Jem,El Mechalet,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335756,Mahdia,El Jem,Zeghabna,3,2,66.7,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN335757,Mahdia,El Jem,Touahria,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335758,Mahdia,El Jem,El Ababsa,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335759,Mahdia,El Jem,Talalsa,5,1,20.0,1,100.0,20.7,100.0,2,200.0,2,0,0,1,0,0,100.0,0.0,0.0,0
TN335760,Mahdia,El Jem,El Achaba,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335851,Mahdia,Chebba,Chebba Nord,13,2,15.4,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN335852,Mahdia,Chebba,Chebba Sud,7,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335853,Mahdia,Chebba,Es-Saafet,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335951,Mahdia,Melloulech,Melloulech,8,2,25.0,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN335952,Mahdia,Melloulech,El Aitha,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN335953,Mahdia,Melloulech,El Mansoura,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335954,Mahdia,Melloulech,Ben Hssine,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN335955,Mahdia,Melloulech,Sidi Abdellaziz,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN336051,Mahdia,Sidi Alouane,Sidi Alouane Ouest,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN336052,Mahdia,Sidi Alouane,Sidi Alouane Est,4,1,25.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN336053,Mahdia,Sidi Alouane,Zorda,3,1,33.3,1,100.0,20.7,100.0,2,200.0,2,0,0,1,0,0,100.0,0.0,0.0,0
TN336054,Mahdia,Sidi Alouane,Sakiet El Khadem,3,2,66.7,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN336055,Mahdia,Sidi Alouane,El Bassatine,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN336056,Mahdia,Sidi Alouane,Oued Beja Nord,3,2,66.7,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN336057,Mahdia,Sidi Alouane,Oued Beja Sud,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN336058,Mahdia,Sidi Alouane,Zalba Est,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN336059,Mahdia,Sidi Alouane,Zalba Ouest,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN336060,Mahdia,Sidi Alouane,En-Nozha,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN336061,Mahdia,Sidi Alouane,Oued Guellat,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN336062,Mahdia,Sidi Alouane,Es-Saada,5,2,40.0,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,0
TN336151,Mahdia,Ksour Essef,El Ksar,9,1,11.1,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN336152,Mahdia,Ksour Essef,Ksour Essaf Riadh,6,1,16.7,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN336153,Mahdia,Ksour Essef,El Ktanine,5,1,20.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN336154,Mahdia,Ksour Essef,Ksour Essaf Ettakaddoum,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN336155,Mahdia,Ksour Essef,Salakta,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN336157,Mahdia,Ksour Essef,Ouled Salah,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN336158,Mahdia,Ksour Essef,Sidi Assaker Ouest,1,1,100.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN336159,Mahdia,Ksour Essef,Recharcha,5,2,40.0,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN336160,Mahdia,Ksour Essef,El Hessinet,3,2,66.7,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN336161,Mahdia,Ksour Essef,El Bradaa Sud,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN336162,Mahdia,Ksour Essef,El Bradaa Nord,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345151,Sfax,Sfax Médina,La Medina,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345152,Sfax,Sfax Médina,Bab El Bhar,6,1,16.7,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN345153,Sfax,Sfax Médina,Cite El Khiari,7,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345154,Sfax,Sfax Médina,El Bassatine,14,3,21.4,1,33.3,6.1,79.2,1,33.3,1,0,0,1,0,0,33.3,0.0,0.0,0
TN345155,Sfax,Sfax Médina,Er-Rbadh,8,1,12.5,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN345156,Sfax,Sfax Médina,15 Novembre,8,1,12.5,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN345157,Sfax,Sfax Médina,Ain Chaikh Rouhou,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,1
TN345158,Sfax,Sfax Médina,Cite Ettaouidhi,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345159,Sfax,Sfax Médina,Merkez Kaddour,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345160,Sfax,Sfax Médina,Merkez El Pacha,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345161,Sfax,Sfax Médina,Sidi Abbes,7,1,14.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN345162,Sfax,Sfax Médina,Mohamed Ali,10,2,20.0,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN345251,Sfax,Sfax Ouest,Merkez Chaker,13,4,30.8,1,25.0,4.6,69.9,1,25.0,1,0,0,1,0,0,25.0,0.0,0.0,0
TN345252,Sfax,Sfax Ouest,Cite El Habib,17,4,23.5,2,50.0,15.0,85.0,2,50.0,2,0,0,2,0,0,50.0,0.0,0.0,0
TN345253,Sfax,Sfax Ouest,Soukra,8,2,25.0,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN345254,Sfax,Sfax Ouest,El Alia,8,3,37.5,2,66.7,20.8,93.9,2,66.7,2,0,0,2,0,0,66.7,0.0,0.0,0
TN345255,Sfax,Sfax Ouest,Oued Er-Rmel,8,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345256,Sfax,Sfax Ouest,El Houda,10,2,20.0,1,50.0,9.5,90.5,2,100.0,2,0,0,1,0,0,50.0,0.0,0.0,0
TN345257,Sfax,Sfax Ouest,Cite El Bahri,13,1,7.7,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN345351,Sfax,Sakiet Ezzit,Sakiet Ezzit,21,1,4.8,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN345352,Sfax,Sakiet Ezzit,Merkez Bouassida,8,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345353,Sfax,Sakiet Ezzit,Es-Sedra,12,1,8.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN345354,Sfax,Sakiet Ezzit,Chihia,12,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345355,Sfax,Sakiet Ezzit,Teniour,17,2,11.8,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,0
TN345356,Sfax,Sakiet Ezzit,Sidi Salah,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345357,Sfax,Sakiet Ezzit,El Ons,5,1,20.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN345451,Sfax,Sakiet Eddaier,Sakiet Eddaier,13,3,23.1,0,0.0,0.0,56.2,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN345452,Sfax,Sakiet Eddaier,Khiria,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345453,Sfax,Sakiet Eddaier,Merkez Es-Sebai,11,1,9.1,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN345454,Sfax,Sakiet Eddaier,Bedarna,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN345455,Sfax,Sakiet Eddaier,Sidi Mansour,11,2,18.2,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN345456,Sfax,Sakiet Eddaier,Cite Bourguiba,15,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345457,Sfax,Sakiet Eddaier,Saltnia,13,3,23.1,1,33.3,6.1,79.2,1,33.3,1,0,0,1,0,0,33.3,0.0,0.0,0
TN345458,Sfax,Sakiet Eddaier,Merkez Kaaniche,10,1,10.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN345551,Sfax,Sfax Sud,El Ain,21,4,19.0,1,25.0,4.6,69.9,1,25.0,1,0,0,1,0,0,25.0,0.0,0.0,0
TN345552,Sfax,Sfax Sud,Gremda,11,1,9.1,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN345553,Sfax,Sfax Sud,Bouzaiane,16,1,6.2,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN345554,Sfax,Sfax Sud,El Afrane Nord,15,2,13.3,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,0
TN345555,Sfax,Sfax Sud,Khazanet,10,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345556,Sfax,Sfax Sud,El Aouabed,5,2,40.0,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN345557,Sfax,Sfax Sud,Ayoun El Mayel,9,2,22.2,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,0
TN345651,Sfax,Thyna,Tina,18,1,5.6,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN345652,Sfax,Thyna,Sidi Abid,8,1,12.5,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN345653,Sfax,Thyna,El Hajeb,14,3,21.4,1,33.3,6.1,79.2,1,33.3,1,0,0,1,0,0,33.3,0.0,0.0,0
TN345751,Sfax,Agareb,Agareb,12,1,8.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN345752,Sfax,Agareb,Gargour,8,1,12.5,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN345753,Sfax,Agareb,Bouledhieb,5,2,40.0,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN345754,Sfax,Agareb,El Mahrouka,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN345755,Sfax,Agareb,Ettorba,5,1,20.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN345756,Sfax,Agareb,Ben Sahloun,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN345757,Sfax,Agareb,Zeliana,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345758,Sfax,Agareb,Es-Soghar,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345851,Sfax,Jebeniana,Djebeniana,13,2,15.4,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN345852,Sfax,Jebeniana,Batria,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345853,Sfax,Jebeniana,Baltech,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345854,Sfax,Jebeniana,Hazeg,7,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345855,Sfax,Jebeniana,El Kalelja,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN345856,Sfax,Jebeniana,El Ajengna,6,1,16.7,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN345857,Sfax,Jebeniana,El Louza,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345858,Sfax,Jebeniana,El Houdh,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345951,Sfax,El Amra,El Amra,7,1,14.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN345952,Sfax,El Amra,Beliana,5,1,20.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN345953,Sfax,El Amra,El Mesatria,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345954,Sfax,El Amra,Es Salam,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN345955,Sfax,El Amra,Dherra Beni Ziad,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN345956,Sfax,El Amra,Bou Derbala,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346051,Sfax,Hencha,El Hencha,12,1,8.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN346052,Sfax,Hencha,En-Nasr,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN346053,Sfax,Hencha,Sidi Hassen Belhaj,5,1,20.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN346054,Sfax,Hencha,Dokhane,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346055,Sfax,Hencha,Bir Chaaba,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346056,Sfax,Hencha,Merkez Mosbah,5,2,40.0,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN346057,Sfax,Hencha,Bir Salah,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346058,Sfax,Hencha,El Hajjara,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN346059,Sfax,Hencha,Jouaouda,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346151,Sfax,Menzel Chaker,Menzel Chaker,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346152,Sfax,Menzel Chaker,Bou Jarboue,4,1,25.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN346153,Sfax,Menzel Chaker,Majel Edarj,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346154,Sfax,Menzel Chaker,Bir Mellouli,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346155,Sfax,Menzel Chaker,Bechka,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346156,Sfax,Menzel Chaker,Bou-Thadi,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346157,Sfax,Menzel Chaker,El Bokaa El Bidha,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346158,Sfax,Menzel Chaker,El Aouadhna,4,1,25.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN346159,Sfax,Menzel Chaker,Telil El Ajla,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346160,Sfax,Menzel Chaker,El Achech,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346161,Sfax,Menzel Chaker,El Hadj Kacem,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346162,Sfax,Menzel Chaker,Chaleb,5,2,40.0,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN346251,Sfax,El Ghraiba,El Ghraiba,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346252,Sfax,El Ghraiba,El Manar,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346253,Sfax,El Ghraiba,El Hchichina Sud,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346254,Sfax,El Ghraiba,Hchichina Nord,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN346255,Sfax,El Ghraiba,El Chaal,1,1,100.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN346351,Sfax,Bir Ali Ben Khélifa,Bir Ali Ben Khelifa,9,1,11.1,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN346352,Sfax,Bir Ali Ben Khélifa,Sidi Dhaher,5,1,20.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN346353,Sfax,Bir Ali Ben Khélifa,Sidi Ali Belabed,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346354,Sfax,Bir Ali Ben Khélifa,Bou Slim,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346355,Sfax,Bir Ali Ben Khélifa,El Abraj,4,2,50.0,2,100.0,34.2,100.0,3,150.0,3,0,0,2,0,0,100.0,0.0,0.0,0
TN346356,Sfax,Bir Ali Ben Khélifa,Sdiret Sud,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346357,Sfax,Bir Ali Ben Khélifa,Sdiret Nord,6,1,16.7,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN346358,Sfax,Bir Ali Ben Khélifa,El Gandoul,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346359,Sfax,Bir Ali Ben Khélifa,Oued Ech-Cheikh,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346360,Sfax,Bir Ali Ben Khélifa,Ouadrane Sud,7,1,14.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN346361,Sfax,Bir Ali Ben Khélifa,Ouadrane Nord,6,1,16.7,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN346362,Sfax,Bir Ali Ben Khélifa,En-Nadhour,9,2,22.2,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN346451,Sfax,Skhira,Sbih,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346452,Sfax,Skhira,El Khadhra,6,1,16.7,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN346453,Sfax,Skhira,Naoual,5,2,40.0,2,100.0,34.2,100.0,3,150.0,3,0,0,2,0,0,100.0,0.0,0.0,0
TN346454,Sfax,Skhira,Skhira,14,2,14.3,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN346455,Sfax,Skhira,El Kenitra,5,1,20.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN346456,Sfax,Skhira,Sidi Mohamed,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346457,Sfax,Skhira,El Hammada,4,1,25.0,1,100.0,20.7,100.0,3,300.0,3,0,0,1,0,0,100.0,0.0,0.0,0
TN346551,Sfax,Mahres,Mahres,11,2,18.2,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN346552,Sfax,Mahres,Mahres Sud,6,3,50.0,2,66.7,20.8,93.9,2,66.7,2,0,0,2,0,0,66.7,0.0,0.0,0
TN346553,Sfax,Mahres,Chaffar,8,3,37.5,0,0.0,0.0,56.2,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN346554,Sfax,Mahres,Sidi Ghrib,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN346555,Sfax,Mahres,Aithet Chelaia,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN346556,Sfax,Mahres,Es-Smara,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346651,Sfax,Kerkennah,El Ataya,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN346652,Sfax,Kerkennah,El Ramla,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346653,Sfax,Kerkennah,Sidi Frej,1,1,100.0,1,100.0,20.7,100.0,2,200.0,2,0,0,1,0,0,100.0,0.0,0.0,0
TN346654,Sfax,Kerkennah,Melita,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
