pdf_path,filename,governorate,constituency,imada,pages,official_count,extracted_count,completeness_pct,is_diaspora
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الداخل/نابل/1105_منزل تميم/علي البلهوان.pdf,علي البلهوان.pdf,نابل,منزل تميم,علي البلهوان,301,13162,13162,100.0,0
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الداخل/نابل/1105_منزل تميم/لزدين.pdf,لزدين.pdf,نابل,منزل تميم,لزدين,53,2284,2284,100.0,0
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الداخل/نابل/1105_منزل تميم/منزل حر.pdf,منزل حر.pdf,نابل,منزل تميم,منزل حر,101,4366,4366,100.0,0
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الداخل/نابل/1106_نابل/الأسواق.pdf,الأسواق.pdf,نابل,نابل,الأسواق,81,3514,3514,100.0,0
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الداخل/نابل/1106_نابل/الحدائق.pdf,الحدائق.pdf,نابل,نابل,الحدائق,235,10275,10275,100.0,0
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الداخل/نابل/1106_نابل/النور.pdf,النور.pdf,نابل,نابل,النور,259,11309,11309,100.0,0
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الداخل/نابل/1106_نابل/الهادي شاكر.pdf,الهادي شاكر.pdf,نابل,نابل,الهادي شاكر,49,2072,2072,100.0,0
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الداخل/نابل/1106_نابل/بئر شلوف.pdf,بئر شلوف.pdf,نابل,نابل,بئر شلوف,571,25057,25057,100.0,0
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الداخل/نابل/1106_نابل/نيابوليس.pdf,نيابوليس.pdf,نابل,نابل,نيابوليس,367,16070,16070,100.0,0
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/ألمانيا/برلين.pdf,برلين.pdf,ألمانيا,ألمانيا,برلين,132,6025,6025,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/ألمانيا/بون.pdf,بون.pdf,ألمانيا,ألمانيا,بون,449,20600,20600,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/ألمانيا/مونيخ.pdf,مونيخ.pdf,ألمانيا,ألمانيا,مونيخ,242,11083,11083,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/ألمانيا/همبورغ.pdf,همبورغ.pdf,ألمانيا,ألمانيا,همبورغ,235,10747,10747,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/إيطاليا/بلارمو.pdf,بلارمو.pdf,إيطاليا,إيطاليا,بلارمو,285,13026,13026,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/إيطاليا/جنوة.pdf,جنوة.pdf,إيطاليا,إيطاليا,جنوة,485,22250,22250,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/إيطاليا/روما.pdf,روما.pdf,إيطاليا,إيطاليا,روما,361,16553,16553,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/إيطاليا/ميلانو.pdf,ميلانو.pdf,إيطاليا,إيطاليا,ميلانو,633,29059,29059,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/إيطاليا/نابولي.pdf,نابولي.pdf,إيطاليا,إيطاليا,نابولي,140,6381,6381,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/اسيا وأستراليا/بيكين.pdf,بيكين.pdf,اسيا وأستراليا,اسيا وأستراليا,بيكين,4,114,114,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/اسيا وأستراليا/جاكرتا.pdf,جاكرتا.pdf,اسيا وأستراليا,اسيا وأستراليا,جاكرتا,5,145,145,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/اسيا وأستراليا/سيدني.pdf,سيدني.pdf,اسيا وأستراليا,اسيا وأستراليا,سيدني,6,188,188,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/اسيا وأستراليا/سيول.pdf,سيول.pdf,اسيا وأستراليا,اسيا وأستراليا,سيول,3,68,68,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/اسيا وأستراليا/طهران.pdf,طهران.pdf,اسيا وأستراليا,اسيا وأستراليا,طهران,2,14,14,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/اسيا وأستراليا/طوكيو.pdf,طوكيو.pdf,اسيا وأستراليا,اسيا وأستراليا,طوكيو,8,291,291,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/اسيا وأستراليا/نيودلهـي.pdf,نيودلهـي.pdf,اسيا وأستراليا,اسيا وأستراليا,نيودلهـي,2,8,8,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/افريقيا/أبوجا.pdf,أبوجا.pdf,افريقيا,افريقيا,أبوجا,2,8,8,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/افريقيا/أبيدجان.pdf,أبيدجان.pdf,افريقيا,افريقيا,أبيدجان,7,238,238,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/افريقيا/أديس أبابا.pdf,أديس أبابا.pdf,افريقيا,افريقيا,أديس أبابا,2,13,13,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/افريقيا/باماكو.pdf,باماكو.pdf,افريقيا,افريقيا,باماكو,2,18,18,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/افريقيا/بريتوريا.pdf,بريتوريا.pdf,افريقيا,افريقيا,بريتوريا,4,121,121,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/افريقيا/داكار.pdf,داكار.pdf,افريقيا,افريقيا,داكار,6,200,200,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/افريقيا/كينشاسا.pdf,كينشاسا.pdf,افريقيا,افريقيا,كينشاسا,2,6,6,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/افريقيا/كينيا- نيروبي.pdf,كينيا- نيروبي.pdf,افريقيا,افريقيا,كينيا- نيروبي,2,18,18,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/افريقيا/ياوندي.pdf,ياوندي.pdf,افريقيا,افريقيا,ياوندي,3,77,77,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الأمريكيتان/برازيليا.pdf,برازيليا.pdf,الأمريكيتان,الأمريكيتان,برازيليا,2,39,39,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الأمريكيتان/بيونس أيرس.pdf,بيونس أيرس.pdf,الأمريكيتان,الأمريكيتان,بيونس أيرس,2,10,10,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الأمريكيتان/مونتريال.pdf,مونتريال.pdf,الأمريكيتان,الأمريكيتان,مونتريال,336,15369,13927,90.61747673888996,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الأمريكيتان/واشنطن.pdf,واشنطن.pdf,الأمريكيتان,الأمريكيتان,واشنطن,121,5476,5410,98.79474068663258,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/الجزائر.pdf,الجزائر.pdf,الدول العربية,الدول العربية,الجزائر,52,2319,2319,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/الخرطوم.pdf,الخرطوم.pdf,الدول العربية,الدول العربية,الخرطوم,2,28,28,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/الدوحة.pdf,الدوحة.pdf,الدول العربية,الدول العربية,الدوحة,188,8595,8595,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/الرباط.pdf,الرباط.pdf,الدول العربية,الدول العربية,الرباط,46,2055,2055,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/الرياض.pdf,الرياض.pdf,الدول العربية,الدول العربية,الرياض,90,4070,4070,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/القاهـرة.pdf,القاهـرة.pdf,الدول العربية,الدول العربية,القاهـرة,37,1618,1618,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/الكويت.pdf,الكويت.pdf,الدول العربية,الدول العربية,الكويت,46,2058,2058,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/المنامة.pdf,المنامة.pdf,الدول العربية,الدول العربية,المنامة,11,430,430,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/أبوظبي.pdf,أبوظبي.pdf,الدول العربية,الدول العربية,أبوظبي,107,4852,4852,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/بغداد.pdf,بغداد.pdf,الدول العربية,الدول العربية,بغداد,2,0,0,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/بنغازي.pdf,بنغازي.pdf,الدول العربية,الدول العربية,بنغازي,5,165,165,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/بيروت.pdf,بيروت.pdf,الدول العربية,الدول العربية,بيروت,21,909,909,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/تبسة.pdf,تبسة.pdf,الدول العربية,الدول العربية,تبسة,32,1415,1388,98.09187279151944,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/جدة.pdf,جدة.pdf,الدول العربية,الدول العربية,جدة,95,4297,4297,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/دبي.pdf,دبي.pdf,الدول العربية,الدول العربية,دبي,61,2736,2736,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/دمشق.pdf,دمشق.pdf,الدول العربية,الدول العربية,دمشق,20,832,832,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/رام الله.pdf,رام الله.pdf,الدول العربية,الدول العربية,رام الله,2,0,0,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/صنعاء.pdf,صنعاء.pdf,الدول العربية,الدول العربية,صنعاء,2,0,0,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/طرابلس.pdf,طرابلس.pdf,الدول العربية,الدول العربية,طرابلس,104,4695,4695,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/عمان.pdf,عمان.pdf,الدول العربية,الدول العربية,عمان,9,355,355,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/عنابة.pdf,عنابة.pdf,الدول العربية,الدول العربية,عنابة,121,5520,5577,101.03260869565219,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/مسقط.pdf,مسقط.pdf,الدول العربية,الدول العربية,مسقط,56,2512,2512,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/الدول العربية/نواكشوط.pdf,نواكشوط.pdf,الدول العربية,الدول العربية,نواكشوط,6,201,201,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/باقي الدول الأوروبية/أثينا.pdf,أثينا.pdf,باقي الدول الأوروبية,باقي الدول الأوروبية,أثينا,17,700,700,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/باقي الدول الأوروبية/أنقرة.pdf,أنقرة.pdf,باقي الدول الأوروبية,باقي الدول الأوروبية,أنقرة,15,606,606,100.0,1
/Users/mohameddhiahammami/iCloud Drive (Archive)/www.isie.tn/wp-content/uploads/2024/ListesElecteurs06Juillet2024/الخارج/باقي الدول الأوروبية/أوسلو.pdf,أوسلو.pdf,باقي الدول الأوروبية,باقي الدول الأوروبية,أوسلو,9,367,367,100.0,1
